N,MODE,OPERATOR,NAME,LONGNAME,STOP,STOP4,STOP5,STOP6,STOP7,STOP8,STOP9,X,Y,TAZID
27625,4,0,S470,S470,0,0,0,0,0,0,0,413947.2,4551747.892,653
27617,4,0,S470,S470,1,1,0,0,0,0,0,414079.2075,4551571.189,653
27612,4,0,S470,S470,0,0,0,0,0,0,0,414253.8315,4551336.278,653
27610,4,0,S470,S470,1,1,0,0,0,0,0,414402.0,4551159.0,653
27605,4,0,S470,S470,1,1,0,0,0,0,0,414741.5001,4550749.937,659
27586,4,0,S470,S470,1,1,0,0,0,0,0,415064.3112,4550303.747,658
27575,4,0,S470,S470,0,0,0,0,0,0,0,415322.7272,4549949.371,664
27548,4,0,S470,S470,0,0,0,0,0,0,0,415217.9288,4549892.723,664
27535,4,0,S470,S470,0,0,0,0,0,0,0,415115.9382,4549912.02,664
27518,4,0,S470,S470,0,0,0,0,0,0,0,415031.4988,4549876.295,664
27511,4,0,S470,S470,0,0,0,0,0,0,0,414999.0222,4549830.828,664
27491,4,0,S470,S470,0,0,0,0,0,0,0,414904.8398,4549769.122,664
10036,4,0,S470,S470,1,1,0,0,0,0,0,414829.2683,4549753.942,663
27567,4,0,S470,S470,1,1,0,0,0,0,0,415439.0,4549796.0,664
27559,4,0,S470,S470,1,1,0,0,0,0,0,415638.41137,4549527.4332,660
27541,4,0,S470,S470,1,1,0,0,0,0,0,415921.0,4549136.0,703
27524,4,0,S470,S470,1,1,0,0,0,0,0,416362.0,4548567.0,702
27544,4,0,S470,S470,1,1,0,0,0,0,0,417060.2674,4548006.379,702
27547,4,0,S470,S470,1,1,0,0,0,0,0,417247.0,4547860.0,710
27553,4,0,S470,S470,0,0,0,0,0,0,0,417462.0,4547672.0,710
27549,4,0,S470,S470,1,1,0,0,0,0,0,417603.0,4547508.0,710
27542,4,0,S470,S470,1,1,0,0,0,0,0,417768.0,4547292.0,720
27528,4,0,S470,S470,0,0,0,0,0,0,0,418253.87217,4546685.11781,720
27507,4,0,S470,S470,1,1,0,0,0,0,0,418681.0,4546106.0,720
27494,4,0,S470,S470,1,1,0,0,0,0,0,418810.0,4545885.0,737
27552,4,0,S470,S470,0,0,0,0,0,0,0,419251.0,4545878.0,738
27591,4,0,S470,S470,1,1,0,0,0,0,0,419536.0,4545871.0,739
27554,4,0,S470,S470,0,0,0,0,0,0,0,419531.0,4545604.0,738
27529,4,0,S470,S470,1,1,0,0,0,0,0,419527.9482,4545437.51,738
27465,4,0,S470,S470,0,0,0,0,0,0,0,419515.0,4544947.0,739
27451,4,0,S470,S470,1,1,0,0,0,0,0,419449.0,4544842.0,738
27443,4,0,S470,S470,1,1,0,0,0,0,0,419736.0,4544502.0,752
27445,4,0,S470,S470,1,1,0,0,0,0,0,420036.0,4544211.0,752
27450,4,0,S470,S470,1,1,0,0,0,0,0,420493.0,4543796.0,752
27459,4,0,S470,S470,1,1,0,0,0,0,0,420650.0,4543749.0,747
27474,4,0,S470,S470,1,1,0,0,0,0,0,420864.8125,4543683.974,747
27476,4,0,S470,S470,0,0,0,0,0,0,0,421104.6946,4543451.011,752
27469,4,0,S470,S470,1,1,0,0,0,0,0,421111.0,4543411.0,757
27426,4,0,S470,S470,1,1,0,0,0,0,0,421092.1976,4542912.939,757
27414,4,0,S470,S470,1,1,0,0,0,0,0,421789.0,4542091.0,760
27408,4,0,S470,S470,0,0,0,0,0,0,0,422137.5583,4541688.678,764
27407,4,0,S470,S470,1,1,0,0,0,0,0,422229.0769,4541590.52,769
27389,4,0,S470,S470,0,0,0,0,0,0,0,423212.8314,4540509.884,769
27387,4,0,S470,S470,1,1,0,0,0,0,0,423246.0,4540476.0,769
27396,4,0,S470,S470,0,0,0,0,0,0,0,423365.0,4540384.0,774
27403,4,0,S470,S470,0,0,0,0,0,0,0,423495.6114,4540300.491,772
27404,4,0,S470,S470,0,0,0,0,0,0,0,423556.556,4540246.633,772
27379,4,0,S470,S470,1,1,0,0,0,0,0,423656.4232,4540040.674,774
27367,4,0,S470,S470,0,0,0,0,0,0,0,424034.0,4539563.0,774
27358,4,0,S470,S470,1,1,0,0,0,0,0,424275.0,4539229.0,773
27349,4,0,S470,S470,0,0,0,0,0,0,0,424441.0,4538992.0,779
27330,4,0,S470,S470,0,0,0,0,0,0,0,424544.6467,4538726.531,777
27324,4,0,S470,S470,0,0,0,0,0,0,0,424666.0,4538538.0,779
27306,4,0,S470,S470,1,1,0,0,0,0,0,424837.0,4538182.0,777
27303,4,0,S470,S470,0,0,0,0,0,0,0,424890.0,4538096.0,781
27304,4,0,S470,S470,0,0,0,0,0,0,0,424940.0,4538058.0,781
27310,4,0,S470,S470,0,0,0,0,0,0,0,425004.0,4538039.0,781
27332,4,0,S470,S470,0,0,0,0,0,0,0,425266.0,4538063.0,779
27337,4,0,S470,S470,1,1,0,0,0,0,0,425308.5,4538042.6,782
27335,4,0,S470,S470,0,0,0,0,0,0,0,425347.0,4537987.0,782
27287,4,0,S470,S470,1,1,0,0,0,0,0,425341.0,4537516.0,782
27239,4,0,S470,S470,1,1,0,0,0,0,0,425330.0,4536971.0,787
27257,4,0,S470,S470,1,1,0,0,0,0,0,425515.0,4536968.0,788
27248,4,0,S470,S470,1,1,0,0,0,0,0,425692.0,4536743.0,788
27236,4,0,S470,S470,1,1,0,0,0,0,0,425693.0,4536560.0,788
27126,4,0,S470,S470,1,1,0,0,0,0,0,425676.0,4535819.0,790
27038,4,0,S470,S470,1,1,0,0,0,0,0,425669.0,4535262.0,790
26974,4,0,S470,S470,1,1,0,0,0,0,0,425660.0,4534571.0,793
26889,4,0,S470,S470,1,1,0,0,0,0,0,425662.0,4533822.0,796
26817,4,0,S470,S470,1,1,0,0,0,0,0,425879.0,4532855.0,796
26772,4,0,S470,S470,1,1,0,0,0,0,0,426003.0,4532092.0,799
26743,4,0,S470,S470,1,1,0,0,0,0,0,425998.0,4531262.0,799
26738,4,0,S470,S470,1,1,0,0,0,0,0,425995.0,4530788.0,804
26720,4,0,S470,S470,1,1,0,0,0,0,0,425994.0,4530415.0,804
26711,4,0,S470,S470,1,1,0,0,0,0,0,425987.0,4530054.0,809
26679,4,0,S470,S470,1,1,0,0,0,0,0,425980.0,4529481.0,809
26662,4,0,S470,S470,0,0,0,0,0,0,0,425975.0,4529086.0,812
26646,4,0,S470,S470,1,1,0,0,0,0,0,425970.0,4528756.0,827
26635,4,0,S470,S470,0,0,0,0,0,0,0,425965.0,4528469.0,826
26617,4,0,S470,S470,1,1,0,0,0,0,0,425957.94432,4528008.02073,826
26600,4,0,S470,S470,1,1,0,0,0,0,0,425956.8525,4527378.524,827
26595,4,0,S470,S470,0,0,0,0,0,0,0,425922.6798,4527341.38,827
26591,4,0,S470,S470,0,0,0,0,0,0,0,425885.5355,4527328.008,832
26588,4,0,S470,S470,1,1,0,0,0,0,0,425812.0,4527329.0,832
26570,4,0,S470,S470,1,1,0,0,0,0,0,425807.0,4526849.0,832
26558,4,0,S470,S470,1,1,0,0,0,0,0,425803.0,4526285.0,838
26545,4,0,S470,S470,1,1,0,0,0,0,0,425808.0,4525927.0,838
26499,4,0,S470,S470,1,1,0,0,0,0,0,425368.0,4525230.0,840
26474,4,0,S470,S470,1,1,0,0,0,0,0,425121.0,4524837.0,840
26445,4,0,S470,S470,1,1,0,0,0,0,0,424879.0,4524453.0,845
26430,4,0,S470,S470,1,1,0,0,0,0,0,424808.0,4524298.0,844
26420,4,0,S470,S470,0,0,0,0,0,0,0,424813.2655,4524017.668,844
26408,4,0,S470,S470,1,1,0,0,0,0,0,424804.0,4523776.0,855
26402,4,0,S470,S470,0,0,0,0,0,0,0,424609.8068,4523774.83,855
26395,4,0,S470,S470,1,1,0,0,0,0,0,424461.0,4523780.0,855
26379,4,0,S470,S470,0,0,0,0,0,0,0,424314.4635,4523545.119,855
26350,4,0,S470,S470,0,0,0,0,0,0,0,424025.0,4523076.0,880
26343,4,0,S470,S470,1,1,0,0,0,0,0,423980.0,4523005.0,880
26315,4,0,S470,S470,1,1,0,0,0,0,0,423566.0,4522327.0,884
26288,4,0,S470,S470,1,1,0,0,0,0,0,423264.0,4521600.0,891
26262,4,0,S470,S470,1,1,0,0,0,0,0,423130.0,4521283.0,891
26247,4,0,S470,S470,1,1,0,0,0,0,0,423049.0,4521097.0,894
26234,4,0,S470,S470,0,0,0,0,0,0,0,422897.0,4520758.0,891
26225,4,0,S470,S470,0,0,0,0,0,0,0,422720.0,4520552.0,893
26213,4,0,S470,S470,0,0,0,0,0,0,0,422653.0,4520305.0,893
26200,4,0,S470,S470,0,0,0,0,0,0,0,422722.0,4519962.0,893
26176,4,0,S470,S470,0,0,0,0,0,0,0,422694.0,4519541.0,893
26149,4,0,S470,S470,0,0,0,0,0,0,0,422683.2757,4519210.283,945
26110,4,0,S470,S470,0,0,0,0,0,0,0,422519.0028,4518910.596,945
26053,4,0,S470,S470,0,0,0,0,0,0,0,422509.332,4518275.55,946
25983,4,0,S470,S470,1,1,0,0,0,0,0,422576.0,4517650.0,949
25973,4,0,S470,S470,0,0,0,0,0,0,0,422729.0,4517424.0,949
25972,4,0,S470,S470,1,1,0,0,0,0,0,423362.0,4516764.0,963
25968,4,0,S470,S470,1,1,0,0,0,0,0,423761.9241,4516339.43,963
25958,4,0,S470,S470,0,0,0,0,0,0,0,423787.3869,4516284.706,971
25929,4,0,S470,S470,1,1,0,0,0,0,0,423980.2289,4515849.036,971
25910,4,0,S470,S470,0,0,0,0,0,0,0,424093.0153,4515594.49,971
25888,4,0,S470,S470,1,1,0,0,0,0,0,424091.9806,4515473.426,971
25848,4,0,S470,S470,1,1,0,0,0,0,0,424087.0,4515239.0,972
25772,4,0,S470,S470,1,1,0,0,0,0,0,424084.0,4514991.0,972
25681,4,0,S470,S470,1,1,0,0,0,0,0,424080.0,4514507.0,994
25639,4,0,S470,S470,1,1,0,0,0,0,0,424081.0,4514260.0,995
25594,4,0,S470,S470,0,0,0,0,0,0,0,424075.0,4514026.0,994
25545,4,0,S470,S470,1,1,0,0,0,0,0,424076.0,4513786.0,1031
25570,4,0,S470,S470,0,0,0,0,0,0,0,424187.0,4513783.0,1031
25592,4,0,S470,S470,1,1,0,0,0,0,0,424316.0,4513783.0,1033
25616,4,0,S470,S470,1,1,0,0,0,0,0,424425.0,4513785.0,995
25636,4,0,S470,S470,0,0,0,0,0,0,0,424557.0,4513779.0,1035
25657,4,0,S470,S470,0,0,0,0,0,0,0,424673.0,4513775.0,1035
25678,4,0,S470,S470,1,1,0,0,0,0,0,424797.0,4513777.0,1035
25698,4,0,S470,S470,1,1,0,0,0,0,0,424904.0,4513774.0,1035
25720,4,0,S470,S470,1,1,0,0,0,0,0,425043.0,4513776.0,998
25704,4,0,S470,S470,0,0,0,0,0,0,0,425042.0,4513653.0,1038
25677,4,0,S470,S470,1,1,0,0,0,0,0,425041.0,4513532.0,1037
25658,4,0,S470,S470,1,1,0,0,0,0,0,425040.0,4513408.0,1037
25635,4,0,S470,S470,1,1,0,0,0,0,0,425039.0,4513292.0,1037
25618,4,0,S470,S470,0,0,0,0,0,0,0,425040.0,4513176.0,1084
25586,4,0,S470,S470,1,1,0,0,0,0,0,425036.0,4513044.0,1083
25568,4,0,S470,S470,1,1,0,0,0,0,0,425036.0,4512931.0,1083
25540,4,0,S470,S470,1,1,0,0,0,0,0,425034.0,4512807.0,1082
25510,4,0,S470,S470,1,1,0,0,0,0,0,425031.0,4512685.0,1082
25490,4,0,S470,S470,1,1,0,0,0,0,0,425031.0,4512570.0,1082
26091,4,0,S470,S470,0,0,0,0,0,0,0,422564.0,4518642.0,946
26134,4,0,S470,S470,0,0,0,0,0,0,0,422715.0,4518954.0,946
26159,4,0,S470,S470,0,0,0,0,0,0,0,422775.0,4519199.0,946
26211,4,0,S470,S470,0,0,0,0,0,0,0,422800.0,4520146.0,894
26223,4,0,S470,S470,0,0,0,0,0,0,0,422827.0,4520385.0,894
28014,4,0,O604,O604,1,1,0,0,0,0,0,413916.0,4556985.0,526
28029,4,0,O604,O604,1,1,0,0,0,0,0,413918.0,4557216.0,526
28019,4,0,O604,O604,0,0,0,0,0,0,0,413648.4982,4557216.116,526
27992,4,0,O604,O604,1,1,0,0,0,0,0,413249.0,4557224.0,517
27971,4,0,O604,O604,0,0,0,0,0,0,0,412891.9991,4557221.522,525
27964,4,0,O604,O604,0,0,0,0,0,0,0,412831.5886,4557221.522,525
27947,4,0,O604,O604,0,0,0,0,0,0,0,412610.3929,4557228.358,516
27928,4,0,O604,O604,1,1,0,0,0,0,0,412310.1585,4557231.39,516
27886,4,0,O604,O604,1,1,0,0,0,0,0,411509.5335,4557243.521,516
27858,4,0,O604,O604,0,0,0,0,0,0,0,411085.0,4557241.0,515
27838,4,0,O604,O604,1,1,0,0,0,0,0,410706.0,4557250.0,515
27863,4,0,O604,O604,1,1,0,0,0,0,0,410710.365,4557680.333,515
27903,4,0,O604,O604,1,1,0,0,0,0,0,410705.2417,4558428.327,507
27931,4,0,O604,O604,0,0,0,0,0,0,0,410717.2223,4558856.158,499
27941,4,0,O604,O604,1,1,0,0,0,0,0,410721.0,4558987.0,473
28057,4,0,O604,O604,1,1,0,0,0,0,0,411538.0,4559816.0,473
28093,4,0,O604,O604,1,1,0,0,0,0,0,411888.7126,4560190.725,500
28117,4,0,O604,O604,1,1,0,0,0,0,0,412102.0,4560451.0,497
28166,4,0,O604,O604,1,1,0,0,0,0,0,412738.9744,4560442.481,500
10042,4,0,O604,O604,1,1,0,0,0,0,0,412820.7567,4560266.171,500
28224,4,0,O604,O604,1,1,0,0,0,0,0,413479.0,4560437.0,502
28264,4,0,O604,O604,1,1,0,0,0,0,0,413970.0,4560438.0,502
28239,4,0,O604,O604,0,0,0,0,0,0,0,413973.0,4560083.0,422
28188,4,0,O604,O604,1,1,0,0,0,0,0,413965.0,4559635.0,422
28293,4,0,O604,O604,1,1,0,0,0,0,0,413988.0,4560887.0,498
28316,4,0,O604,O604,0,0,0,0,0,0,0,413986.921,4561253.317,405
28345,4,0,O604,O604,0,0,0,0,0,0,0,414476.0,4561521.0,405
28445,4,0,O604,O604,1,1,0,0,0,0,0,415619.0,4561987.0,422
28508,4,0,O604,O604,1,1,0,0,0,0,0,415624.0,4562523.0,408
28559,4,0,O604,O604,1,1,0,0,0,0,0,415635.0,4563088.0,386
28591,4,0,O604,O604,1,1,0,0,0,0,0,415639.0,4563425.0,385
28611,4,0,O604,O604,0,0,0,0,0,0,0,415707.0,4563554.0,386
28625,4,0,O604,O604,1,1,0,0,0,0,0,415796.0,4563656.0,387
28669,4,0,O604,O604,1,1,0,0,0,0,0,416123.0,4564009.0,365
28695,4,0,O604,O604,1,1,0,0,0,0,0,416414.4795,4564002.79,366
28726,4,0,O604,O604,0,0,0,0,0,0,0,417035.6349,4563984.317,387
28757,4,0,O604,O604,1,1,0,0,0,0,0,417369.0,4563976.0,388
28815,4,0,O604,O604,0,0,0,0,0,0,0,418074.8657,4563954.357,390
28828,4,0,O604,O604,1,1,0,0,0,0,0,418190.6351,4563952.395,392
28807,4,0,O604,O604,1,1,0,0,0,0,0,418185.5028,4563719.077,392
28788,4,0,O604,O604,1,1,0,0,0,0,0,418173.0,4563488.0,389
28777,4,0,O604,O604,0,0,0,0,0,0,0,418057.0,4563491.0,389
28772,4,0,O604,O604,1,1,0,0,0,0,0,417941.0,4563489.0,389
28790,4,0,O604,O604,1,1,0,0,0,0,0,417950.0,4563732.0,390
28796,4,0,O604,O604,0,0,0,0,0,0,0,417953.0619,4563825.935,390
28806,4,0,O604,O604,0,0,0,0,0,0,0,417957.1341,4563942.192,390
28808,4,0,O604,O604,0,0,0,0,0,0,0,417957.5414,4563967.26633,369
28812,4,0,O604,O604,0,0,0,0,0,0,0,417958.7039,4564037.554,369
10046,4,0,O604,O604-,1,1,0,0,0,0,0,417871.0,4564006.0,368
28732,4,0,O606,O606,1,1,0,0,0,0,0,416800.0,4564280.0,366
28709,4,0,O606,O606,0,0,0,0,0,0,0,416283.0,4564521.0,365
28672,4,0,O606,O606,0,0,0,0,0,0,0,415649.0,4564582.0,455
28681,4,0,O606,O606,0,0,0,0,0,0,0,415653.0,4564706.0,455
28714,4,0,O606,O606,0,0,0,0,0,0,0,416125.0,4564744.0,451
28765,4,0,O606,O606,0,0,0,0,0,0,0,416617.0,4564780.0,351
28817,4,0,O606,O606,0,0,0,0,0,0,0,417115.0,4564937.0,351
28824,4,0,O606,O606,0,0,0,0,0,0,0,417215.0,4564911.0,351
28832,4,0,O606,O606,0,0,0,0,0,0,0,417328.0,4564863.0,353
28834,4,0,O606,O606,0,0,0,0,0,0,0,417503.0,4564715.0,368
28840,4,0,O606,O606,0,0,0,0,0,0,0,417602.0,4564671.0,368
28870,4,0,O606,O606,0,0,0,0,0,0,0,417977.5915,4564656.512,353
28880,4,0,O606,O606,0,0,0,0,0,0,0,417977.5915,4564792.39,353
28888,4,0,O606,O606,0,0,0,0,0,0,0,417981.0,4564879.0,353
28909,4,0,O606,O606,0,0,0,0,0,0,0,417986.8035,4565124.024,353
28936,4,0,O606,O606,0,0,0,0,0,0,0,418003.0308,4565514.975,341
28950,4,0,O606,O606,0,0,0,0,0,0,0,418006.9429,4565673.416,341
28964,4,0,O606,O606,0,0,0,0,0,0,0,418012.8111,4565937.484,341
28982,4,0,O606,O606,0,0,0,0,0,0,0,418027.0,4566329.0,340
28995,4,0,O606,O606,0,0,0,0,0,0,0,418255.3624,4566340.432,342
29000,4,0,O606,O606,0,0,0,0,0,0,0,418494.0015,4566336.52,334
29011,4,0,O606,O606,0,0,0,0,0,0,0,418722.0,4566335.0,334
29031,4,0,O606,O606,0,0,0,0,0,0,0,419181.0,4566316.0,344
29038,4,0,O606,O606,0,0,0,0,0,0,0,419368.0,4566316.0,336
29059,4,0,O606,O606,0,0,0,0,0,0,0,419825.0,4566309.0,336
29070,4,0,O606,O606,0,0,0,0,0,0,0,420104.0,4566302.0,336
29077,4,0,O606,O606,0,0,0,0,0,0,0,420122.0,4566464.0,337
29080,4,0,O606,O606,0,0,0,0,0,0,0,420001.0,4566631.0,336
29320,4,0,O612,O612,1,1,0,0,0,0,0,419784.3884,4573143.807,278
29323,4,0,O612,O612,0,0,0,0,0,0,0,419912.2554,4573145.75,280
29328,4,0,O612,O612,1,1,0,0,0,0,0,420063.0,4573138.0,279
29334,4,0,O612,O612,0,0,0,0,0,0,0,420239.371,4573151.549,281
29340,4,0,O612,O612,0,0,0,0,0,0,0,420385.3702,4573209.948,280
29345,4,0,O612,O612,1,1,0,0,0,0,0,420688.3186,4573209.948,274
29351,4,0,O612,O612,0,0,0,0,0,0,0,420695.6185,4573604.146,274
29361,4,0,O612,O612,1,1,0,0,0,0,0,420707.0,4574054.0,273
29365,4,0,O612,O612,1,1,0,0,0,0,0,420710.0,4574400.0,273
29359,4,0,O612,O612,1,1,0,0,0,0,0,420319.0,4574420.0,273
29356,4,0,O612,O612,0,0,0,0,0,0,0,420013.9365,4574432.741,265
29346,4,0,O612,O612,0,0,0,0,0,0,0,419486.7344,4574444.388,264
29338,4,0,O612,O612,1,1,0,0,0,0,0,419097.0,4574450.0,272
29330,4,0,O612,O612,0,0,0,0,0,0,0,419082.0,4574130.0,272
29319,4,0,O612,O612,1,1,0,0,0,0,0,418925.0,4573944.0,266
29316,4,0,O612,O612,1,1,0,0,0,0,0,418923.0,4573903.0,269
29298,4,0,O612,O612,0,0,0,0,0,0,0,418918.0181,4573302.812,271
29294,4,0,O612,O612,1,1,0,0,0,0,0,418907.5016,4573162.87,277
29288,4,0,O612,O612,0,0,0,0,0,0,0,418904.2837,4572948.366,278
29275,4,0,O612,O612,1,1,0,0,0,0,0,418888.4388,4572576.69,276
29264,4,0,O612,O612,1,1,0,0,0,0,0,418878.7769,4572110.86,276
29258,4,0,O612,O612,0,0,0,0,0,0,0,418872.9231,4571911.343,282
29225,4,0,O612,O612,1,1,0,0,0,0,0,418860.0,4571292.0,283
29199,4,0,O612,O612,1,1,0,0,0,0,0,418840.9143,4570627.854,313
29179,4,0,O612,O612,1,1,0,0,0,0,0,418826.6651,4569981.926,316
29166,4,0,O612,O612,1,1,0,0,0,0,0,418819.0,4569753.0,316
29122,4,0,O612,O612,1,1,0,0,0,0,0,418793.0,4568807.0,324
29104,4,0,O612,O612,1,1,0,0,0,0,0,418780.0,4568412.0,323
29083,4,0,O612,O612,1,1,0,0,0,0,0,418764.0,4567981.0,328
29069,4,0,O612,O612,1,1,0,0,0,0,0,418754.0,4567643.0,328
29046,4,0,O612,O612,1,1,0,0,0,0,0,418742.0,4567154.0,328
29033,4,0,O612,O612,1,1,0,0,0,0,0,418726.0,4566787.0,334
29019,4,0,O612,O612,1,1,0,0,0,0,0,418724.0,4566507.0,334
29011,4,0,O612,O612,1,1,0,0,0,0,0,418722.0,4566335.0,334
28997,4,0,O612,O612,1,1,0,0,0,0,0,418717.0,4565995.0,343
28981,4,0,O612,O612,1,1,0,0,0,0,0,418705.3445,4565600.749,343
28978,4,0,O612,O612,1,1,0,0,0,0,0,418700.7385,4565487.901,359
28971,4,0,O612,O612,0,0,0,0,0,0,0,418698.4355,4565326.69,359
28942,4,0,O612,O612,1,1,0,0,0,0,0,418686.0,4564867.0,374
28928,4,0,O612,O612,0,0,0,0,0,0,0,418680.0,4564743.0,374
28923,4,0,O612,O612,1,1,0,0,0,0,0,418674.0,4564636.0,374
28905,4,0,O612,O612,1,1,0,0,0,0,0,418672.0,4564405.0,376
28886,4,0,O612,O612,1,1,0,0,0,0,0,418667.0,4564166.0,375
28865,4,0,O612,O612,1,1,0,0,0,0,0,418659.0,4563940.0,394
28848,4,0,O612,O612,1,1,0,0,0,0,0,418651.0,4563717.0,396
28823,4,0,O612,O612,1,1,0,0,0,0,0,418642.0,4563473.0,393
28804,4,0,O612,O612,1,1,0,0,0,0,0,418637.0,4563244.0,393
28785,4,0,O612,O612,1,1,0,0,0,0,0,418631.0,4563010.0,413
28767,4,0,O612,O612,1,1,0,0,0,0,0,418622.0,4562779.0,413
28740,4,0,O612,O612,1,1,0,0,0,0,0,418618.0,4562544.0,412
28720,4,0,O612,O612,1,1,0,0,0,0,0,418618.0,4562317.0,429
28703,4,0,O612,O612,1,1,0,0,0,0,0,418613.0,4562088.0,429
28684,4,0,O612,O612,1,1,0,0,0,0,0,418601.0,4561805.0,429
28659,4,0,O612,O612,1,1,0,0,0,0,0,418587.0,4561458.0,427
28644,4,0,O612,O612,1,1,0,0,0,0,0,418577.0,4561168.0,554
28635,4,0,O612,O612,1,1,0,0,0,0,0,418577.0,4561011.0,554
28600,4,0,O612,O612,1,1,0,0,0,0,0,418560.0,4560602.0,554
28580,4,0,O612,O612,1,1,0,0,0,0,0,418557.0,4560362.0,559
28553,4,0,O612,O612,0,0,0,0,0,0,0,418552.0,4560140.0,559
28523,4,0,O612,O612,1,1,0,0,0,0,0,418540.0,4559721.0,559
28482,4,0,O612,O612,1,1,0,0,0,0,0,418527.0,4559350.0,543
28411,4,0,O612,O612,1,1,0,0,0,0,0,418514.0,4558752.0,562
28384,4,0,O612,O612,1,1,0,0,0,0,0,418081.4124,4558765.076,545
28365,4,0,O612,O612,1,1,0,0,0,0,0,417551.0,4558773.0,545
28352,4,0,O612,O612,1,1,0,0,0,0,0,417553.0,4558576.0,545
28341,4,0,O612,O612,1,1,0,0,0,0,0,417509.6166,4558372.443,547
28354,4,0,O612,O612,1,1,0,0,0,0,0,417800.0,4558369.0,547
28381,4,0,O612,O612,1,1,0,0,0,0,0,418416.0,4558354.0,548
28390,4,0,O612,O612,1,1,0,0,0,0,0,418568.0,4558413.0,562
28387,4,0,O612,O612,0,0,0,0,0,0,0,418642.0,4558264.0,548
28385,4,0,O612,O612,1,1,0,0,0,0,0,418751.0,4558131.0,548
28367,4,0,O612,O612,1,1,0,0,0,0,0,418747.0,4557632.0,549
28392,4,0,O612,O612,1,1,0,0,0,0,0,419069.0,4557924.0,565
28410,4,0,O612,O612,1,1,0,0,0,0,0,419660.6134,4557587.386,564
28422,4,0,O612,O612-,1,1,0,0,0,0,0,420120.1715,4557317.436,568
29115,4,0,O613,O613,1,1,0,0,0,0,0,414176.0,4573308.0,230
29138,4,0,O613,O613,1,1,0,0,0,0,0,414558.0,4573312.0,230
29155,4,0,O613,O613,1,1,0,0,0,0,0,414976.3648,4573315.393,231
29145,4,0,O613,O613,1,1,0,0,0,0,0,414993.0629,4573048.224,231
29126,4,0,O613,O613,1,1,0,0,0,0,0,415021.0,4572636.0,231
29091,4,0,O613,O613,1,1,0,0,0,0,0,415612.4439,4571309.807,234
29076,4,0,O613,O613,1,1,0,0,0,0,0,415576.0,4570990.0,236
29039,4,0,O613,O613,1,1,0,0,0,0,0,415543.8592,4570167.516,312
28987,4,0,O613,O613,1,1,0,0,0,0,0,415501.2893,4568909.341,315
28926,4,0,O613,O613,1,1,0,0,0,0,0,415476.0,4567866.0,309
28869,4,0,O613,O613,1,1,0,0,0,0,0,415414.0,4567202.0,326
28798,4,0,O613,O613,1,1,0,0,0,0,0,415420.0,4566401.0,311
28862,4,0,O613,O613,1,1,0,0,0,0,0,416170.0,4566382.0,326
28901,4,0,O613,O613,1,1,0,0,0,0,0,416674.3838,4566371.541,326
28958,4,0,O613,O613,1,1,0,0,0,0,0,417510.0792,4566346.926,340
28982,4,0,O613,O613,1,1,0,0,0,0,0,418027.0,4566329.0,340
28995,4,0,O613,O613,1,1,0,0,0,0,0,418255.3624,4566340.432,342
29000,4,0,O613,O613,1,1,0,0,0,0,0,418494.0015,4566336.52,334
29011,4,0,O613,O613,1,1,0,0,0,0,0,418722.0,4566335.0,334
28997,4,0,O613,O613,1,1,0,0,0,0,0,418717.0,4565995.0,343
28981,4,0,O613,O613,1,1,0,0,0,0,0,418705.3445,4565600.749,343
28978,4,0,O613,O613,1,1,0,0,0,0,0,418700.7385,4565487.901,359
28971,4,0,O613,O613,1,1,0,0,0,0,0,418698.4355,4565326.69,359
28942,4,0,O613,O613,1,1,0,0,0,0,0,418686.0,4564867.0,374
28928,4,0,O613,O613,0,0,0,0,0,0,0,418680.0,4564743.0,374
28923,4,0,O613,O613,1,1,0,0,0,0,0,418674.0,4564636.0,374
28905,4,0,O613,O613,1,1,0,0,0,0,0,418672.0,4564405.0,376
28891,4,0,O613,O613,0,0,0,0,0,0,0,418546.2239,4564411.073,374
28887,4,0,O613,O613,1,1,0,0,0,0,0,418430.0,4564414.0,372
28875,4,0,O613,O613,0,0,0,0,0,0,0,418312.0,4564411.0,371
28868,4,0,O613,O613,0,0,0,0,0,0,0,418196.0,4564420.0,370
28859,4,0,O613,O613,0,0,0,0,0,0,0,418097.163,4564428.25,370
28851,4,0,O613,O613,1,1,0,0,0,0,0,417964.0,4564428.0,368
28830,4,0,O613,O613,0,0,0,0,0,0,0,417968.0,4564190.0,369
28812,4,0,O613,O613,0,0,0,0,0,0,0,417958.7039,4564037.554,369
10046,4,0,O613,O613-,1,1,0,0,0,0,0,417871.0,4564006.0,368
29144,4,0,O625,O625,1,1,0,0,0,0,0,419234.0,4568806.0,316
29122,4,0,O625,O625,1,1,0,0,0,0,0,418793.0,4568807.0,324
29104,4,0,O625,O625,1,1,0,0,0,0,0,418780.0,4568412.0,323
29083,4,0,O625,O625,1,1,0,0,0,0,0,418764.0,4567981.0,328
29106,4,0,O625,O625,1,1,0,0,0,0,0,419451.9565,4567965.068,329
29137,4,0,O625,O625,1,1,0,0,0,0,0,419903.7477,4567953.384,330
29154,4,0,O625,O625,1,1,0,0,0,0,0,420314.0,4567941.0,330
29163,4,0,O625,O625,1,1,0,0,0,0,0,420595.0,4567938.0,325
29150,4,0,O625,O625,1,1,0,0,0,0,0,420589.0,4567571.0,325
29143,4,0,O625,O625,1,1,0,0,0,0,0,420584.0,4567396.0,330
