A,B,DISTANCE,LINKID,TAZID,HOT_ZONEID,LANES,FT,SEGID,geometry
60667,60662,0.3015481723898834,60667_60662,2797,0,5,33,,"LINESTRING (437060.832 4464853.338, 437429.6093 4464537.881)"
60668,60663,0.29988000998775277,60668_60663,2797,0,1,38,,"LINESTRING (437068.234 4464857.656, 437435.625 4464544.71)"
60669,60674,0.4393819697510993,60669_60674,2771,0,1,38,,"LINESTRING (436999.6226 4464930.68, 436462.4408 4465390.514)"
60670,60677,0.5817095321724175,60670_60677,2773,0,5,33,,"LINESTRING (437009.8199 4464934.929, 436297.6712 4465542.593)"
60671,60667,0.31479000392224094,60671_60667,2797,0,5,33,,"LINESTRING (436674.7247 4465181.315, 437060.832 4464853.338)"
60672,60668,0.31508134235469293,60672_60668,2797,0,1,38,,"LINESTRING (436683.3403 4465187.777, 437068.234 4464857.656)"
60674,60682,0.5920942767348157,60674_60682,2771,0,1,38,0015_272.7,"LINESTRING (436462.4408 4465390.514, 435737.7784 4466009.26)"
60675,60671,0.3230605400291336,60675_60671,2771,0,5,33,,"LINESTRING (436281.9554 4465521.966, 436674.7247 4465181.315)"
60676,60672,0.3206668830910561,60676_60672,2771,0,1,38,,"LINESTRING (436291.7778 4465523.93, 436683.3403 4465187.777)"
60677,60683,0.45286037148864644,60677_60683,2772,0,5,33,0015_272.7,"LINESTRING (436297.6712 4465542.593, 435745.1343 4466017.842)"
60680,60675,0.4623036866151721,60680_60675,2771,0,5,33,0015_272.7,"LINESTRING (435714.4848 4466003.13, 436281.9554 4465521.966)"
60681,60676,0.46407397110332327,60681_60676,2771,0,1,38,0015_272.7,"LINESTRING (435723.0666 4466008.034, 436291.7778 4465523.93)"
60682,60694,0.5795019940554486,60682_60694,2770,0,1,38,0015_274.7,"LINESTRING (435737.7784 4466009.26, 435025.0938 4466610.802)"
60683,60695,0.5794562055851479,60683_60695,2757,0,5,33,0015_274.7,"LINESTRING (435745.1343 4466017.842, 435030.8114 4466617.323)"
60692,60680,0.5748299035379371,60692_60680,2770,0,5,33,0015_274.7,"LINESTRING (435011.4688 4466604.439, 435714.4848 4466003.13)"
60693,60681,0.5769663964249897,60693_60681,2770,0,1,38,0015_274.7,"LINESTRING (435016 4466609.893, 435723.0666 4466008.034)"
60694,60701,0.23486494844407557,60694_60701,2770,0,1,38,,"LINESTRING (435025.0938 4466610.802, 434737.4063 4466855.961)"
60695,60699,0.16901783149014626,60695_60699,2757,0,1,42,,"LINESTRING (435030.8114 4466617.323, 434857.8137 4466827.227)"
60695,60702,0.2351037349156263,60695_60702,2757,0,5,33,,"LINESTRING (435030.8114 4466617.323, 434740.3323 4466859.768)"
60698,60692,0.17183182084407192,60698_60692,2770,0,2,41,,"LINESTRING (434776.0276 4466749.489, 435011.4688 4466604.439)"
60699,60705,0.08927109863787241,60699_60705,2757,0,1,42,,"LINESTRING (434857.8137 4466827.227, 434749.8807 4466922.047)"
60700,60698,0.08267049347405192,60700_60698,2770,0,2,41,,"LINESTRING (434670.1203 4466830.016, 434776.0276 4466749.489)"
60701,60702,0.0029835420788749526,60701_60702,2770,0,1,39,,"LINESTRING (434737.4063 4466855.961, 434740.3323 4466859.768)"
60701,60712,0.26194982740891953,60701_60712,2733,0,1,38,,"LINESTRING (434737.4063 4466855.961, 434416.9375 4467129.855)"
60702,60701,0.0029835420788749526,60702_60701,2770,0,1,39,,"LINESTRING (434740.3323 4466859.768, 434737.4063 4466855.961)"
60702,60713,0.2620878945818701,60702_60713,2756,0,5,33,,"LINESTRING (434740.3323 4466859.768, 434420.5938 4467134.855)"
60703,60692,0.2620790674835183,60703_60692,2770,0,5,33,,"LINESTRING (434690.4688 4466878.031, 435011.4688 4466604.439)"
60703,60704,0.004310375134313309,60703_60704,2733,0,1,39,,"LINESTRING (434690.4688 4466878.031, 434695.375 4466882.935)"
60704,60693,0.2616800635565226,60704_60693,2770,0,1,38,,"LINESTRING (434695.375 4466882.935, 435016 4466609.893)"
60704,60703,0.004310375134313309,60704_60703,2733,0,1,39,,"LINESTRING (434695.375 4466882.935, 434690.4688 4466878.031)"
60705,60707,0.08922154812180162,60705_60707,2756,0,2,41,,"LINESTRING (434749.8807 4466922.047, 434630.9205 4467002.458)"
60706,60700,0.08950372718633975,60706_60700,2733,0,2,42,,"LINESTRING (434569.5738 4466933.159, 434670.1203 4466830.016)"
60707,60713,0.154428672954365,60707_60713,2756,0,2,41,,"LINESTRING (434630.9205 4467002.458, 434420.5938 4467134.855)"
60710,60703,0.23115053760585955,60710_60703,2733,0,5,33,,"LINESTRING (434407.4063 4467119.401, 434690.4688 4466878.031)"
60710,60706,0.1534480955981116,60710_60706,2733,0,2,42,,"LINESTRING (434407.4063 4467119.401, 434569.5738 4466933.159)"
60711,60704,0.2321232141866677,60711_60704,2733,0,1,38,,"LINESTRING (434411.5 4467125.764, 434695.375 4466882.935)"
60712,60718,0.718391433533458,60712_60718,2736,0,1,38,0015_275.3,"LINESTRING (434416.9375 4467129.855, 433539.5938 4467882.795)"
60713,60719,0.7184532567014483,60713_60719,2736,0,5,34,0015_275.3,"LINESTRING (434420.5938 4467134.855, 433543.125 4467887.802)"
60715,60710,0.6183791599797082,60715_60710,2733,0,5,34,0015_275.3,"LINESTRING (433650.0313 4467764.979, 434407.4063 4467119.401)"
60716,60711,0.6172562340504366,60716_60711,2733,0,1,38,0015_275.3,"LINESTRING (433655.3438 4467769.986, 434411.5 4467125.764)"
60718,60730,0.24363157323060383,60718_60730,2736,0,1,38,,"LINESTRING (433539.5938 4467882.795, 433241.0625 4468136.981)"
60719,60729,0.19261334175246886,60719_60729,2714,0,2,42,,"LINESTRING (433543.125 4467887.802, 433350.875 4468130.964)"
60719,60731,0.24287730737516153,60719_60731,2714,0,5,33,,"LINESTRING (433543.125 4467887.802, 433245.9375 4468141.693)"
60721,60722,0.025975573918005975,60721_60722,2736,0,1,41,,"LINESTRING (433299.8438 4467943.89, 433340.7813 4467952.355)"
60722,60715,0.2246804492006391,60722_60715,2736,0,2,41,,"LINESTRING (433340.7813 4467952.355, 433650.0313 4467764.979)"
60723,60722,0.03622361472960255,60723_60722,2736,0,1,41,,"LINESTRING (433316.0625 4468005.151, 433340.7813 4467952.355)"
60724,60715,0.24123506670139808,60724_60715,2736,0,5,33,,"LINESTRING (433355.0625 4468017.398, 433650.0313 4467764.979)"
60724,60726,0.004394171251989319,60724_60726,2736,0,1,39,,"LINESTRING (433355.0625 4468017.398, 433359.1875 4468023.142)"
60725,60721,0.054823936571049114,60725_60721,2735,0,1,42,,"LINESTRING (433261.0313 4468023.125, 433299.8438 4467943.89)"
60725,60727,0.01764498476797131,60725_60727,2735,0,1,42,,"LINESTRING (433261.0313 4468023.125, 433287.9688 4468032.111)"
60726,60716,0.24209348029292205,60726_60716,2736,0,1,38,,"LINESTRING (433359.1875 4468023.142, 433655.3438 4467769.986)"
60726,60724,0.004394171251989319,60726_60724,2736,0,1,39,,"LINESTRING (433359.1875 4468023.142, 433355.0625 4468017.398)"
60729,60728,0.02122137649614181,60729_60728,2714,0,1,42,,"LINESTRING (433350.875 4468130.964, 433317.1875 4468125.348)"
60729,60735,0.05635257920672983,60729_60735,2714,0,1,42,,"LINESTRING (433350.875 4468130.964, 433302.8438 4468207.891)"
60730,60731,0.0042129148988512884,60730_60731,2735,0,1,39,,"LINESTRING (433241.0625 4468136.981, 433245.9375 4468141.693)"
60730,60740,0.24361676526326465,60730_60740,2735,0,1,38,,"LINESTRING (433241.0625 4468136.981, 432942.5625 4468391.167)"
60731,60730,0.0042129148988512884,60731_60730,2735,0,1,39,,"LINESTRING (433245.9375 4468141.693, 433241.0625 4468136.981)"
60731,60741,0.2428777109883239,60731_60741,2706,0,5,33,,"LINESTRING (433245.9375 4468141.693, 432948.75 4468395.585)"
60733,60734,0.024760053771068824,60733_60734,2706,0,1,41,,"LINESTRING (433287.9688 4468171.404, 433262.125 4468201.734)"
60734,60741,0.22896729641622185,60734_60741,2706,0,2,41,,"LINESTRING (433262.125 4468201.734, 432948.75 4468395.585)"
60735,60734,0.025589162298516807,60735_60734,2706,0,1,41,,"LINESTRING (433302.8438 4468207.891, 433262.125 4468201.734)"
60737,60724,0.24125020073541598,60737_60724,2735,0,5,33,,"LINESTRING (433060.0625 4468269.818, 433355.0625 4468017.398)"
60737,60725,0.19771558577076204,60737_60725,2735,0,2,42,,"LINESTRING (433060.0625 4468269.818, 433261.0313 4468023.125)"
60738,60726,0.2420930293134247,60738_60726,2735,0,1,38,,"LINESTRING (433063.0313 4468276.297, 433359.1875 4468023.142)"
60740,60744,0.6757115503245148,60740_60744,2735,0,1,38,0015_276.4,"LINESTRING (432942.5625 4468391.167, 432115.8968 4469097.687)"
60741,60746,0.6779466974877629,60741_60746,2706,0,5,33,0015_276.4,"LINESTRING (432948.75 4468395.585, 432118.9688 4469103.996)"
60742,60737,0.7805870594415795,60742_60737,2735,0,5,33,0015_276.4,"LINESTRING (432106.8821 4469088.085, 433060.0625 4468269.818)"
60742,60743,0.00413968369714084,60742_60743,2734,0,1,39,,"LINESTRING (432106.8821 4469088.085, 432111.3708 4469093.008)"
60743,60738,0.7792406961881032,60743_60738,2735,0,1,38,0015_276.4,"LINESTRING (432111.3708 4469093.008, 433063.0313 4468276.297)"
60743,60742,0.00413968369714084,60743_60742,2734,0,1,39,,"LINESTRING (432111.3708 4469093.008, 432106.8821 4469088.085)"
60744,60746,0.004360277692342092,60744_60746,2734,0,1,39,,"LINESTRING (432115.8968 4469097.687, 432118.9688 4469103.996)"
60744,60751,0.22927862414646172,60744_60751,2734,0,1,38,,"LINESTRING (432115.8968 4469097.687, 431830.1164 4469331.099)"
60746,60744,0.004360277692342092,60746_60744,2734,0,1,39,,"LINESTRING (432118.9688 4469103.996, 432115.8968 4469097.687)"
60746,60752,0.2291488480030106,60746_60752,2734,0,5,33,,"LINESTRING (432118.9688 4469103.996, 431835.0071 4469339.29)"
60749,60742,0.22821443286889048,60749_60742,2726,0,5,33,,"LINESTRING (431819.5106 4469316.795, 432106.8821 4469088.085)"
60750,60743,0.2285839710596196,60750_60743,2726,0,1,38,,"LINESTRING (431825.3793 4469324.388, 432111.3708 4469093.008)"
60751,60758,0.2905949192412959,60751_60758,2726,0,1,38,,"LINESTRING (431830.1164 4469331.099, 431392.5458 4469496.155)"
60752,60760,0.2913041734782302,60752_60760,2726,0,5,33,,"LINESTRING (431835.0071 4469339.29, 431397.4904 4469507.693)"
60756,60749,0.2880352117516256,60756_60749,2726,0,5,33,,"LINESTRING (431386.136 4469481.3, 431819.5106 4469316.795)"
60757,60750,0.2894469562678423,60757_60750,2726,0,1,38,,"LINESTRING (431389.3648 4469488.334, 431825.3793 4469324.388)"
60758,60761,0.18215506397451697,60758_60761,2726,0,1,38,,"LINESTRING (431392.5458 4469496.155, 431118.5937 4469600.495)"
60760,60762,0.18077633953688135,60760_60762,2700,0,5,33,,"LINESTRING (431397.4904 4469507.693, 431125.0197 4469609.675)"
60761,60772,0.3012199462178113,60761_60772,2700,0,1,38,,"LINESTRING (431118.5937 4469600.495, 430669.2188 4469782.318)"
60762,60773,0.3025659210384017,60762_60773,2700,0,5,33,,"LINESTRING (431125.0197 4469609.675, 430672.7188 4469790.025)"
60762,60777,0.28905701774033526,60762_60777,2700,0,2,42,,"LINESTRING (431125.0197 4469609.675, 430716.8847 4469832.898)"
60764,60756,0.2652131290387614,60764_60756,2726,0,5,33,,"LINESTRING (430984.3361 4469625.281, 431386.136 4469481.3)"
60766,60757,0.2642767652091198,60766_60757,2726,0,1,38,,"LINESTRING (430991.2211 4469637.904, 431389.3648 4469488.334)"
60767,60764,0.18574284666383978,60767_60764,2728,0,2,41,,"LINESTRING (430695.1659 4469701.016, 430984.3361 4469625.281)"
60770,60764,0.21859165384468063,60770_60764,2728,0,5,33,,"LINESTRING (430662.5313 4469767.396, 430984.3361 4469625.281)"
60771,60766,0.21917545432993646,60771_60766,2728,0,1,38,,"LINESTRING (430666.0625 4469774.611, 430991.2211 4469637.904)"
60772,60773,0.005259612787135108,60772_60773,2728,0,1,39,,"LINESTRING (430669.2188 4469782.318, 430672.7188 4469790.025)"
60772,60799,0.4411206427475387,60772_60799,2702,0,1,38,,"LINESTRING (430669.2188 4469782.318, 430109.9926 4470219.631)"
60773,60772,0.005259612787135108,60773_60772,2728,0,1,39,,"LINESTRING (430672.7188 4469790.025, 430669.2188 4469782.318)"
60773,60795,0.3092816223769793,60773_60795,2702,0,5,33,,"LINESTRING (430672.7188 4469790.025, 430283.2922 4470100.011)"
60774,60767,0.18845585229778586,60774_60767,2728,0,2,41,,"LINESTRING (430407.1432 4469796.029, 430695.1659 4469701.016)"
60777,60779,0.07605172441466687,60777_60779,2700,0,2,42,,"LINESTRING (430716.8847 4469832.898, 430604.5133 4469881.403)"
60777,60781,0.0459820338693466,60777_60781,2700,0,2,42,,"LINESTRING (430716.8847 4469832.898, 430702.2888 4469905.445)"
60778,60774,0.054021530909170064,60778_60774,2728,0,1,41,,"LINESTRING (430439.2732 4469876.813, 430407.1432 4469796.029)"
60780,60774,0.10981741603623817,60780_60774,2728,0,2,41,,"LINESTRING (430262.0991 4469897.009, 430407.1432 4469796.029)"
60781,60789,0.10981675874906355,60781_60789,2702,0,1,41,,"LINESTRING (430702.2888 4469905.445, 430540.766 4469977.172)"
60783,60789,0.040222957939834325,60783_60789,2702,0,1,41,,"LINESTRING (430556.7773 4469914.451, 430540.766 4469977.172)"
60784,60770,0.16608314880265396,60784_60770,2728,0,5,33,,"LINESTRING (430447.0938 4469925.597, 430662.5313 4469767.396)"
60784,60785,0.004835918154531813,60784_60785,2729,0,1,39,,"LINESTRING (430447.0938 4469925.597, 430451.6563 4469931.902)"
60785,60771,0.1652319691356927,60785_60771,2728,0,1,38,,"LINESTRING (430451.6563 4469931.902, 430666.0625 4469774.611)"
60785,60784,0.004835918154531813,60785_60784,2729,0,1,39,,"LINESTRING (430451.6563 4469931.902, 430447.0938 4469925.597)"
60788,60780,0.05853970805221933,60788_60780,2729,0,1,42,,"LINESTRING (430313.5072 4469975.957, 430262.0991 4469897.009)"
60788,60782,0.07474028124401283,60788_60782,2729,0,2,42,,"LINESTRING (430313.5072 4469975.957, 430416.3232 4469913.533)"
60789,60793,0.12305445860767851,60789_60793,2702,0,2,41,,"LINESTRING (430540.766 4469977.172, 430369.29321 4470076.24532)"
60793,60800,0.2023041000929938,60793_60800,2702,0,2,41,,"LINESTRING (430369.29321 4470076.24532, 430092.8092 4470248.165)"
60795,60800,0.14994714359777803,60795_60800,2702,0,5,33,,"LINESTRING (430283.2922 4470100.011, 430092.8092 4470248.165)"
60796,60788,0.15156498480061606,60796_60788,2729,0,2,42,,"LINESTRING (430133.7637 4470140.848, 430313.5072 4469975.957)"
60799,60804,0.15030496654772996,60799_60804,2702,0,1,38,,"LINESTRING (430109.9926 4470219.631, 429927.2164 4470378.075)"
60800,60808,0.5554786578818037,60800_60808,2701,0,5,34,0015_278.5,"LINESTRING (430092.8092 4470248.165, 429412.3224 4470827.899)"
60802,60784,0.35309875480708464,60802_60784,2729,0,5,33,,"LINESTRING (430001.631 4470278.411, 430447.0938 4469925.597)"
60802,60796,0.11852207206227088,60802_60796,2729,0,2,42,,"LINESTRING (430001.631 4470278.411, 430133.7637 4470140.848)"
60803,60785,0.35646219387288686,60803_60785,2729,0,1,38,,"LINESTRING (430004.3461 4470291.081, 430451.6563 4469931.902)"
60804,60807,0.4281554472116282,60804_60807,2575,0,1,38,0015_278.5,"LINESTRING (429927.2164 4470378.075, 429402.8068 4470825.044)"
60807,60814,0.23443773083137018,60807_60814,2575,0,1,38,,"LINESTRING (429402.8068 4470825.044, 429260.9375 4471174.645)"
60808,60813,0.1795421968752381,60808_60813,2575,0,2,42,,"LINESTRING (429412.3224 4470827.899, 429359.6285 4471111.998)"
60808,60815,0.23503111308578828,60808_60815,2575,0,5,33,,"LINESTRING (429412.3224 4470827.899, 429268.6563 4471177.798)"
60809,60802,0.521989152533922,60809_60802,2575,0,5,34,0015_278.5,"LINESTRING (429370.6875 4470833.035, 430001.631 4470278.411)"
60810,60803,0.5164215649991561,60810_60803,2575,0,1,38,0015_278.5,"LINESTRING (429378.3438 4470837.748, 430004.3461 4470291.081)"
60812,60809,0.19603052466286905,60812_60809,2549,0,2,41,,"LINESTRING (429202.4412 4471099.907, 429370.6875 4470833.035)"
60813,60817,0.08587215884155643,60813_60817,2575,0,2,42,,"LINESTRING (429359.6285 4471111.998, 429244.2704 4471188.097)"
60813,71573,0.04995153155962604,60813_71573,2575,0,1,42,,"LINESTRING (429359.6285 4471111.998, 429365.4353 4471192.177)"
60814,60824,0.2448735390551095,60814_60824,2570,0,1,38,,"LINESTRING (429260.9375 4471174.645, 429122.0938 4471543.461)"
60815,60825,0.24617937206433435,60815_60825,2570,0,5,33,,"LINESTRING (429268.6563 4471177.798, 429130.3438 4471549.057)"
60816,60812,0.06214605493965266,60816_60812,2549,0,1,41,,"LINESTRING (429146.5311 4471182.834, 429202.4412 4471099.907)"
60817,60812,0.06065042936542962,60817_60812,2549,0,2,41,,"LINESTRING (429244.2704 4471188.097, 429202.4412 4471099.907)"
60817,60823,0.06682009956079299,60817_60823,2575,0,2,41,,"LINESTRING (429244.2704 4471188.097, 429306.0812 4471276.094)"
60819,60809,0.2489927053927306,60819_60809,2549,0,5,33,,"LINESTRING (429230.0938 4471208.275, 429370.6875 4470833.035)"
60820,60810,0.24707878840194739,60820_60810,2549,0,1,38,,"LINESTRING (429239.5625 4471210.377, 429378.3438 4470837.748)"
60822,60816,0.04939416622732464,60822_60816,2570,0,2,42,,"LINESTRING (429143.7119 4471262.276, 429146.5311 4471182.834)"
60822,60817,0.07764557945655842,60822_60817,2570,0,1,42,,"LINESTRING (429143.7119 4471262.276, 429244.2704 4471188.097)"
60823,60825,0.20172369272209711,60823_60825,2575,0,2,41,,"LINESTRING (429306.0812 4471276.094, 429130.3438 4471549.057)"
60824,60833,0.17090095196784372,60824_60833,2570,0,1,38,,"LINESTRING (429122.0938 4471543.461, 428998.9688 4471789.4)"
60825,60834,0.17188896967086742,60825_60834,2576,0,5,33,,"LINESTRING (429130.3438 4471549.057, 429004.2813 4471795.291)"
60827,60819,0.2442813609767182,60827_60819,2570,0,5,33,,"LINESTRING (429091.4688 4471576.155, 429230.0938 4471208.275)"
60827,60822,0.19771897713265177,60827_60822,2570,0,2,42,,"LINESTRING (429091.4688 4471576.155, 429143.7119 4471262.276)"
60828,60820,0.24702040460193447,60828_60820,2570,0,1,38,,"LINESTRING (429096.1875 4471581.162, 429239.5625 4471210.377)"
60831,60827,0.14144234026550684,60831_60827,2570,0,5,33,,"LINESTRING (428987.7813 4471778.797, 429091.4688 4471576.155)"
60832,60828,0.14176389405738923,60832_60828,2570,0,1,38,,"LINESTRING (428993.0938 4471784.687, 429096.1875 4471581.162)"
60833,60840,0.3627043202553972,60833_60840,2570,0,1,38,,"LINESTRING (428998.9688 4471789.4, 428527.9569 4472134.176)"
60834,60841,0.36552820843517675,60834_60841,2570,0,5,33,,"LINESTRING (429004.2813 4471795.291, 428528.3369 4472141.016)"
60837,60831,0.22051234962833735,60837_60831,2570,0,5,33,,"LINESTRING (428699.8114 4471986.192, 428987.7813 4471778.797)"
60838,60832,0.22013841631318107,60838_60832,2570,0,1,38,,"LINESTRING (428706.2964 4471992.677, 428993.0938 4471784.687)"
60840,60849,0.23236608868867292,60840_60849,2572,0,1,38,,"LINESTRING (428527.9569 4472134.176, 428230.6441 4472360.998)"
60841,60850,0.22869843605664888,60841_60850,2578,0,5,33,,"LINESTRING (428528.3369 4472141.016, 428236.3889 4472365.136)"
60843,60837,0.20835618419255533,60843_60837,2572,0,5,33,,"LINESTRING (428432.8128 4472189.043, 428699.8114 4471986.192)"
60844,60838,0.2082128044765989,60844_60838,2572,0,1,38,,"LINESTRING (428438.1367 4472193.606, 428706.2964 4471992.677)"
60847,60843,0.16720813731607506,60847_60843,2572,0,5,33,,"LINESTRING (428219.0984 4472352.561, 428432.8128 4472189.043)"
60848,60844,0.166833461644436,60848_60844,2572,0,1,38,,"LINESTRING (428225.1828 4472357.125, 428438.1367 4472193.606)"
60849,60853,0.331677065557137,60849_60853,2578,0,1,38,0015_279.6,"LINESTRING (428230.6441 4472360.998, 427825.8168 4472708.902)"
60850,60855,0.3333349888264914,60850_60855,2578,0,5,33,0015_279.6,"LINESTRING (428236.3889 4472365.136, 427830.4073 4472715.788)"
60852,60848,0.3246335817829071,60852_60848,2578,0,1,38,0015_279.6,"LINESTRING (427828.7678 4472697.426, 428225.1828 4472357.125)"
60853,60867,0.37058723264672877,60853_60867,2572,0,1,38,,"LINESTRING (427825.8168 4472708.902, 427374.135 4473098.36)"
60855,60868,0.36883204072174514,60855_60868,2581,0,5,33,,"LINESTRING (427830.4073 4472715.788, 427380.1329 4473102.551)"
60856,60847,0.35210299840123394,60856_60847,2572,0,5,33,0015_279.6,"LINESTRING (427788.6376 4472721.071, 428219.0984 4472352.561)"
60864,60856,0.2580666519614234,60864_60856,2572,0,5,33,,"LINESTRING (427475.6803 4472994.102, 427788.6376 4472721.071)"
60864,60865,0.003406876833607556,60864_60865,2573,0,1,39,,"LINESTRING (427475.6803 4472994.102, 427480.2425 4472997.143)"
60865,60852,0.2856288768511992,60865_60852,2572,0,1,38,,"LINESTRING (427480.2425 4472997.143, 427828.7678 4472697.426)"
