N,STOP,X,Y,TAZID,geometry
15072,1,419836.0,4506302.0,1369,"POLYGON ((420479.7376 4506302, 420476.6378275046 4506238.902681326, 420467.3683625221 4506176.413024322, 420452.01847506745 4506115.132838547, 420430.73599294794 4506055.6522856895, 420403.72587810055 4505998.544195988, 420371.2482526966 4505944.358551565, 420333.61589402263 4505893.617189797, 420291.1912222648 4505846.808777736, 420244.38281020365 4505804.384105978, 420193.6414484355 4505766.751747304, 420139.4558040122 4505734.274121899, 420082.34771431045 4505707.264007052, 420022.86716145254 4505685.981524932, 419961.58697567787 4505670.631637478, 419899.0973186746 4505661.362172496, 419836 4505658.2624, 419772.9026813254 4505661.362172496, 419710.41302432213 4505670.631637478, 419649.13283854746 4505685.981524932, 419589.65228568955 4505707.264007052, 419532.5441959878 4505734.274121899, 419478.3585515645 4505766.751747304, 419427.61718979635 4505804.384105978, 419380.8087777352 4505846.808777736, 419338.38410597737 4505893.617189797, 419300.7517473034 4505944.358551565, 419268.27412189945 4505998.544195988, 419241.26400705206 4506055.6522856895, 419219.98152493255 4506115.132838547, 419204.6316374779 4506176.413024322, 419195.3621724954 4506238.902681326, 419192.2624 4506302, 419195.3621724954 4506365.097318674, 419204.6316374779 4506427.586975678, 419219.98152493255 4506488.867161453, 419241.26400705206 4506548.3477143105, 419268.27412189945 4506605.455804012, 419300.7517473034 4506659.641448435, 419338.38410597737 4506710.382810203, 419380.8087777352 4506757.191222264, 419427.61718979635 4506799.615894022, 419478.3585515645 4506837.248252696, 419532.5441959878 4506869.725878101, 419589.65228568955 4506896.735992948, 419649.13283854746 4506918.018475068, 419710.41302432213 4506933.368362522, 419772.9026813254 4506942.637827504, 419836 4506945.7376, 419899.0973186746 4506942.637827504, 419961.58697567787 4506933.368362522, 420022.86716145254 4506918.018475068, 420082.34771431045 4506896.735992948, 420139.4558040122 4506869.725878101, 420193.6414484355 4506837.248252696, 420244.38281020365 4506799.615894022, 420291.1912222648 4506757.191222264, 420333.61589402263 4506710.382810203, 420371.2482526966 4506659.641448435, 420403.72587810055 4506605.455804012, 420430.73599294794 4506548.3477143105, 420452.01847506745 4506488.867161453, 420467.3683625221 4506427.586975678, 420476.6378275046 4506365.097318674, 420479.7376 4506302))"
15078,1,420595.0,4507117.0,1351,"POLYGON ((421238.7376 4507117, 421235.6378275046 4507053.902681326, 421226.3683625221 4506991.413024322, 421211.01847506745 4506930.132838547, 421189.73599294794 4506870.6522856895, 421162.72587810055 4506813.544195988, 421130.2482526966 4506759.358551565, 421092.61589402263 4506708.617189797, 421050.1912222648 4506661.808777736, 421003.38281020365 4506619.384105978, 420952.6414484355 4506581.751747304, 420898.4558040122 4506549.274121899, 420841.34771431045 4506522.264007052, 420781.86716145254 4506500.981524932, 420720.58697567787 4506485.631637478, 420658.0973186746 4506476.362172496, 420595 4506473.2624, 420531.9026813254 4506476.362172496, 420469.41302432213 4506485.631637478, 420408.13283854746 4506500.981524932, 420348.65228568955 4506522.264007052, 420291.5441959878 4506549.274121899, 420237.3585515645 4506581.751747304, 420186.61718979635 4506619.384105978, 420139.8087777352 4506661.808777736, 420097.38410597737 4506708.617189797, 420059.7517473034 4506759.358551565, 420027.27412189945 4506813.544195988, 420000.26400705206 4506870.6522856895, 419978.98152493255 4506930.132838547, 419963.6316374779 4506991.413024322, 419954.3621724954 4507053.902681326, 419951.2624 4507117, 419954.3621724954 4507180.097318674, 419963.6316374779 4507242.586975678, 419978.98152493255 4507303.867161453, 420000.26400705206 4507363.3477143105, 420027.27412189945 4507420.455804012, 420059.7517473034 4507474.641448435, 420097.38410597737 4507525.382810203, 420139.8087777352 4507572.191222264, 420186.61718979635 4507614.615894022, 420237.3585515645 4507652.248252696, 420291.5441959878 4507684.725878101, 420348.65228568955 4507711.735992948, 420408.13283854746 4507733.018475068, 420469.41302432213 4507748.368362522, 420531.9026813254 4507757.637827504, 420595 4507760.7376, 420658.0973186746 4507757.637827504, 420720.58697567787 4507748.368362522, 420781.86716145254 4507733.018475068, 420841.34771431045 4507711.735992948, 420898.4558040122 4507684.725878101, 420952.6414484355 4507652.248252696, 421003.38281020365 4507614.615894022, 421050.1912222648 4507572.191222264, 421092.61589402263 4507525.382810203, 421130.2482526966 4507474.641448435, 421162.72587810055 4507420.455804012, 421189.73599294794 4507363.3477143105, 421211.01847506745 4507303.867161453, 421226.3683625221 4507242.586975678, 421235.6378275046 4507180.097318674, 421238.7376 4507117))"
15085,1,421974.0,4508111.0,1331,"POLYGON ((422617.7376 4508111, 422614.6378275046 4508047.902681326, 422605.3683625221 4507985.413024322, 422590.01847506745 4507924.132838547, 422568.73599294794 4507864.6522856895, 422541.72587810055 4507807.544195988, 422509.2482526966 4507753.358551565, 422471.61589402263 4507702.617189797, 422429.1912222648 4507655.808777736, 422382.38281020365 4507613.384105978, 422331.6414484355 4507575.751747304, 422277.4558040122 4507543.274121899, 422220.34771431045 4507516.264007052, 422160.86716145254 4507494.981524932, 422099.58697567787 4507479.631637478, 422037.0973186746 4507470.362172496, 421974 4507467.2624, 421910.9026813254 4507470.362172496, 421848.41302432213 4507479.631637478, 421787.13283854746 4507494.981524932, 421727.65228568955 4507516.264007052, 421670.5441959878 4507543.274121899, 421616.3585515645 4507575.751747304, 421565.61718979635 4507613.384105978, 421518.8087777352 4507655.808777736, 421476.38410597737 4507702.617189797, 421438.7517473034 4507753.358551565, 421406.27412189945 4507807.544195988, 421379.26400705206 4507864.6522856895, 421357.98152493255 4507924.132838547, 421342.6316374779 4507985.413024322, 421333.3621724954 4508047.902681326, 421330.2624 4508111, 421333.3621724954 4508174.097318674, 421342.6316374779 4508236.586975678, 421357.98152493255 4508297.867161453, 421379.26400705206 4508357.3477143105, 421406.27412189945 4508414.455804012, 421438.7517473034 4508468.641448435, 421476.38410597737 4508519.382810203, 421518.8087777352 4508566.191222264, 421565.61718979635 4508608.615894022, 421616.3585515645 4508646.248252696, 421670.5441959878 4508678.725878101, 421727.65228568955 4508705.735992948, 421787.13283854746 4508727.018475068, 421848.41302432213 4508742.368362522, 421910.9026813254 4508751.637827504, 421974 4508754.7376, 422037.0973186746 4508751.637827504, 422099.58697567787 4508742.368362522, 422160.86716145254 4508727.018475068, 422220.34771431045 4508705.735992948, 422277.4558040122 4508678.725878101, 422331.6414484355 4508646.248252696, 422382.38281020365 4508608.615894022, 422429.1912222648 4508566.191222264, 422471.61589402263 4508519.382810203, 422509.2482526966 4508468.641448435, 422541.72587810055 4508414.455804012, 422568.73599294794 4508357.3477143105, 422590.01847506745 4508297.867161453, 422605.3683625221 4508236.586975678, 422614.6378275046 4508174.097318674, 422617.7376 4508111))"
10021,1,423610.8845,4513767.165,1027,"POLYGON ((424254.6221 4513767.165, 424251.5223275046 4513704.067681326, 424242.2528625221 4513641.578024322, 424226.90297506744 4513580.297838547, 424205.6204929479 4513520.8172856895, 424178.61037810054 4513463.709195988, 424146.1327526966 4513409.523551565, 424108.5003940226 4513358.782189797, 424066.07572226477 4513311.973777736, 424019.26731020364 4513269.549105978, 423968.5259484355 4513231.916747304, 423914.3403040122 4513199.439121899, 423857.23221431044 4513172.429007052, 423797.7516614525 4513151.146524932, 423736.47147567786 4513135.796637478, 423673.9818186746 4513126.527172496, 423610.8845 4513123.4274, 423547.7871813254 4513126.527172496, 423485.2975243221 4513135.796637478, 423424.01733854745 4513151.146524932, 423364.53678568953 4513172.429007052, 423307.4286959878 4513199.439121899, 423253.2430515645 4513231.916747304, 423202.50168979634 4513269.549105978, 423155.6932777352 4513311.973777736, 423113.26860597736 4513358.782189797, 423075.6362473034 4513409.523551565, 423043.15862189943 4513463.709195988, 423016.14850705204 4513520.8172856895, 422994.86602493253 4513580.297838547, 422979.5161374779 4513641.578024322, 422970.2466724954 4513704.067681326, 422967.1469 4513767.165, 422970.2466724954 4513830.2623186745, 422979.5161374779 4513892.751975678, 422994.86602493253 4513954.032161453, 423016.14850705204 4514013.512714311, 423043.15862189943 4514070.620804012, 423075.6362473034 4514124.806448435, 423113.26860597736 4514175.547810203, 423155.6932777352 4514222.3562222645, 423202.50168979634 4514264.780894022, 423253.2430515645 4514302.413252696, 423307.4286959878 4514334.890878101, 423364.53678568953 4514361.900992948, 423424.01733854745 4514383.183475068, 423485.2975243221 4514398.533362522, 423547.7871813254 4514407.802827504, 423610.8845 4514410.9026, 423673.9818186746 4514407.802827504, 423736.47147567786 4514398.533362522, 423797.7516614525 4514383.183475068, 423857.23221431044 4514361.900992948, 423914.3403040122 4514334.890878101, 423968.5259484355 4514302.413252696, 424019.26731020364 4514264.780894022, 424066.07572226477 4514222.3562222645, 424108.5003940226 4514175.547810203, 424146.1327526966 4514124.806448435, 424178.61037810054 4514070.620804012, 424205.6204929479 4514013.512714311, 424226.90297506744 4513954.032161453, 424242.2528625221 4513892.751975678, 424251.5223275046 4513830.2623186745, 424254.6221 4513767.165))"
15122,1,422906.0,4513778.0,1022,"POLYGON ((423549.7376 4513778, 423546.6378275046 4513714.902681326, 423537.3683625221 4513652.413024322, 423522.01847506745 4513591.132838547, 423500.73599294794 4513531.6522856895, 423473.72587810055 4513474.544195988, 423441.2482526966 4513420.358551565, 423403.61589402263 4513369.617189797, 423361.1912222648 4513322.808777736, 423314.38281020365 4513280.384105978, 423263.6414484355 4513242.751747304, 423209.4558040122 4513210.274121899, 423152.34771431045 4513183.264007052, 423092.86716145254 4513161.981524932, 423031.58697567787 4513146.631637478, 422969.0973186746 4513137.362172496, 422906 4513134.2624, 422842.9026813254 4513137.362172496, 422780.41302432213 4513146.631637478, 422719.13283854746 4513161.981524932, 422659.65228568955 4513183.264007052, 422602.5441959878 4513210.274121899, 422548.3585515645 4513242.751747304, 422497.61718979635 4513280.384105978, 422450.8087777352 4513322.808777736, 422408.38410597737 4513369.617189797, 422370.7517473034 4513420.358551565, 422338.27412189945 4513474.544195988, 422311.26400705206 4513531.6522856895, 422289.98152493255 4513591.132838547, 422274.6316374779 4513652.413024322, 422265.3621724954 4513714.902681326, 422262.2624 4513778, 422265.3621724954 4513841.097318674, 422274.6316374779 4513903.586975678, 422289.98152493255 4513964.867161453, 422311.26400705206 4514024.3477143105, 422338.27412189945 4514081.455804012, 422370.7517473034 4514135.641448435, 422408.38410597737 4514186.382810203, 422450.8087777352 4514233.191222264, 422497.61718979635 4514275.615894022, 422548.3585515645 4514313.248252696, 422602.5441959878 4514345.725878101, 422659.65228568955 4514372.735992948, 422719.13283854746 4514394.018475068, 422780.41302432213 4514409.368362522, 422842.9026813254 4514418.637827504, 422906 4514421.7376, 422969.0973186746 4514418.637827504, 423031.58697567787 4514409.368362522, 423092.86716145254 4514394.018475068, 423152.34771431045 4514372.735992948, 423209.4558040122 4514345.725878101, 423263.6414484355 4514313.248252696, 423314.38281020365 4514275.615894022, 423361.1912222648 4514233.191222264, 423403.61589402263 4514186.382810203, 423441.2482526966 4514135.641448435, 423473.72587810055 4514081.455804012, 423500.73599294794 4514024.3477143105, 423522.01847506745 4513964.867161453, 423537.3683625221 4513903.586975678, 423546.6378275046 4513841.097318674, 423549.7376 4513778))"
15110,1,422035.0,4513780.0,1020,"POLYGON ((422678.7376 4513780, 422675.6378275046 4513716.902681326, 422666.3683625221 4513654.413024322, 422651.01847506745 4513593.132838547, 422629.73599294794 4513533.6522856895, 422602.72587810055 4513476.544195988, 422570.2482526966 4513422.358551565, 422532.61589402263 4513371.617189797, 422490.1912222648 4513324.808777736, 422443.38281020365 4513282.384105978, 422392.6414484355 4513244.751747304, 422338.4558040122 4513212.274121899, 422281.34771431045 4513185.264007052, 422221.86716145254 4513163.981524932, 422160.58697567787 4513148.631637478, 422098.0973186746 4513139.362172496, 422035 4513136.2624, 421971.9026813254 4513139.362172496, 421909.41302432213 4513148.631637478, 421848.13283854746 4513163.981524932, 421788.65228568955 4513185.264007052, 421731.5441959878 4513212.274121899, 421677.3585515645 4513244.751747304, 421626.61718979635 4513282.384105978, 421579.8087777352 4513324.808777736, 421537.38410597737 4513371.617189797, 421499.7517473034 4513422.358551565, 421467.27412189945 4513476.544195988, 421440.26400705206 4513533.6522856895, 421418.98152493255 4513593.132838547, 421403.6316374779 4513654.413024322, 421394.3621724954 4513716.902681326, 421391.2624 4513780, 421394.3621724954 4513843.097318674, 421403.6316374779 4513905.586975678, 421418.98152493255 4513966.867161453, 421440.26400705206 4514026.3477143105, 421467.27412189945 4514083.455804012, 421499.7517473034 4514137.641448435, 421537.38410597737 4514188.382810203, 421579.8087777352 4514235.191222264, 421626.61718979635 4514277.615894022, 421677.3585515645 4514315.248252696, 421731.5441959878 4514347.725878101, 421788.65228568955 4514374.735992948, 421848.13283854746 4514396.018475068, 421909.41302432213 4514411.368362522, 421971.9026813254 4514420.637827504, 422035 4514423.7376, 422098.0973186746 4514420.637827504, 422160.58697567787 4514411.368362522, 422221.86716145254 4514396.018475068, 422281.34771431045 4514374.735992948, 422338.4558040122 4514347.725878101, 422392.6414484355 4514315.248252696, 422443.38281020365 4514277.615894022, 422490.1912222648 4514235.191222264, 422532.61589402263 4514188.382810203, 422570.2482526966 4514137.641448435, 422602.72587810055 4514083.455804012, 422629.73599294794 4514026.3477143105, 422651.01847506745 4513966.867161453, 422666.3683625221 4513905.586975678, 422675.6378275046 4513843.097318674, 422678.7376 4513780))"
15105,1,421101.0,4513789.0,1017,"POLYGON ((421744.7376 4513789, 421741.6378275046 4513725.902681326, 421732.3683625221 4513663.413024322, 421717.01847506745 4513602.132838547, 421695.73599294794 4513542.6522856895, 421668.72587810055 4513485.544195988, 421636.2482526966 4513431.358551565, 421598.61589402263 4513380.617189797, 421556.1912222648 4513333.808777736, 421509.38281020365 4513291.384105978, 421458.6414484355 4513253.751747304, 421404.4558040122 4513221.274121899, 421347.34771431045 4513194.264007052, 421287.86716145254 4513172.981524932, 421226.58697567787 4513157.631637478, 421164.0973186746 4513148.362172496, 421101 4513145.2624, 421037.9026813254 4513148.362172496, 420975.41302432213 4513157.631637478, 420914.13283854746 4513172.981524932, 420854.65228568955 4513194.264007052, 420797.5441959878 4513221.274121899, 420743.3585515645 4513253.751747304, 420692.61718979635 4513291.384105978, 420645.8087777352 4513333.808777736, 420603.38410597737 4513380.617189797, 420565.7517473034 4513431.358551565, 420533.27412189945 4513485.544195988, 420506.26400705206 4513542.6522856895, 420484.98152493255 4513602.132838547, 420469.6316374779 4513663.413024322, 420460.3621724954 4513725.902681326, 420457.2624 4513789, 420460.3621724954 4513852.097318674, 420469.6316374779 4513914.586975678, 420484.98152493255 4513975.867161453, 420506.26400705206 4514035.3477143105, 420533.27412189945 4514092.455804012, 420565.7517473034 4514146.641448435, 420603.38410597737 4514197.382810203, 420645.8087777352 4514244.191222264, 420692.61718979635 4514286.615894022, 420743.3585515645 4514324.248252696, 420797.5441959878 4514356.725878101, 420854.65228568955 4514383.735992948, 420914.13283854746 4514405.018475068, 420975.41302432213 4514420.368362522, 421037.9026813254 4514429.637827504, 421101 4514432.7376, 421164.0973186746 4514429.637827504, 421226.58697567787 4514420.368362522, 421287.86716145254 4514405.018475068, 421347.34771431045 4514383.735992948, 421404.4558040122 4514356.725878101, 421458.6414484355 4514324.248252696, 421509.38281020365 4514286.615894022, 421556.1912222648 4514244.191222264, 421598.61589402263 4514197.382810203, 421636.2482526966 4514146.641448435, 421668.72587810055 4514092.455804012, 421695.73599294794 4514035.3477143105, 421717.01847506745 4513975.867161453, 421732.3683625221 4513914.586975678, 421741.6378275046 4513852.097318674, 421744.7376 4513789))"
15101,1,420317.0,4513804.0,1016,"POLYGON ((420960.7376 4513804, 420957.6378275046 4513740.902681326, 420948.3683625221 4513678.413024322, 420933.01847506745 4513617.132838547, 420911.73599294794 4513557.6522856895, 420884.72587810055 4513500.544195988, 420852.2482526966 4513446.358551565, 420814.61589402263 4513395.617189797, 420772.1912222648 4513348.808777736, 420725.38281020365 4513306.384105978, 420674.6414484355 4513268.751747304, 420620.4558040122 4513236.274121899, 420563.34771431045 4513209.264007052, 420503.86716145254 4513187.981524932, 420442.58697567787 4513172.631637478, 420380.0973186746 4513163.362172496, 420317 4513160.2624, 420253.9026813254 4513163.362172496, 420191.41302432213 4513172.631637478, 420130.13283854746 4513187.981524932, 420070.65228568955 4513209.264007052, 420013.5441959878 4513236.274121899, 419959.3585515645 4513268.751747304, 419908.61718979635 4513306.384105978, 419861.8087777352 4513348.808777736, 419819.38410597737 4513395.617189797, 419781.7517473034 4513446.358551565, 419749.27412189945 4513500.544195988, 419722.26400705206 4513557.6522856895, 419700.98152493255 4513617.132838547, 419685.6316374779 4513678.413024322, 419676.3621724954 4513740.902681326, 419673.2624 4513804, 419676.3621724954 4513867.097318674, 419685.6316374779 4513929.586975678, 419700.98152493255 4513990.867161453, 419722.26400705206 4514050.3477143105, 419749.27412189945 4514107.455804012, 419781.7517473034 4514161.641448435, 419819.38410597737 4514212.382810203, 419861.8087777352 4514259.191222264, 419908.61718979635 4514301.615894022, 419959.3585515645 4514339.248252696, 420013.5441959878 4514371.725878101, 420070.65228568955 4514398.735992948, 420130.13283854746 4514420.018475068, 420191.41302432213 4514435.368362522, 420253.9026813254 4514444.637827504, 420317 4514447.7376, 420380.0973186746 4514444.637827504, 420442.58697567787 4514435.368362522, 420503.86716145254 4514420.018475068, 420563.34771431045 4514398.735992948, 420620.4558040122 4514371.725878101, 420674.6414484355 4514339.248252696, 420725.38281020365 4514301.615894022, 420772.1912222648 4514259.191222264, 420814.61589402263 4514212.382810203, 420852.2482526966 4514161.641448435, 420884.72587810055 4514107.455804012, 420911.73599294794 4514050.3477143105, 420933.01847506745 4513990.867161453, 420948.3683625221 4513929.586975678, 420957.6378275046 4513867.097318674, 420960.7376 4513804))"
15093,1,417036.556,4514921.869,965,"POLYGON ((417680.2936 4514921.869, 417677.1938275046 4514858.7716813255, 417667.9243625221 4514796.282024322, 417652.57447506743 4514735.001838547, 417631.2919929479 4514675.521285689, 417604.28187810053 4514618.413195988, 417571.8042526966 4514564.227551565, 417534.1718940226 4514513.486189797, 417491.74722226476 4514466.6777777355, 417444.93881020363 4514424.253105978, 417394.1974484355 4514386.620747304, 417340.0118040122 4514354.143121899, 417282.90371431044 4514327.133007052, 417223.4231614525 4514305.850524932, 417162.14297567785 4514290.500637478, 417099.6533186746 4514281.2311724955, 417036.556 4514278.1314, 416973.45868132537 4514281.2311724955, 416910.9690243221 4514290.500637478, 416849.68883854744 4514305.850524932, 416790.2082856895 4514327.133007052, 416733.1001959878 4514354.143121899, 416678.9145515645 4514386.620747304, 416628.17318979633 4514424.253105978, 416581.3647777352 4514466.6777777355, 416538.94010597735 4514513.486189797, 416501.3077473034 4514564.227551565, 416468.83012189943 4514618.413195988, 416441.82000705204 4514675.521285689, 416420.53752493253 4514735.001838547, 416405.1876374779 4514796.282024322, 416395.9181724954 4514858.7716813255, 416392.8184 4514921.869, 416395.9181724954 4514984.966318674, 416405.1876374779 4515047.455975678, 416420.53752493253 4515108.736161453, 416441.82000705204 4515168.21671431, 416468.83012189943 4515225.324804012, 416501.3077473034 4515279.510448435, 416538.94010597735 4515330.251810203, 416581.3647777352 4515377.060222264, 416628.17318979633 4515419.484894022, 416678.9145515645 4515457.117252696, 416733.1001959878 4515489.594878101, 416790.2082856895 4515516.604992948, 416849.68883854744 4515537.887475068, 416910.9690243221 4515553.237362522, 416973.45868132537 4515562.506827504, 417036.556 4515565.6066, 417099.6533186746 4515562.506827504, 417162.14297567785 4515553.237362522, 417223.4231614525 4515537.887475068, 417282.90371431044 4515516.604992948, 417340.0118040122 4515489.594878101, 417394.1974484355 4515457.117252696, 417444.93881020363 4515419.484894022, 417491.74722226476 4515377.060222264, 417534.1718940226 4515330.251810203, 417571.8042526966 4515279.510448435, 417604.28187810053 4515225.324804012, 417631.2919929479 4515168.21671431, 417652.57447506743 4515108.736161453, 417667.9243625221 4515047.455975678, 417677.1938275046 4514984.966318674, 417680.2936 4514921.869))"
15147,1,428961.0,4512319.0,1051,"POLYGON ((429604.7376 4512319, 429601.6378275046 4512255.902681326, 429592.3683625221 4512193.413024322, 429577.01847506745 4512132.132838547, 429555.73599294794 4512072.6522856895, 429528.72587810055 4512015.544195988, 429496.2482526966 4511961.358551565, 429458.61589402263 4511910.617189797, 429416.1912222648 4511863.808777736, 429369.38281020365 4511821.384105978, 429318.6414484355 4511783.751747304, 429264.4558040122 4511751.274121899, 429207.34771431045 4511724.264007052, 429147.86716145254 4511702.981524932, 429086.58697567787 4511687.631637478, 429024.0973186746 4511678.362172496, 428961 4511675.2624, 428897.9026813254 4511678.362172496, 428835.41302432213 4511687.631637478, 428774.13283854746 4511702.981524932, 428714.65228568955 4511724.264007052, 428657.5441959878 4511751.274121899, 428603.3585515645 4511783.751747304, 428552.61718979635 4511821.384105978, 428505.8087777352 4511863.808777736, 428463.38410597737 4511910.617189797, 428425.7517473034 4511961.358551565, 428393.27412189945 4512015.544195988, 428366.26400705206 4512072.6522856895, 428344.98152493255 4512132.132838547, 428329.6316374779 4512193.413024322, 428320.3621724954 4512255.902681326, 428317.2624 4512319, 428320.3621724954 4512382.097318674, 428329.6316374779 4512444.586975678, 428344.98152493255 4512505.867161453, 428366.26400705206 4512565.3477143105, 428393.27412189945 4512622.455804012, 428425.7517473034 4512676.641448435, 428463.38410597737 4512727.382810203, 428505.8087777352 4512774.191222264, 428552.61718979635 4512816.615894022, 428603.3585515645 4512854.248252696, 428657.5441959878 4512886.725878101, 428714.65228568955 4512913.735992948, 428774.13283854746 4512935.018475068, 428835.41302432213 4512950.368362522, 428897.9026813254 4512959.637827504, 428961 4512962.7376, 429024.0973186746 4512959.637827504, 429086.58697567787 4512950.368362522, 429147.86716145254 4512935.018475068, 429207.34771431045 4512913.735992948, 429264.4558040122 4512886.725878101, 429318.6414484355 4512854.248252696, 429369.38281020365 4512816.615894022, 429416.1912222648 4512774.191222264, 429458.61589402263 4512727.382810203, 429496.2482526966 4512676.641448435, 429528.72587810055 4512622.455804012, 429555.73599294794 4512565.3477143105, 429577.01847506745 4512505.867161453, 429592.3683625221 4512444.586975678, 429601.6378275046 4512382.097318674, 429604.7376 4512319))"
15143,1,428073.0,4512469.0,1051,"POLYGON ((428716.7376 4512469, 428713.6378275046 4512405.902681326, 428704.3683625221 4512343.413024322, 428689.01847506745 4512282.132838547, 428667.73599294794 4512222.6522856895, 428640.72587810055 4512165.544195988, 428608.2482526966 4512111.358551565, 428570.61589402263 4512060.617189797, 428528.1912222648 4512013.808777736, 428481.38281020365 4511971.384105978, 428430.6414484355 4511933.751747304, 428376.4558040122 4511901.274121899, 428319.34771431045 4511874.264007052, 428259.86716145254 4511852.981524932, 428198.58697567787 4511837.631637478, 428136.0973186746 4511828.362172496, 428073 4511825.2624, 428009.9026813254 4511828.362172496, 427947.41302432213 4511837.631637478, 427886.13283854746 4511852.981524932, 427826.65228568955 4511874.264007052, 427769.5441959878 4511901.274121899, 427715.3585515645 4511933.751747304, 427664.61718979635 4511971.384105978, 427617.8087777352 4512013.808777736, 427575.38410597737 4512060.617189797, 427537.7517473034 4512111.358551565, 427505.27412189945 4512165.544195988, 427478.26400705206 4512222.6522856895, 427456.98152493255 4512282.132838547, 427441.6316374779 4512343.413024322, 427432.3621724954 4512405.902681326, 427429.2624 4512469, 427432.3621724954 4512532.097318674, 427441.6316374779 4512594.586975678, 427456.98152493255 4512655.867161453, 427478.26400705206 4512715.3477143105, 427505.27412189945 4512772.455804012, 427537.7517473034 4512826.641448435, 427575.38410597737 4512877.382810203, 427617.8087777352 4512924.191222264, 427664.61718979635 4512966.615894022, 427715.3585515645 4513004.248252696, 427769.5441959878 4513036.725878101, 427826.65228568955 4513063.735992948, 427886.13283854746 4513085.018475068, 427947.41302432213 4513100.368362522, 428009.9026813254 4513109.637827504, 428073 4513112.7376, 428136.0973186746 4513109.637827504, 428198.58697567787 4513100.368362522, 428259.86716145254 4513085.018475068, 428319.34771431045 4513063.735992948, 428376.4558040122 4513036.725878101, 428430.6414484355 4513004.248252696, 428481.38281020365 4512966.615894022, 428528.1912222648 4512924.191222264, 428570.61589402263 4512877.382810203, 428608.2482526966 4512826.641448435, 428640.72587810055 4512772.455804012, 428667.73599294794 4512715.3477143105, 428689.01847506745 4512655.867161453, 428704.3683625221 4512594.586975678, 428713.6378275046 4512532.097318674, 428716.7376 4512469))"
15139,1,426923.0,4512528.0,1161,"POLYGON ((427566.7376 4512528, 427563.6378275046 4512464.902681326, 427554.3683625221 4512402.413024322, 427539.01847506745 4512341.132838547, 427517.73599294794 4512281.6522856895, 427490.72587810055 4512224.544195988, 427458.2482526966 4512170.358551565, 427420.61589402263 4512119.617189797, 427378.1912222648 4512072.808777736, 427331.38281020365 4512030.384105978, 427280.6414484355 4511992.751747304, 427226.4558040122 4511960.274121899, 427169.34771431045 4511933.264007052, 427109.86716145254 4511911.981524932, 427048.58697567787 4511896.631637478, 426986.0973186746 4511887.362172496, 426923 4511884.2624, 426859.9026813254 4511887.362172496, 426797.41302432213 4511896.631637478, 426736.13283854746 4511911.981524932, 426676.65228568955 4511933.264007052, 426619.5441959878 4511960.274121899, 426565.3585515645 4511992.751747304, 426514.61718979635 4512030.384105978, 426467.8087777352 4512072.808777736, 426425.38410597737 4512119.617189797, 426387.7517473034 4512170.358551565, 426355.27412189945 4512224.544195988, 426328.26400705206 4512281.6522856895, 426306.98152493255 4512341.132838547, 426291.6316374779 4512402.413024322, 426282.3621724954 4512464.902681326, 426279.2624 4512528, 426282.3621724954 4512591.097318674, 426291.6316374779 4512653.586975678, 426306.98152493255 4512714.867161453, 426328.26400705206 4512774.3477143105, 426355.27412189945 4512831.455804012, 426387.7517473034 4512885.641448435, 426425.38410597737 4512936.382810203, 426467.8087777352 4512983.191222264, 426514.61718979635 4513025.615894022, 426565.3585515645 4513063.248252696, 426619.5441959878 4513095.725878101, 426676.65228568955 4513122.735992948, 426736.13283854746 4513144.018475068, 426797.41302432213 4513159.368362522, 426859.9026813254 4513168.637827504, 426923 4513171.7376, 426986.0973186746 4513168.637827504, 427048.58697567787 4513159.368362522, 427109.86716145254 4513144.018475068, 427169.34771431045 4513122.735992948, 427226.4558040122 4513095.725878101, 427280.6414484355 4513063.248252696, 427331.38281020365 4513025.615894022, 427378.1912222648 4512983.191222264, 427420.61589402263 4512936.382810203, 427458.2482526966 4512885.641448435, 427490.72587810055 4512831.455804012, 427517.73599294794 4512774.3477143105, 427539.01847506745 4512714.867161453, 427554.3683625221 4512653.586975678, 427563.6378275046 4512591.097318674, 427566.7376 4512528))"
