TAZID,AreaTAZ,WalkBuff,AreaLocal,WalkLocal
2718,598404.0053815935,1,598404.0053815934,100.0
2705,610154.6274001156,1,610154.6274001156,100.0
2707,160938.1409496475,1,160938.14094964752,100.0
2714,387847.7332465468,1,376071.98146815965,97.0
2756,335748.7061636674,1,335748.7061636676,100.0
2755,499763.89456921467,1,229766.43825838756,46.0
2702,619305.4894811587,1,619305.4894811583,100.0
2729,327089.34669344354,1,327089.3466934435,100.0
2728,388625.7775341057,1,388025.526876887,100.0
2726,1206137.8581865237,1,779880.1996950492,65.0
2700,257278.9828753064,1,257278.98287530633,100.0
2735,452348.0133350678,1,452348.0133350677,100.0
2732,588413.18410765,1,50889.13705197913,9.0
2736,225522.77135258415,1,225522.77135258415,100.0
2733,873181.2521452113,1,739188.8082275429,85.0
2697,819225.268550114,1,545380.4069309942,67.0
2744,794398.8747001677,1,730859.8990058474,92.0
2738,813520.2956997026,1,558750.1406317699,69.0
2768,161523.4412498134,1,161523.44124981333,100.0
2749,617314.1617496249,1,559566.8738710012,91.0
2739,1052793.476199971,1,968773.7234648904,92.0
2769,288086.32754989684,1,288086.3275498968,100.0
2746,791188.2243497593,1,788592.1080917391,100.0
2747,1235699.0360994283,1,19623.442817191288,2.0
2787,1274142.276900548,1,233327.46983964264,18.0
2782,290515.3342108897,1,290515.3342108896,100.0
2766,385578.62414577615,1,358094.5457868773,93.0
2764,482356.788864461,1,25301.163318178682,5.0
2758,256810.64097270533,1,19195.373331775263,7.0
2761,433992.78732337576,1,20552.86994196911,5.0
2759,723527.8683488151,1,245333.6314817889,34.0
2757,437260.4279792622,1,437260.4279792622,100.0
2770,1336780.6260995816,1,734957.209431607,55.0
2775,380769.00425764656,1,246271.37785987175,65.0
2781,451256.0995583097,1,451256.0995583099,100.0
2773,1026733.4744445193,1,1026483.8850827421,100.0
2776,809870.0812497986,1,720197.5910386145,89.0
2780,618200.7336595061,1,573635.4307812713,93.0
2811,637892.9874334879,1,637892.9874334879,100.0
2789,757095.2445727239,1,15926.886201403642,2.0
2807,598053.7631524028,1,419272.4914342621,70.0
2809,435268.3661082456,1,435268.3661082457,100.0
2805,219761.8694675615,1,219761.86946756142,100.0
2806,246712.96456852512,1,246712.96456852517,100.0
2803,610256.8229054319,1,497676.3358623204,82.0
2799,660156.1834286364,1,368043.8842257941,56.0
2804,852164.5725583228,1,852164.5725583228,100.0
2800,544214.4832861399,1,418293.4145616852,77.0
2802,121550.43390828157,1,121550.43390828162,100.0
2801,656260.9438382372,1,628862.7343967821,96.0
2860,591349.9649403628,1,591349.9649403627,100.0
2831,574023.7902657124,1,574023.7902657122,100.0
2835,569974.3547500048,1,569974.3547500048,100.0
2880,1744918.5809645555,1,225346.29022949928,13.0
2855,575535.3732734378,1,575535.3732734377,100.0
2882,569244.5672627592,1,569244.5672627592,100.0
2877,592977.2012644903,1,407687.4184559784,69.0
2878,515127.3928168056,1,515127.3928168053,100.0
2875,1269095.5395692047,1,181773.3574800389,14.0
2876,721705.9048658666,1,710354.4526784715,98.0
2817,612057.0466000875,1,581390.8052224846,95.0
2819,325651.3005499939,1,325651.3005499938,100.0
2818,658928.9326500039,1,614484.2951394873,93.0
2816,656273.0449500235,1,628949.6084639474,96.0
2815,216178.80801793284,1,216178.8080179329,100.0
2812,733159.3851180105,1,648435.5628016416,88.0
2833,654325.9990442909,1,524914.9384239848,80.0
2832,745092.4057996924,1,719201.2550966147,97.0
2836,758451.5817000958,1,674667.3145962469,89.0
2837,686103.9713494487,1,178452.27117224154,26.0
2813,811435.131799805,1,544472.2841191908,67.0
2838,386401.1929002385,1,386401.1929002383,100.0
2834,603429.1606996799,1,603429.1606996799,100.0
2827,330511.4467501422,1,330511.44675014226,100.0
2830,796750.2336087393,1,656022.3992914483,82.0
2824,695237.0941995735,1,680154.4691235594,98.0
2829,934503.9144998175,1,681669.9185708555,73.0
2825,604901.7117000838,1,471749.28432047355,78.0
2828,957786.7407499313,1,840109.4971802467,88.0
2820,501586.8587501112,1,494801.81590452336,99.0
2821,665321.063999962,1,61696.07042235744,9.0
2844,664121.6831500256,1,271070.4512424177,41.0
2846,656468.6027247715,1,580871.2545619025,88.0
2847,321176.80420440383,1,158825.98859621238,49.0
2843,284101.47019995016,1,284101.47019995016,100.0
2839,231165.30060009292,1,231165.30060009283,100.0
2841,676827.3270002403,1,646041.9887506946,95.0
2842,738957.3517213183,1,738957.3517213183,100.0
2861,737056.2880504712,1,711538.1664115406,97.0
2862,648570.8962058829,1,520493.6979394237,80.0
2863,628034.2316001545,1,558369.1799887851,89.0
2864,182066.26965016307,1,182066.26965016316,100.0
2872,524456.2738667208,1,524456.273866721,100.0
2858,673504.415500169,1,224806.14968359208,33.0
2859,364564.39435004414,1,364564.3943500441,100.0
2853,391987.4189001407,1,391918.1252205156,100.0
2854,173915.52679977298,1,173915.526799773,100.0
2850,151614.94344589283,1,151614.9434458928,100.0
2852,648782.5087156707,1,499550.4461934884,77.0
2851,159165.9582995669,1,159165.9582995669,100.0
2869,308914.6686424514,1,308914.6686424515,100.0
2870,651371.693923083,1,651371.6939230829,100.0
2871,556320.0207776934,1,516383.02669826534,93.0
2866,311868.3927761753,1,311868.3927761752,100.0
2865,296338.09604893887,1,296338.0960489389,100.0
2868,1218622.025200359,1,1137156.0898830262,93.0
2890,575573.0419942,1,575573.0419941999,100.0
2891,119252.24006417522,1,119252.24006417525,100.0
2892,108405.35180039506,1,108405.35180039504,100.0
2893,212712.94260370216,1,212712.9426037022,100.0
2885,636858.9913635935,1,636858.9913635935,100.0
2889,402902.2277731376,1,402902.22777313745,100.0
2884,718392.5256766056,1,718392.5256766056,100.0
2886,638753.6652376209,1,631563.8337075438,99.0
2894,350400.48545008496,1,350400.48545008485,100.0
2897,436428.398648881,1,298900.24783509015,68.0
2896,210812.69621486153,1,210812.69621486153,100.0
2910,1099206.5639362638,1,922657.875637809,84.0
2898,215127.43886756606,1,156561.65885986923,73.0
2823,1545321.5614807897,1,601161.0217925023,39.0
2911,1080509.7508678383,1,10428.954956465093,1.0
2903,364356.68342440086,1,329254.07738756965,90.0
2901,1027689.824988096,1,902234.5328238655,88.0
2902,261514.2136237417,1,261514.21362374155,100.0
2899,1350446.2626253862,1,1218334.6526697278,90.0
2900,271502.5325663908,1,271502.53256639093,100.0
2908,874009.1356905177,1,540134.7952506515,62.0
2906,923360.1732440284,1,656426.0806213199,71.0
2904,634347.1737970284,1,454813.30008838803,72.0
2936,372470.9425315958,1,372470.94253159576,100.0
2935,369267.10642666183,1,369267.1064266619,100.0
2932,392375.16580011504,1,392375.1658001149,100.0
2933,270570.676918899,1,270570.676918899,100.0
2928,223343.0367498725,1,223343.03674987252,100.0
2887,384098.6670621784,1,384098.6670621784,100.0
2929,246704.13088529688,1,246704.13088529688,100.0
2934,217049.18874923917,1,217049.18874923917,100.0
2930,355154.07023838477,1,355154.0702383847,100.0
2940,314614.82399986096,1,312532.0736164648,99.0
2941,669031.3746002472,1,181495.4895846343,27.0
2931,187585.5475002049,1,187585.5475002049,100.0
2938,121038.72810017518,1,121038.72810017518,100.0
2937,146685.55069981705,1,146685.55069981702,100.0
2939,1367927.303102763,1,1008684.1595729477,74.0
2990,132529.60603040276,1,132529.6060304028,100.0
2992,218044.06005145935,1,218044.0600514594,100.0
2993,146999.07659994578,1,146999.07659994578,100.0
2942,871981.7661999671,1,403579.01607689774,46.0
2994,303957.1562500227,1,303957.15625002276,100.0
2995,493405.31763255224,1,93245.43970346433,19.0
2988,191814.7151496951,1,188670.87421531652,98.0
2989,125961.98559996487,1,125961.98559996486,100.0
2984,269202.5209976653,1,269202.52099766524,100.0
2986,131801.20169988365,1,131801.20169988365,100.0
2980,90316.2330499973,1,90316.23304999729,100.0
2981,88176.51219978153,1,88176.51219978154,100.0
2983,120900.27634993846,1,120900.27634993846,100.0
2985,712490.860811718,1,256141.47462247466,36.0
2926,659688.1790001055,1,627452.6385774121,95.0
2927,597745.3177000943,1,593213.8367803163,99.0
2925,576539.0594398525,1,403518.1367991874,70.0
2977,270064.6814817585,1,270064.6814817585,100.0
2924,553771.2328356447,1,453565.32232638076,82.0
2920,357796.036900756,1,357796.036900756,100.0
2973,353612.11227711115,1,126097.11423536029,36.0
2974,203902.29900006525,1,203902.29900006522,100.0
2969,389721.9947326197,1,330959.5452088976,85.0
2970,261888.77299968095,1,261888.77299968095,100.0
2971,196518.1378502079,1,196518.13785020783,100.0
2976,129818.07470008956,1,129818.07470008954,100.0
2972,132063.0529998509,1,132063.05299985086,100.0
2966,179054.07115051625,1,179054.07115051625,100.0
2968,90643.86714259768,1,90643.86714259766,100.0
2918,1092905.99826396,1,16597.197230670157,2.0
2919,1245249.060741433,1,1221343.1269777415,98.0
2916,662660.3143041979,1,273583.87743768055,41.0
2913,829156.7191680025,1,437799.5631970038,53.0
2914,164669.41460002997,1,164669.41460003,100.0
2953,749815.9193548205,1,315450.72307527345,42.0
2949,1779570.9060093972,1,70484.98088206345,4.0
2951,756533.1170741924,1,712181.7768580732,94.0
2947,1017967.5810010256,1,674405.8733255792,66.0
2961,575286.3591540683,1,427591.5098833941,74.0
2962,489464.1895500057,1,485654.06743662944,99.0
3002,392279.6089987516,1,392279.6089987516,100.0
3006,266281.3991998247,1,266281.3991998247,100.0
3008,134545.82984137873,1,134545.82984137873,100.0
3003,258700.13385107575,1,258700.1338510757,100.0
3001,135664.01806036424,1,135664.01806036424,100.0
3005,131821.53804688517,1,131821.53804688517,100.0
3004,195619.70369910466,1,195619.70369910472,100.0
2996,225785.2994658706,1,225785.29946587057,100.0
2999,301501.1141582569,1,301501.1141582568,100.0
2957,1024617.7641796365,1,609207.4523413196,59.0
2958,474093.72032391827,1,474093.7203239183,100.0
2998,255379.59457774978,1,255379.59457774973,100.0
3014,134088.56134999183,1,134088.56134999185,100.0
3015,131373.84035004512,1,131373.8403500451,100.0
3016,195838.38469990043,1,195838.38469990046,100.0
3030,290842.6082877924,1,290842.6082877925,100.0
3013,243832.98034641324,1,243832.9803464133,100.0
3027,89051.75179187894,1,89051.75179187894,100.0
3010,551365.3695750962,1,544429.1823660245,99.0
3028,522388.38342644536,1,522388.38342644507,100.0
3021,243972.15380525863,1,243972.15380525868,100.0
3022,825853.2321483403,1,786084.8928651983,95.0
3023,642605.210548491,1,571309.5297422266,89.0
3019,399289.54452694807,1,399289.544526948,100.0
3024,466085.5842947226,1,466085.58429472236,100.0
3018,924071.7026320016,1,683134.1351212065,74.0
3033,864944.314571285,1,777304.1968004325,90.0
3031,1443508.6907715518,1,1290522.4221252822,89.0
3057,891626.9823445285,1,756570.4174665657,85.0
3039,517469.1298497309,1,514659.0702636302,99.0
3056,629478.9271840001,1,537926.5273533544,85.0
3063,487669.8022329422,1,683.559979367547,0.0
3054,663390.9633777739,1,558738.0009684835,84.0
3061,658284.55959921,1,0.9800555296103661,0.0
3051,537035.5939501849,1,396581.0846275873,74.0
3052,494710.8766131153,1,414170.4770213904,84.0
3059,528429.4725297018,1,2351.5810428326604,0.0
3038,806168.3324059015,1,31845.318268213938,4.0
3042,492327.8776442783,1,445132.58752538415,90.0
3076,667337.4628173928,1,484512.3787107659,73.0
3079,661158.0912714687,1,548015.2614108388,83.0
3078,500992.2616388219,1,525.569147519,0.0
3082,690512.0085148771,1,49057.613931628184,7.0
3084,1050638.2672182063,1,832638.8828083233,79.0
3142,1051718.5103097118,1,691197.5481827545,66.0
3064,291022.57285020064,1,291022.57285020064,100.0
3065,399794.80074970034,1,399794.7160728081,100.0
3095,400430.9312002044,1,312585.77844410145,78.0
3096,698864.1508502102,1,11646.957730313059,2.0
3093,277407.6301501343,1,215377.00585675996,78.0
3091,396726.7897159607,1,125680.28102537303,32.0
3117,911586.6058313864,1,86646.98329989075,10.0
3106,1060251.1117774167,1,214831.08783462772,20.0
3085,870753.3334052284,1,64248.669451321926,7.0
3143,696811.686193157,1,408807.8951020172,59.0
3086,713175.8470333999,1,633044.1544224191,89.0
3087,1117548.2585567227,1,672085.1394109228,60.0
3144,425905.960008145,1,425905.9600081449,100.0
3145,346306.6331023963,1,334000.55840555485,96.0
3088,208716.94544016288,1,208716.94544016293,100.0
3146,673856.5018098959,1,659723.0217890362,98.0
3179,595884.8257591189,1,314286.5472205534,53.0
3178,790484.9543310007,1,487169.6426422661,62.0
3180,402531.5160217453,1,5466.0516600568935,1.0
3147,563237.1922288183,1,558398.4349649028,99.0
3177,865095.2130509532,1,28398.58725138682,3.0
3214,1549744.5987029737,1,335756.1949542495,22.0
3408,484660.7318157658,1,480672.9529639768,99.0
3215,876689.060024414,1,746094.8387349559,85.0
3213,571447.5072827867,1,330835.67610945215,58.0
3151,350173.7315239442,1,350173.7315239442,100.0
3150,157175.85285014688,1,157175.8528501468,100.0
3152,176138.63969983696,1,176138.63969983696,100.0
3153,342519.30544990435,1,145364.5849978994,42.0
3149,346171.21430043183,1,346171.2143004318,100.0
3148,165432.67020019254,1,165432.67020019254,100.0
3169,343387.34109950316,1,343387.34109950304,100.0
3168,346295.23215007334,1,346295.23215007334,100.0
3195,906287.0663429393,1,32897.92170253917,4.0
3176,346089.99594260484,1,335609.67995083897,97.0
3172,509850.4540721965,1,471312.1499940235,92.0
3171,264721.85603471013,1,264721.8560347101,100.0
3170,283380.47019990685,1,283380.47019990685,100.0
3175,364884.4352999842,1,273822.8032754217,75.0
3173,696036.1775970622,1,214022.09227993595,31.0
3154,420135.915766385,1,396232.85821770993,94.0
3161,588319.3111794661,1,528772.4292064905,90.0
3163,565143.4601315234,1,554398.293081932,98.0
3155,272029.0016841732,1,272029.0016841733,100.0
3164,282104.0872508504,1,259007.32602551885,92.0
3162,470578.1746225767,1,75427.82434279662,16.0
3165,353816.91464670206,1,161878.9310600449,46.0
3167,249496.6763496959,1,249496.6763496959,100.0
3166,322278.3823119655,1,322278.38231196546,100.0
3203,598862.4383225872,1,407359.7724170167,68.0
3211,627481.0966907865,1,496664.42118188867,79.0
3207,551800.5843253699,1,200106.5925314833,36.0
3205,618114.7888738044,1,556472.0684150228,90.0
3209,598466.2431611243,1,14707.15784451602,2.0
3210,542027.0819823612,1,271505.8254249456,50.0
3206,411520.0694718478,1,411520.06947184756,100.0
3212,894735.1676798407,1,811350.461522813,91.0
3134,883557.237600023,1,709141.4899897608,80.0
3135,670369.2351844189,1,628258.6629693634,94.0
3141,591116.2344777777,1,591116.234477778,100.0
3139,896408.8607204999,1,740868.6874892017,83.0
3138,681021.3881536506,1,304913.01442679286,45.0
3235,684743.0980737499,1,1827.1100278638148,0.0
3158,550955.5694069646,1,184921.31741755223,34.0
3156,285671.6218535465,1,284199.5539002312,99.0
3160,438107.8933794,1,429120.73668602685,98.0
3200,533717.4825795405,1,500576.4279632947,94.0
3199,709692.984268802,1,70415.41556732821,10.0
3201,923036.7737622601,1,564605.911132945,61.0
3331,474133.8182179102,1,469788.5746504179,99.0
3333,773141.5863714436,1,480451.0178353938,62.0
3341,402098.95136500534,1,402098.95136500534,100.0
3339,481917.7341152061,1,481915.9963488942,100.0
3340,731737.079400769,1,292179.850120557,40.0
3382,955876.9212256132,1,710483.1366774365,74.0
3332,1002668.6509811169,1,465666.13625097094,46.0
3383,673138.8329940349,1,2788.2720698107605,0.0
3385,640421.4046287191,1,160714.31079432942,25.0
3380,899462.4864956047,1,301081.79092217714,33.0
3387,991125.4834698413,1,579981.6755976981,59.0
3394,587193.8247161186,1,552300.4216699526,94.0
3326,724625.1244498694,1,132729.91107990983,18.0
3395,530588.7248217836,1,530588.7248217836,100.0
3402,775361.2526432929,1,63041.20943377029,8.0
3403,620640.4382501118,1,126630.27755775253,20.0
3401,1294305.6922727758,1,748406.7791003144,58.0
3405,440776.7097498832,1,435725.23673527775,99.0
3404,512224.13514987775,1,124685.83784061357,24.0
3349,391676.8927788438,1,391676.8927788439,100.0
3348,737013.935917599,1,238711.79901534758,32.0
3344,601491.8758409284,1,408534.6664228159,68.0
3329,928560.7778499847,1,568523.2753831461,61.0
3345,407789.1374703868,1,407723.1562859714,100.0
3347,332328.35416314757,1,255007.1690785647,77.0
3350,319481.4720061045,1,319481.4720061044,100.0
3351,340304.2998501536,1,340304.2998501536,100.0
3366,376606.8794295071,1,364494.9114763349,97.0
3372,302311.15712131344,1,302311.1571213136,100.0
3371,963712.1167237947,1,353123.61607562314,37.0
3367,962865.6886448583,1,46945.70224496724,5.0
3363,598815.9943498976,1,156967.90343067638,26.0
3364,858429.558349991,1,649842.7970378124,76.0
3362,723603.9915764834,1,349629.11961925804,48.0
3346,724810.7652641594,1,724810.7652641594,100.0
3365,469930.65915016073,1,469930.65915016085,100.0
3352,463803.059280517,1,463803.0592805169,100.0
3353,607003.0650959606,1,606931.8302251182,100.0
3354,661034.1666487736,1,661034.1666487738,100.0
3355,262028.90591923613,1,262028.90591923613,100.0
3357,505624.0494117778,1,505624.04941177793,100.0
3358,293171.7789682639,1,133038.10460905082,45.0
3360,358905.0296257684,1,22935.963414852482,6.0
3359,505910.0986705133,1,505910.09867051354,100.0
3376,480644.6154003308,1,480644.61540033086,100.0
3378,595466.6106464766,1,32096.14396046972,5.0
3442,812479.8681758954,1,701391.6631720673,86.0
3443,929949.4237850597,1,912171.9008777981,98.0
3441,2394589.3353644386,1,62267.94456047358,3.0
3440,859246.957288218,1,545084.8654355158,63.0
3438,359602.2221623448,1,356780.8769372135,99.0
3439,834631.5464268732,1,591812.0579113462,71.0
3454,495778.54977145354,1,489079.0813182232,99.0
3455,605457.9464109176,1,509244.59858949366,84.0
3457,857904.9069495929,1,109972.94395924726,13.0
3461,717298.6368998336,1,578965.3746584605,81.0
3463,348260.65500451776,1,142878.53325781846,41.0
3462,475903.0186495721,1,212217.9493232055,45.0
3448,784599.9785535351,1,351037.6404878125,45.0
3449,396901.00390032324,1,349007.81210259645,88.0
3523,428516438.5364903,1,2517904.1367422873,1.0
2771,1227517.2157567618,1,943414.682811674,77.0
3524,91118600.04664274,1,72270.82263436221,0.0
2888,387962.3816000491,1,387962.381600049,100.0
2959,664746.2948138027,1,351568.74054911715,53.0
2960,288820.9307199504,1,288820.93071995035,100.0
2765,522841.3963897022,1,512658.14339251845,98.0
2717,339945.06797728775,1,305817.0181314612,90.0
2845,663098.0436497678,1,527150.1708628573,79.0
2607,260545.45191777663,1,260545.45191777678,100.0
2637,412500.21626873635,1,147727.40029892488,36.0
2676,987558.741350201,1,526200.1332116352,53.0
2677,985462.4971501387,1,521175.0793219326,53.0
2706,966466.1385497567,1,966466.1385497571,100.0
2716,869314.1433180864,1,727735.6090016781,84.0
2734,1140221.2755482635,1,667357.23853463,59.0
2754,1156189.0090497173,1,910362.4488060966,79.0
2742,684622.0324003557,1,530484.2504051243,77.0
2760,369585.8283501212,1,369585.82835012116,100.0
2763,197069.24245019985,1,197069.24245019985,100.0
2810,418496.510999621,1,418496.51099962124,100.0
2840,505409.8035501649,1,446731.97376973473,88.0
2982,130927.2017502115,1,127634.75819612337,97.0
2923,564571.0642276268,1,540466.0102489671,96.0
2978,317788.9593566194,1,317788.95935661934,100.0
2979,203637.20934981309,1,203637.20934981309,100.0
2975,195201.0217000357,1,195201.0217000357,100.0
2967,134581.86434982787,1,134581.86434982787,100.0
2954,741734.9821811665,1,741734.982181167,100.0
2952,603801.6678309453,1,451551.4972350025,75.0
2956,663132.9775259895,1,4946.697416557149,1.0
3007,200102.77081592035,1,200102.77081592038,100.0
3000,194877.61140870253,1,194877.6114087025,100.0
2997,255724.31928386568,1,255724.31928386568,100.0
3032,499604.7088769625,1,499604.7088769621,100.0
3090,529997.2772340913,1,529997.2772340913,100.0
3217,533619.697581255,1,74122.14187082676,14.0
3140,438070.1033974734,1,399287.80690349045,91.0
3337,1031975.0442940654,1,645264.4103146316,63.0
3336,517020.0176794135,1,517020.0176794135,100.0
3338,667883.442355069,1,437517.77972489444,66.0
3361,398645.59680002544,1,107736.0095416565,27.0
3377,513943.6818124009,1,513943.68181240076,100.0
3375,666537.9459610982,1,23582.069616585868,4.0
3437,629688.7673847543,1,189359.30838998107,30.0
3451,846116.7376346125,1,457313.9485853224,54.0
3453,516604.3002343539,1,455844.72569167067,88.0
3029,369956.4390836613,1,59930.39630576185,16.0
2510,320629.24298668094,1,320623.56007118593,100.0
2512,632263.3511394175,1,421802.10707294074,67.0
2613,288971.0676292749,1,288971.06762927497,100.0
2632,291769.7311739019,1,291769.731173902,100.0
2634,304559.47453379777,1,304559.4745337977,100.0
2635,415396.3901379192,1,403541.17100184294,97.0
2683,1140855.3316781444,1,647907.7065445308,57.0
2686,470344.00898539845,1,411248.49798041576,87.0
2745,1660119.5962001116,1,907876.3545650842,55.0
2740,692786.0108495313,1,6126.611553088915,1.0
2737,605567.3941502668,1,547201.0822741746,90.0
2752,868578.4021007201,1,464794.59944728744,54.0
2767,229817.1307499212,1,229817.13074992123,100.0
2762,427464.7296581494,1,275304.8034901863,64.0
2826,715267.8272342295,1,684001.2781104803,96.0
2964,335910.5635143761,1,335910.56351437623,100.0
2963,320245.6490999649,1,320245.64909996494,100.0
3011,131335.19688217284,1,131335.19688217284,100.0
3009,265713.04432285693,1,254031.34657082462,96.0
3025,537260.3098500465,1,514095.0338604799,96.0
3026,353100.64114792895,1,20052.574414268354,6.0
3034,375173.3974001602,1,375173.39740016015,100.0
3041,881903.6006042789,1,339460.84114279656,38.0
3040,540068.8298831938,1,540068.8298831938,100.0
3089,643682.1806379542,1,643682.180637954,100.0
3174,302077.1363998557,1,255.7293242635955,0.0
3342,578237.6941495945,1,390621.8533588103,68.0
3406,418264.0979999422,1,412881.0631293042,99.0
3407,1145112.8094470522,1,810495.2507295711,71.0
3356,398749.94753752835,1,398749.94753752847,100.0
2786,488520.27971999295,1,488520.2797199929,100.0
2778,721121.7349997842,1,314871.9495836907,44.0
2793,497115.8670325872,1,497115.86703258724,100.0
2808,436780.0042726614,1,436780.00427266135,100.0
2873,659601.1780330297,1,655935.0604064775,99.0
2895,344045.1676768547,1,344045.1676768548,100.0
2946,3121458.609923726,1,733473.71775924,23.0
3044,471262.7370976031,1,391345.0868310401,83.0
3043,326495.3556539255,1,326495.3556539253,100.0
3077,806194.5567298699,1,692062.9722986161,86.0
3204,733783.6002701668,1,70955.0979238077,10.0
3202,1164270.958050253,1,467135.9486958441,40.0
3433,901821.3052905385,1,533198.1937916368,59.0
3017,1179522.2819744665,1,1019593.3658431489,86.0
2577,893823.2399859988,1,528467.4014672386,59.0
2690,1047990.5447500527,1,75709.91837182421,7.0
2874,524268.5882506067,1,524268.5882506067,100.0
3343,879730.7901494484,1,577423.8159622267,66.0
3432,743421.8791021915,1,470215.0843895456,63.0
2822,663528.2147997757,1,526202.2316248743,79.0
2715,345537.6003420307,1,279655.83291960694,81.0
2701,380104.71248687926,1,380104.71248687926,100.0
2633,262827.19351916254,1,262827.19351916254,100.0
2879,330736.8909667208,1,209147.39452118383,63.0
3020,197786.468373664,1,197786.468373664,100.0
2797,1615342.467536821,1,824525.0346108834,51.0
3050,716669.6188887182,1,63020.559685459164,9.0
3330,899620.8663651991,1,730220.5129641057,81.0
3393,486319.82781268365,1,188771.96868884278,39.0
3396,619544.2398843241,1,619544.239884324,100.0
3397,570452.0408066475,1,570451.2427635128,100.0
3398,835257.306728681,1,127361.87836427327,15.0
3157,280336.02104246145,1,280336.02104246157,100.0
2727,356483.18280730775,1,138130.20449942246,39.0
2772,624826.1761577927,1,586482.7502800933,94.0
2777,659326.575170195,1,659326.5751701952,100.0
2774,316102.1599472946,1,187445.9993968994,59.0
3334,573745.4887613803,1,367183.01062952087,64.0
2950,430198.92464526265,1,389657.1833969386,91.0
2987,128644.49690020694,1,128644.49690020694,100.0
2991,126575.18241213058,1,126575.18241213057,100.0
2965,211494.9989541498,1,211494.9989541498,100.0
3012,129063.37890022543,1,129063.37890022543,100.0
2921,241674.34010218887,1,75144.96556838449,31.0
2922,232085.09019068407,1,232085.09019068416,100.0
2883,463655.658388356,1,463655.65838835604,100.0
2881,279390.0670402097,1,266835.04456481175,96.0
2798,317573.67203042697,1,317573.672030427,100.0
2867,281000.29920901975,1,281000.2992090198,100.0
2849,344714.5269354082,1,344714.52693540824,100.0
3159,343402.82932379324,1,34405.74811828727,10.0
2487,642713.4510205757,1,630515.2528836076,98.0
2488,646574.1898955463,1,398.9124613438278,0.0
2489,672932.94541678,1,67680.74855543267,10.0
2611,256738.9574137619,1,243451.02116992953,95.0
3456,543136.407729312,1,456098.0498934221,84.0
2590,236163.73795205978,1,236163.73795205975,100.0
2591,425636.83083031734,1,425636.83083031746,100.0
2555,423450.11575475824,1,423450.11575475824,100.0
2848,1076844.1297564553,1,1076844.1297564558,100.0
3136,461913.97118778713,1,1275.337825795285,0.0
3541,73592353.36999463,1,83506.63971758405,0.0
3536,399451986.31801033,1,858167.7826949925,0.0
3535,134000697.24660005,1,45458.527656968516,0.0
3533,58965400.332993574,1,284990.9542962555,0.0
3534,57019636.80060579,1,95319.32456783425,0.0
