TAZID,TAZID_V832,SORT,CO_IDX,CO_TAZID,SUBAREAID,ACRES,DEVACRES,DEVPBLEPCT,X,Y,ADJ_XY,CO_FIPS,CO_NAME,CITY_FIPS,CITY_UGRC,CITY_NAME,DISTSUPER,DSUP_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CBD,TERMTIME,PRKCSTPERM,PRKCSTTEMP,WALK100,ECOEDPASS,FREEFARE,REMM,PLANAREA,SUBPLNAREA,AreaTAZ,WalkBuff,geometry,AreaPrem,WalkPrem
664,472,236,83,110083,1,146.372828576,146.372828576,1.0,415268.262546,4549590.32536,0,11,DAVIS,13850,CLR,Clearfield,5,Davis County,8,Davis County - North,18,Clinton - West Point - Clearfield,181,Small District 181,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,592350.372016415,1,"POLYGON ((415084.16000000015 4550023.9399999995, 415084.20189999975 4550023.9397, 415177.0999999996 4550023.3993999995, 415269.83139999956 4550022.900900001, 415286.12480000034 4550001.256100001, 415337.2000000002 4549932.699999999, 415438.2000000002 4549797.199999999, 415438.5318999998 4549796.678300001, 415438.90490000043 4549796.479599999, 415438.9008999998 4549796.1734, 415438.9400000004 4549796.119999999, 415472.78729207284 4549749.492133416, 415469.9061275046 4549690.844681325, 415460.6366625221 4549628.355024322, 415445.28677506745 4549567.074838547, 415424.00429294794 4549507.594285689, 415396.99417810055 4549450.486195988, 415364.5165526966 4549396.300551564, 415326.8841940226 4549345.559189796, 415284.4595222648 4549298.750777735, 415237.65111020365 4549256.326105977, 415186.9097484355 4549218.693747303, 415170.88970013644 4549209.091699877, 414983.01999999955 4549545.41, 414937.91000000015 4549626.18, 414850.20999999996 4549783.210000001, 414807.6699999999 4549849.449999999, 414765.5800000001 4549914.99, 414743.23000000045 4549949.67, 414677.04000000004 4550067.630000001, 414683.8622000003 4550076.3444, 414694.4900000002 4550089.92, 414730.3820000002 4550089.500700001, 414766.41000000015 4550089.08, 414766.63999999966 4550109.08, 415087.69959999993 4550098.68, 415084.16000000015 4550023.9399999995))",387947.17595292977,65.0
666,497,238,85,110085,1,310.657947025,310.657947025,1.0,414589.434728999,4548740.04442999,0,11,DAVIS,13850,CLR,Clearfield,5,Davis County,8,Davis County - North,20,Kaysville - Syracuse,202,Small District 202,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,1257189.2684876553,1,"POLYGON ((414624.20999999996 4549151.66, 414747.9400000004 4549149.98, 414926.0599999996 4549147.500499999, 414926.0999999996 4549147.4999, 414940.5999999996 4549147.300100001, 414940.61000000034 4549147.300000001, 414951.01999999955 4549147.18, 415033.8300000001 4549145.550000001, 415037.2685673511 4549145.485071132, 415016.13546145253 4549137.923524932, 414954.85527567787 4549122.573637478, 414892.3656186746 4549113.304172495, 414829.2683 4549110.2044, 414766.1709813254 4549113.304172495, 414703.6813243221 4549122.573637478, 414642.40113854746 4549137.923524932, 414603.2200773827 4549151.942732784, 414624.20999999996 4549151.66))",11159.854474491012,1.0
698,533,270,117,110117,1,612.590668326,563.58341486,0.92,422626.749806999,4549787.91344,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,21,Layton - Fruit Heights,212,Small District 212,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,2479068.6706659524,1,"POLYGON ((423542.9000000004 4549996.6, 423539.5999999996 4549865, 423538.3739 4549824.2531, 423537.9199999999 4549808.539999999, 423535.1299999999 4549730.5600000005, 423533.18560000043 4549676.012499999, 423531.4000000004 4549625.1, 423529.20050000027 4549558.9, 423529.1994000003 4549558.869999999, 423528.5 4549539.699999999, 423527.5999999996 4549513.699999999, 423525.5999999996 4549459, 423524.7000000002 4549415.5, 423525.2000000002 4549407, 423524.66029999964 4549399.3288, 423523.78000000026 4549387.0600000005, 423523.57100000046 4549380.700200001, 423391.2999999998 4549381.9, 423154.0999999996 4549326.9, 422960 4549272.9, 422875.2999999998 4549215.6, 422850.83835052885 4549196.860373797, 422836.6924374779 4549253.334024322, 422827.4229724954 4549315.823681326, 422824.3232 4549378.921, 422827.4229724954 4549442.0183186745, 422836.6924374779 4549504.507975678, 422852.0423249325 4549565.788161453, 422873.32480705203 4549625.268714311, 422900.3349218994 4549682.376804012, 422932.8125473034 4549736.562448435, 422970.44490597735 4549787.303810203, 423012.8695777352 4549834.1122222645, 423059.6779897963 4549876.5368940225, 423110.4193515645 4549914.169252696, 423164.6049959878 4549946.646878101, 423221.7130856895 4549973.656992948, 423281.19363854744 4549994.939475068, 423342.4738243221 4550010.289362522, 423404.96348132537 4550019.5588275045, 423468.0608 4550022.6586, 423531.1581186746 4550019.5588275045, 423543.4840075396 4550017.730454608, 423542.9000000004 4549996.6))",406807.14906939,16.0
699,536,271,118,110118,1,499.949731641,419.957774578,0.84,423902.882390999,4549275.44675,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,21,Layton - Fruit Heights,212,Small District 212,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,2023226.5478572666,1,"POLYGON ((423499.2000000002 4548781.1, 423500.2034999998 4548807.6943, 423501.5599999996 4548844.720000001, 423503.4900000002 4548898.26, 423504.28000000026 4548917.34, 423504.94130000006 4548933.422800001, 423505.00090000033 4548934.9, 423506.5 4548976.5, 423507.7000000002 4549007.199999999, 423507.7412999999 4549007.779100001, 423507.76999999955 4549008.609999999, 423509.9500000002 4549050.49, 423510.36000000034 4549102.51, 423518.4900000002 4549225.92, 423523.5700000003 4549380.67, 423523.57100000046 4549380.700200001, 423523.78000000026 4549387.0600000005, 423524.66029999964 4549399.3288, 423525.2000000002 4549407, 423524.7000000002 4549415.5, 423525.5999999996 4549459, 423527.5999999996 4549513.699999999, 423528.5 4549539.699999999, 423529.1994000003 4549558.869999999, 423529.20050000027 4549558.9, 423531.4000000004 4549625.1, 423533.18560000043 4549676.012499999, 423535.1299999999 4549730.5600000005, 423537.9199999999 4549808.539999999, 423538.3739 4549824.2531, 423539.5999999996 4549865, 423542.9000000004 4549996.6, 423543.4840075396 4550017.730454608, 423593.64777567785 4550010.289362522, 423654.9279614525 4549994.939475068, 423714.40851431043 4549973.656992948, 423771.51660401217 4549946.646878101, 423825.70224843547 4549914.169252696, 423876.4436102036 4549876.5368940225, 423923.25202226476 4549834.1122222645, 423965.6766940226 4549787.303810203, 424003.30905269657 4549736.562448435, 424035.7866781005 4549682.376804012, 424062.7967929479 4549625.268714311, 424084.07927506743 4549565.788161453, 424099.4291625221 4549504.507975678, 424108.6986275046 4549442.0183186745, 424111.79839999997 4549378.921, 424108.6986275046 4549315.823681326, 424099.4291625221 4549253.334024322, 424084.07927506743 4549192.053838547, 424062.7967929479 4549132.57328569, 424035.7866781005 4549075.465195988, 424003.30905269657 4549021.279551565, 423965.6766940226 4548970.538189797, 423923.25202226476 4548923.729777736, 423876.4436102036 4548881.305105978, 423825.70224843547 4548843.672747304, 423771.51660401217 4548811.195121899, 423714.40851431043 4548784.1850070525, 423654.9279614525 4548762.902524932, 423593.64777567785 4548747.552637478, 423531.1581186746 4548738.283172496, 423497.59043792274 4548736.6340980865, 423499.2000000002 4548781.1))",580506.0305194637,29.0
704,527,276,123,110123,1,259.672749838,259.672749838,1.0,417664.585176999,4548695.28493999,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,21,Layton - Fruit Heights,211,Small District 211,0,3,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,1050859.2599999558,1,"POLYGON ((418236.7000000002 4548671.4, 418235.7999999998 4548627.9, 418235 4548583.6, 418233.0999999996 4548496.4, 418231.5999999996 4548388.1, 418229.0999999996 4548173.9, 417582.27887617605 4548170.985570829, 417585.3053724954 4548232.591318674, 417594.5748374779 4548295.080975678, 417609.9247249325 4548356.361161453, 417631.20720705204 4548415.84171431, 417658.2173218994 4548472.949804012, 417690.6949473034 4548527.135448435, 417728.32730597735 4548577.876810203, 417770.7519777352 4548624.685222264, 417817.56038979633 4548667.109894022, 417868.3017515645 4548704.742252696, 417922.4873959878 4548737.219878101, 417979.5954856895 4548764.229992948, 418039.07603854744 4548785.512475068, 418100.3562243221 4548800.862362522, 418162.84588132537 4548810.131827504, 418225.9432 4548813.2316, 418238.3692806834 4548812.621145801, 418236.7000000002 4548671.4))",327904.18669965095,31.0
705,530,277,124,110124,1,481.09856999,481.09856999,1.0,418832.064827,4548297.51864999,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,21,Layton - Fruit Heights,211,Small District 211,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,1946938.5566220272,1,"POLYGON ((418161.5999999996 4547529.9, 418147.2999999998 4547551.9, 418143.5999999996 4547557.699999999, 418172.5999999996 4547578.300000001, 418184.0999999996 4547590.300000001, 418191.5 4547600, 418198.4000000004 4547609.300000001, 418204 4547610.300000001, 418208.9000000004 4547610.699999999, 418215.7000000002 4547631.199999999, 418218.7000000002 4547644.800000001, 418221.7000000002 4547664.5, 418223.0999999996 4547669, 418225.5999999996 4547870.6, 418226.0999999996 4547917.9, 418227.2999999998 4548026.9, 418227.7999999998 4548066.699999999, 418228.2999999998 4548111.6, 418229.0999999996 4548173.9, 418231.5999999996 4548388.1, 418233.0999999996 4548496.4, 418235 4548583.6, 418235.7999999998 4548627.9, 418236.7000000002 4548671.4, 418238.3692806834 4548812.621145801, 418289.0405186746 4548810.131827504, 418351.53017567785 4548800.862362522, 418412.8103614525 4548785.512475068, 418472.29091431043 4548764.229992948, 418529.3990040122 4548737.219878101, 418583.58464843547 4548704.742252696, 418634.32601020363 4548667.109894022, 418681.13442226476 4548624.685222264, 418723.5590940226 4548577.876810203, 418761.19145269657 4548527.135448435, 418793.66907810053 4548472.949804012, 418820.6791929479 4548415.84171431, 418841.96167506743 4548356.361161453, 418857.3115625221 4548295.080975678, 418866.5810275046 4548232.591318674, 418869.6808 4548169.494, 418866.5810275046 4548106.3966813255, 418857.3115625221 4548043.907024322, 418841.96167506743 4547982.626838547, 418820.6791929479 4547923.146285689, 418793.66907810053 4547866.038195988, 418761.19145269657 4547811.852551565, 418723.5590940226 4547761.111189797, 418681.13442226476 4547714.3027777355, 418634.32601020363 4547671.878105978, 418583.58464843547 4547634.245747304, 418529.3990040122 4547601.768121899, 418472.29091431043 4547574.758007052, 418412.8103614525 4547553.475524932, 418351.53017567785 4547538.125637478, 418289.0405186746 4547528.8561724955, 418225.9432 4547525.7564, 418162.84588132537 4547528.8561724955, 418162.5800455323 4547528.89560551, 418161.5999999996 4547529.9))",650341.2031821952,33.0
707,534,279,126,110126,1,555.761348153,555.761348153,1.0,422153.540734999,4548750.34355,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,21,Layton - Fruit Heights,212,Small District 212,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,2249088.340410382,1,"POLYGON ((423509.9500000002 4549050.49, 423507.76999999955 4549008.609999999, 423507.7412999999 4549007.779100001, 423507.7000000002 4549007.199999999, 423506.5 4548976.5, 423505.00090000033 4548934.9, 423504.94130000006 4548933.422800001, 423504.28000000026 4548917.34, 423503.4900000002 4548898.26, 423501.5599999996 4548844.720000001, 423500.2034999998 4548807.6943, 423499.2000000002 4548781.1, 423497.59043792274 4548736.6340980865, 423468.0608 4548735.1834, 423404.96348132537 4548738.283172496, 423342.4738243221 4548747.552637478, 423281.19363854744 4548762.902524932, 423221.7130856895 4548784.1850070525, 423164.6049959878 4548811.195121899, 423110.4193515645 4548843.672747304, 423059.6779897963 4548881.305105978, 423012.8695777352 4548923.729777736, 422970.44490597735 4548970.538189797, 422932.8125473034 4549021.279551565, 422900.3349218994 4549075.465195988, 422873.32480705203 4549132.57328569, 422852.0423249325 4549192.053838547, 422850.83835052885 4549196.860373797, 422875.2999999998 4549215.6, 422960 4549272.9, 423154.0999999996 4549326.9, 423391.2999999998 4549381.9, 423523.57100000046 4549380.700200001, 423523.5700000003 4549380.67, 423518.4900000002 4549225.92, 423510.36000000034 4549102.51, 423509.9500000002 4549050.49))",312466.54809180833,14.0
710,504,282,129,110129,1,159.446142194,159.446142194,1.0,417393.808852999,4547600.87435999,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,20,Kaysville - Syracuse,202,Small District 202,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,645256.2150001002,1,"POLYGON ((417657.0999999996 4547871.9, 417741.97454752505 4547746.053779111, 417728.32730597735 4547761.111189797, 417690.6949473034 4547811.852551565, 417658.2173218994 4547866.038195988, 417651.5408563444 4547880.15439638, 417657.0999999996 4547871.9))",573.8675291301781,0.0
711,527,283,130,110130,1,89.1009412235,89.1009412235,1.0,417933.031285999,4547886.1666,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,21,Layton - Fruit Heights,211,Small District 211,0,3,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,360579.03499964305,1,"POLYGON ((418112.5595376465 4547536.315446945, 418100.3562243221 4547538.125637478, 418039.07603854744 4547553.475524932, 417979.5954856895 4547574.758007052, 417922.4873959878 4547601.768121899, 417868.3017515645 4547634.245747304, 417817.56038979633 4547671.878105978, 417770.7519777352 4547714.3027777355, 417741.97454752505 4547746.053779111, 417657.0999999996 4547871.9, 417651.5408563444 4547880.15439638, 417631.20720705204 4547923.146285689, 417609.9247249325 4547982.626838547, 417594.5748374779 4548043.907024322, 417585.3053724954 4548106.3966813255, 417582.2056 4548169.494, 417582.27887617605 4548170.985570829, 418229.0999999996 4548173.9, 418228.2999999998 4548111.6, 418227.7999999998 4548066.699999999, 418227.2999999998 4548026.9, 418226.0999999996 4547917.9, 418225.5999999996 4547870.6, 418223.0999999996 4547669, 418221.7000000002 4547664.5, 418218.7000000002 4547644.800000001, 418215.7000000002 4547631.199999999, 418208.9000000004 4547610.699999999, 418204 4547610.300000001, 418198.4000000004 4547609.300000001, 418191.5 4547600, 418184.0999999996 4547590.300000001, 418172.5999999996 4547578.300000001, 418143.5999999996 4547557.699999999, 418112.5595376465 4547536.315446945))",320315.83259545726,89.0
720,513,292,139,110139,1,276.965834161,276.965834161,1.0,418103.667383999,4546645.67559,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,20,Kaysville - Syracuse,202,Small District 202,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,1120841.9554461641,1,"POLYGON ((418949.6699999999 4546052.470000001, 419028.0499999998 4545957.609999999, 419090.9615000002 4545881.8003, 419074.8200000003 4545881.880000001, 419040.79000000004 4545882.26, 418991.63999999966 4545882.6899999995, 418935.5599999996 4545883.16, 418817.4299999997 4545887.76, 418814.28000000026 4545887.890000001, 418806.6900000004 4545887.67, 418723.69570000004 4545887.9136, 418613 4545888.24, 418609.73000000045 4545888.3100000005, 418589.7000000002 4545888.33, 418573.11539999954 4545888.7103, 418561.4000000004 4545889, 418537.2999999998 4545889.5, 418531.0076000001 4545889.693600001, 418530.8099999996 4545889.699899999, 418530.7999999998 4545889.700099999, 418530.79000000004 4545889.7004, 418511.7000000002 4545890.970000001, 418505.2000000002 4545897, 418477.2000000002 4545921.800000001, 418434.7058242044 4545958.669946647, 418445.75897773524 4545970.865222264, 418492.5673897964 4546013.289894022, 418543.30875156453 4546050.922252696, 418597.49439598783 4546083.3998781005, 418654.60248568957 4546110.409992947, 418714.0830385475 4546131.692475067, 418775.36322432215 4546147.042362521, 418837.8528813254 4546156.311827504, 418858.88746388763 4546157.345190282, 418949.6699999999 4546052.470000001))",115127.34425401248,10.0
721,538,293,140,110140,1,216.625976145,216.625976145,1.0,418674.264168,4547099.80430999,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,21,Layton - Fruit Heights,211,Small District 211,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,876654.9896286188,1,"POLYGON ((418143.5999999996 4547557.699999999, 418147.2999999998 4547551.9, 418161.5999999996 4547529.9, 418162.5800455323 4547528.89560551, 418112.5595376465 4547536.315446945, 418143.5999999996 4547557.699999999))",644.6376742259918,0.0
722,539,294,141,110141,1,208.325645047,208.325645047,1.0,419253.473954999,4546558.21734999,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,21,Layton - Fruit Heights,211,Small District 211,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,843064.7174819119,1,"POLYGON ((419250.0999999996 4545879.1, 419113.7999999998 4545881.699999999, 419091 4545881.800000001, 419090.9615000002 4545881.8003, 419028.0499999998 4545957.609999999, 418949.6699999999 4546052.470000001, 418858.88746388763 4546157.345190282, 418900.9502 4546159.411599999, 418964.04751867463 4546156.311827504, 419026.5371756779 4546147.042362521, 419087.81736145256 4546131.692475067, 419147.2979143105 4546110.409992947, 419204.4060040122 4546083.3998781005, 419258.5916484355 4546050.922252696, 419309.33301020367 4546013.289894022, 419356.1414222648 4545970.865222264, 419398.56609402265 4545924.056810203, 419433.0796146573 4545877.520714723, 419250.0999999996 4545879.1))",83021.30818831385,10.0
729,512,301,148,110148,1,308.166567634,308.166567634,1.0,417354.214390999,4546411.39776999,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,20,Kaysville - Syracuse,202,Small District 202,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,1247106.97713918,1,"POLYGON ((418477.2000000002 4545921.800000001, 418505.2000000002 4545897, 418511.7000000002 4545890.970000001, 418503.83999999985 4545890.460000001, 418469.1500000004 4545891.08, 418464.48000000045 4545891.09, 418396.6900000004 4545893.17, 418380.75370345684 4545893.6103922315, 418403.3343059774 4545924.056810203, 418434.7058242044 4545958.669946647, 418477.2000000002 4545921.800000001))",4504.5994924653505,0.0
737,515,309,156,110156,1,160.340940241,160.340940241,1.0,418642.765003999,4545581.98013999,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,20,Kaysville - Syracuse,202,Small District 202,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,648877.33522436,1,"POLYGON ((418464.48000000045 4545891.09, 418469.1500000004 4545891.08, 418503.83999999985 4545890.460000001, 418511.7000000002 4545890.970000001, 418530.79000000004 4545889.7004, 418530.7999999998 4545889.700099999, 418530.8099999996 4545889.699899999, 418531.0076000001 4545889.693600001, 418537.2999999998 4545889.5, 418561.4000000004 4545889, 418573.11539999954 4545888.7103, 418589.7000000002 4545888.33, 418609.73000000045 4545888.3100000005, 418613 4545888.24, 418723.69570000004 4545887.9136, 418806.6900000004 4545887.67, 418814.28000000026 4545887.890000001, 418817.4299999997 4545887.76, 418935.5599999996 4545883.16, 418991.63999999966 4545882.6899999995, 419040.79000000004 4545882.26, 419074.8200000003 4545881.880000001, 419090.9615000002 4545881.8003, 419091 4545881.800000001, 419092.10699999984 4545879.665100001, 419092.4000000004 4545879.1, 419111.2993999999 4545856.1998, 419115.6991999997 4545850.899700001, 419119.7991000004 4545845.399599999, 419123.8989000004 4545839.899499999, 419127.9989 4545834.399599999, 419131.99870000035 4545828.7995, 419135.8985000001 4545823.1994, 419139.8984000003 4545817.599300001, 419143.7982999999 4545811.999299999, 419147.59810000006 4545806.2993, 419151.5 4545800.6, 419155.2999999998 4545794.9, 419159.0999999996 4545789.199999999, 419162.7999999998 4545783.5, 419166.5 4545777.699999999, 419170.2000000002 4545771.9, 419173.9000000004 4545766.1, 419177.4000000004 4545760.300000001, 419181 4545754.5, 419184.5999999996 4545748.6, 419188.0999999996 4545742.699999999, 419191.5999999996 4545736.800000001, 419195 4545730.9, 419198.4000000004 4545724.9, 419201.7999999998 4545718.9, 419205.0999999996 4545712.9, 419208.4000000004 4545706.9, 419211.7000000002 4545700.9, 419214.9000000004 4545694.9, 419218.0999999996 4545688.800000001, 419221.2999999998 4545682.699999999, 419224.4000000004 4545676.6, 419227.5 4545670.5, 419230.5999999996 4545664.4, 419233.5999999996 4545658.199999999, 419236.5999999996 4545652.1, 419239.5 4545645.9, 419242.2999999998 4545639.6, 419244.9000000004 4545633.300000001, 419247.5 4545626.9, 419249.9000000004 4545620.5, 419252.0999999996 4545614, 419254.2000000002 4545607.5, 419256.2999999998 4545600.9, 419258.0999999996 4545594.300000001, 419259.9000000004 4545587.699999999, 419261.5 4545581.1, 419262.9000000004 4545574.4, 419264.2999999998 4545567.6, 419265.5 4545560.9, 419266.5 4545554.1, 419267.5 4545547.300000001, 419268.4000000004 4545540.5, 419269.2000000002 4545533.699999999, 419269.9000000004 4545526.9, 419270.5 4545520.1, 419271.0999999996 4545513.199999999, 419271.5 4545506.4, 419271.9000000004 4545499.6, 419272.2000000002 4545492.699999999, 419272.4000000004 4545485.800000001, 419272.5 4545479, 419272.5999999996 4545472.199999999, 419272.5999999996 4545465.300000001, 419272.5 4545458.4, 419272.2000000002 4545451.6, 419271.9000000004 4545444.699999999, 419271.5 4545437.9, 419271.2000000002 4545431.1, 419271 4545424.199999999, 419102.1030000001 4545408.1907, 419010.4000000004 4545399.5, 418766.7999999998 4545295.4, 418576.2999999998 4545188.800000001, 418468.90469999984 4545138.1993, 418403.33123608876 4545107.295329062, 418365.70194730343 4545158.032551564, 418333.22432189947 4545212.218195988, 418306.2142070521 4545269.326285689, 418284.93172493257 4545328.806838547, 418269.5818374779 4545390.087024322, 418260.3123724954 4545452.576681325, 418257.2126 4545515.674, 418260.3123724954 4545578.771318674, 418269.5818374779 4545641.2609756775, 418284.93172493257 4545702.541161452, 418306.2142070521 4545762.02171431, 418333.22432189947 4545819.129804011, 418365.70194730343 4545873.315448435, 418380.75370345684 4545893.6103922315, 418396.6900000004 4545893.17, 418464.48000000045 4545891.09))",560960.3710769427,86.0
738,540,310,157,110157,1,73.4996338031,73.4996338031,1.0,419385.816622,4545385.7444,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,21,Layton - Fruit Heights,211,Small District 211,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,297442.7299367308,1,"POLYGON ((419250.0999999996 4545879.1, 419433.0796146573 4545877.520714723, 419436.1984526966 4545873.315448435, 419468.6760781006 4545819.129804011, 419495.68619294796 4545762.02171431, 419516.9686750675 4545702.541161452, 419531.16971505794 4545645.847431848, 419531.9000000004 4545587.1, 419530.4000000004 4545471, 419530.2999999998 4545449.1, 419529.9000000004 4545437.5, 419528.7079564994 4545375.672677084, 419516.9686750675 4545328.806838547, 419495.68619294796 4545269.326285689, 419468.6760781006 4545212.218195988, 419436.1984526966 4545158.032551564, 419398.56609402265 4545107.291189796, 419356.1414222648 4545060.482777735, 419309.33301020367 4545018.058105977, 419286.04545213707 4545000.786875816, 419265.2999999998 4545062.199999999, 419256.7999999998 4545107.800000001, 419253.0999999996 4545175.1, 419252.5999999996 4545184.699999999, 419259 4545297, 419259.2999999998 4545302.800000001, 419259.9000000004 4545313.699999999, 419266.2999999998 4545363.699999999, 419271.4000000004 4545403.6, 419271.2000000002 4545410.5, 419271 4545417.300000001, 419271 4545424.199999999, 419271.2000000002 4545431.1, 419271.5 4545437.9, 419271.9000000004 4545444.699999999, 419272.2000000002 4545451.6, 419272.5 4545458.4, 419272.5999999996 4545465.300000001, 419272.5999999996 4545472.199999999, 419272.5 4545479, 419272.4000000004 4545485.800000001, 419272.2000000002 4545492.699999999, 419271.9000000004 4545499.6, 419271.5 4545506.4, 419271.0999999996 4545513.199999999, 419270.5 4545520.1, 419269.9000000004 4545526.9, 419269.2000000002 4545533.699999999, 419268.4000000004 4545540.5, 419267.5 4545547.300000001, 419266.5 4545554.1, 419265.5 4545560.9, 419264.2999999998 4545567.6, 419262.9000000004 4545574.4, 419261.5 4545581.1, 419259.9000000004 4545587.699999999, 419258.0999999996 4545594.300000001, 419256.2999999998 4545600.9, 419254.2000000002 4545607.5, 419252.0999999996 4545614, 419249.9000000004 4545620.5, 419247.5 4545626.9, 419244.9000000004 4545633.300000001, 419242.2999999998 4545639.6, 419239.5 4545645.9, 419236.5999999996 4545652.1, 419233.5999999996 4545658.199999999, 419230.5999999996 4545664.4, 419227.5 4545670.5, 419224.4000000004 4545676.6, 419221.2999999998 4545682.699999999, 419218.0999999996 4545688.800000001, 419214.9000000004 4545694.9, 419211.7000000002 4545700.9, 419208.4000000004 4545706.9, 419205.0999999996 4545712.9, 419201.7999999998 4545718.9, 419198.4000000004 4545724.9, 419195 4545730.9, 419191.5999999996 4545736.800000001, 419188.0999999996 4545742.699999999, 419184.5999999996 4545748.6, 419181 4545754.5, 419177.4000000004 4545760.300000001, 419173.9000000004 4545766.1, 419170.2000000002 4545771.9, 419166.5 4545777.699999999, 419162.7999999998 4545783.5, 419159.0999999996 4545789.199999999, 419155.2999999998 4545794.9, 419151.5 4545800.6, 419147.59810000006 4545806.2993, 419143.7982999999 4545811.999299999, 419139.8984000003 4545817.599300001, 419135.8985000001 4545823.1994, 419131.99870000035 4545828.7995, 419127.9989 4545834.399599999, 419123.8989000004 4545839.899499999, 419119.7991000004 4545845.399599999, 419115.6991999997 4545850.899700001, 419111.2993999999 4545856.1998, 419092.4000000004 4545879.1, 419092.10699999984 4545879.665100001, 419091 4545881.800000001, 419113.7999999998 4545881.699999999, 419250.0999999996 4545879.1))",212723.79735035475,72.0
739,543,311,158,110158,1,436.525956196,432.160696634,0.99,420157.142499,4545187.09721,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,21,Layton - Fruit Heights,211,Small District 211,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,1766559.4364780656,1,"POLYGON ((419529.9000000004 4545437.5, 419530.2999999998 4545449.1, 419530.4000000004 4545471, 419531.9000000004 4545587.1, 419531.16971505794 4545645.847431848, 419532.3185625221 4545641.2609756775, 419541.5880275046 4545578.771318674, 419544.6878 4545515.674, 419541.5880275046 4545452.576681325, 419532.3185625221 4545390.087024322, 419528.7079564994 4545375.672677084, 419529.9000000004 4545437.5))",2352.874242643491,0.0
742,515,314,161,110161,1,174.360608306,174.360608306,1.0,418890.346136,4544898.889,0,11,DAVIS,43660,LAY,Layton,5,Davis County,8,Davis County - North,20,Kaysville - Syracuse,202,Small District 202,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Davis County,705612.9600979756,1,"POLYGON ((418468.90469999984 4545138.1993, 418576.2999999998 4545188.800000001, 418766.7999999998 4545295.4, 419010.4000000004 4545399.5, 419102.1030000001 4545408.1907, 419271 4545424.199999999, 419271 4545417.300000001, 419271.2000000002 4545410.5, 419271.4000000004 4545403.6, 419266.2999999998 4545363.699999999, 419259.9000000004 4545313.699999999, 419259.2999999998 4545302.800000001, 419259 4545297, 419252.5999999996 4545184.699999999, 419253.0999999996 4545175.1, 419256.7999999998 4545107.800000001, 419265.2999999998 4545062.199999999, 419286.04545213707 4545000.786875816, 419258.5916484355 4544980.425747303, 419204.4060040122 4544947.948121899, 419147.2979143105 4544920.938007052, 419087.81736145256 4544899.655524932, 419026.5371756779 4544884.305637478, 418964.04751867463 4544875.036172495, 418900.9502 4544871.9364, 418837.8528813254 4544875.036172495, 418775.36322432215 4544884.305637478, 418714.0830385475 4544899.655524932, 418654.60248568957 4544920.938007052, 418597.49439598783 4544947.948121899, 418543.30875156453 4544980.425747303, 418492.5673897964 4545018.058105977, 418445.75897773524 4545060.482777735, 418403.3343059774 4545107.291189796, 418403.33123608876 4545107.295329062, 418468.90469999984 4545138.1993))",321089.43307592656,46.0
