A,B,DISTANCE,LINKID,TAZID,HOT_ZONEID,LANES,FT,geometry
27655,27664,0.24302585990139874,27655_27664,703,0,3,33,"LINESTRING (416842 4549073, 416620 4549395)"
27657,27643,0.22251218015926919,27657_27643,703,0,3,33,"LINESTRING (416716 4549214, 416919 4548919)"
27658,27645,0.22251218015926919,27658_27645,703,0,1,38,"LINESTRING (416722 4549218, 416925 4548923)"
27663,27694,0.7074819111270243,27663_27694,660,0,1,38,"LINESTRING (416615 4549391, 415974 4550332)"
27664,27695,0.7079955427476514,27664_27695,661,0,3,33,"LINESTRING (416620 4549395, 415979 4550337)"
27667,27657,0.22200057436271745,27667_27657,703,0,3,33,"LINESTRING (416513 4549508, 416716 4549214)"
27668,27658,0.22251218015926919,27668_27658,703,0,1,38,"LINESTRING (416519 4549513, 416722 4549218)"
27675,27618,0.30638880257299217,27675_27618,769,0,3,33,"LINESTRING (423587.737 4542539.853, 423623.17 4542048.044)"
27678,27757,0.5359826226448172,27678_27757,767,0,3,33,"LINESTRING (423604.7449 4542538.436, 423566.4773 4543400.165)"
27694,27703,0.2523109992770497,27694_27703,660,0,1,38,"LINESTRING (415974 4550332, 415746 4550668)"
27695,27705,0.2523109992770497,27695_27705,660,0,3,33,"LINESTRING (415979 4550337, 415751 4550673)"
27697,27667,0.7048747264453985,27697_27667,660,0,3,33,"LINESTRING (415878 4550448, 416513 4549508)"
27699,27668,0.7055711365663493,27699_27668,660,0,1,38,"LINESTRING (415882 4550453, 416519 4549513)"
27703,27714,0.2519863730981782,27703_27714,655,0,1,38,"LINESTRING (415746 4550668, 415516 4551002)"
27705,27716,0.2516344778750328,27705_27716,655,0,3,33,"LINESTRING (415751 4550673, 415522 4551007)"
27708,27697,0.24715408160262067,27708_27697,660,0,3,33,"LINESTRING (415653 4550776, 415878 4550448)"
27710,27699,0.24645322233454323,27710_27699,660,0,1,38,"LINESTRING (415659 4550781, 415882 4550453)"
27714,27758,1.031615173793414,27714_27758,632,0,1,38,"LINESTRING (415516 4551002, 414593 4552382)"
27716,27760,1.029547122661869,27716_27760,632,0,3,33,"LINESTRING (415522 4551007, 414605 4552387)"
27717,27708,0.24731649702562913,27717_27708,655,0,3,33,"LINESTRING (415429 4551105, 415653 4550776)"
27718,27710,0.2468031185416414,27718_27710,655,0,1,38,"LINESTRING (415435 4551109, 415659 4550781)"
27751,27675,0.5279879301060814,27751_27675,768,0,3,33,"LINESTRING (423552.3041 4543388.826, 423587.737 4542539.853)"
27753,27717,0.9461505363814122,27753_27717,647,0,3,33,"LINESTRING (414577 4552367, 415429 4551105)"
27756,27718,0.9476881525322512,27756_27718,647,0,1,38,"LINESTRING (414586 4552376, 415435 4551109)"
27757,27802,0.233971956101618,27757_27802,767,0,3,33,"LINESTRING (423566.4773 4543400.165, 423554.4096 4543776.512)"
27758,27768,0.2449635431395313,27758_27768,647,0,1,38,"LINESTRING (414593 4552382, 414342 4552686)"
27760,27770,0.24782881204609075,27760_27770,647,0,3,33,"LINESTRING (414605 4552387, 414348 4552692)"
27761,27753,0.2584865773540892,27761_27753,646,0,3,33,"LINESTRING (414310 4552686, 414577 4552367)"
27765,27756,0.25563881553672163,27765_27756,646,0,1,38,"LINESTRING (414319 4552689, 414586 4552376)"
27766,27761,0.2576247635118689,27766_27761,647,0,3,33,"LINESTRING (414027 4552989, 414310 4552686)"
27768,27773,0.2621176763161792,27768_27773,647,0,1,38,"LINESTRING (414342 4552686, 414057 4552997)"
27769,27765,0.2594839454155055,27769_27765,647,0,1,38,"LINESTRING (414037 4552997, 414319 4552689)"
27770,27775,0.2603618500249561,27770_27775,647,0,3,33,"LINESTRING (414348 4552692, 414065 4553001)"
27773,27800,0.23723828806573385,27773_27800,628,0,1,38,"LINESTRING (414057 4552997, 413945 4553362)"
27775,27801,0.23509249694535014,27775_27801,628,0,3,33,"LINESTRING (414065 4553001, 413955 4553363)"
27794,27766,0.21266022345226226,27794_27766,628,0,3,33,"LINESTRING (413926 4553316, 414027 4552989)"
27796,27769,0.21047298915574814,27796_27769,628,0,1,38,"LINESTRING (413935 4553320, 414037 4552997)"
27798,27751,0.24218835408491554,27798_27751,768,0,3,33,"LINESTRING (423522.2634 4543777.43, 423552.3041 4543388.826)"
27800,27860,0.6406500572052608,27800_27860,628,0,1,38,"LINESTRING (413945 4553362, 413952 4554393)"
27801,27862,0.6394073404304607,27801_27862,628,0,3,33,"LINESTRING (413955 4553363, 413962 4554392)"
27802,27827,0.2781281360462568,27802_27827,767,0,3,33,"LINESTRING (423554.4096 4543776.512, 423531.2852 4544223.517)"
27824,27798,0.24315740146499198,27824_27798,748,0,3,33,"LINESTRING (423498 4544168, 423522.2634 4543777.43)"
27827,27876,0.5068734791478272,27827_27876,745,0,3,33,"LINESTRING (423531.2852 4544223.517, 423522.9325 4545039.206)"
27856,27794,0.6723253010550909,27856_27794,628,0,3,33,"LINESTRING (413926 4554398, 413926 4553316)"
27859,27796,0.6698400983147084,27859_27796,628,0,1,38,"LINESTRING (413936 4554398, 413935 4553320)"
27860,27882,0.21935865768705,27860_27882,626,0,1,38,"LINESTRING (413952 4554393, 413956 4554746)"
27862,27883,0.21935865768705,27862_27883,626,0,3,33,"LINESTRING (413962 4554392, 413966 4554745)"
27875,27824,0.5408311043658579,27875_27824,748,0,3,33,"LINESTRING (423490.2922 4545038.347, 423498 4544168)"
27876,27914,0.4193003139029377,27876_27914,745,0,3,33,"LINESTRING (423522.9325 4545039.206, 423521 4545714)"
27882,27904,0.2678296701408385,27882_27904,623,0,1,38,"LINESTRING (413956 4554746, 413961 4555177)"
27883,27905,0.2678231828484042,27883_27905,623,0,3,33,"LINESTRING (413966 4554745, 413970 4555176)"
27887,27856,0.2690658750521467,27887_27856,626,0,3,33,"LINESTRING (413930 4554831, 413926 4554398)"
27888,27859,0.2690723323834654,27888_27859,626,0,1,38,"LINESTRING (413941 4554831, 413936 4554398)"
27901,27887,0.21997999064757123,27901_27887,623,0,3,33,"LINESTRING (413934 4555185, 413930 4554831)"
27902,27888,0.21997384743819107,27902_27888,623,0,1,38,"LINESTRING (413944 4555185, 413941 4554831)"
27904,27975,0.6201552066917448,27904_27975,623,0,1,38,"LINESTRING (413961 4555177, 413970 4556175)"
27905,27976,0.6182911645053694,27905_27976,623,0,3,33,"LINESTRING (413970 4555176, 413979 4556171)"
27910,27875,0.415128300268599,27910_27875,744,0,3,33,"LINESTRING (423474.5889 4545706.245, 423490.2922 4545038.347)"
27914,27937,0.26783759884042935,27914_27937,715,0,3,33,"LINESTRING (423521 4545714, 423515 4546145)"
27935,27910,0.27205922844491137,27935_27910,730,0,3,33,"LINESTRING (423483 4546144, 423474.5889 4545706.245)"
27937,27959,0.20756174770599523,27937_27959,715,0,3,33,"LINESTRING (423515 4546145, 423510 4546479)"
27955,27935,0.20821921332549065,27955_27935,730,0,3,33,"LINESTRING (423475 4546479, 423483 4546144)"
27959,27987,0.23614207893496547,27959_27987,715,0,3,33,"LINESTRING (423510 4546479, 423515 4546859)"
27972,27901,0.6121054488589311,27972_27901,623,0,3,33,"LINESTRING (413947 4556170, 413934 4555185)"
27974,27902,0.6133565845541585,27974_27902,623,0,1,38,"LINESTRING (413958 4556172, 413944 4555185)"
27975,28021,0.44106304436574,27975_28021,527,0,1,38,"LINESTRING (413970 4556175, 414099 4556873)"
27976,28022,0.44256267160749296,27976_28022,527,0,3,33,"LINESTRING (413979 4556171, 414105 4556872)"
27985,27955,0.24243174056764735,27985_27955,724,0,3,33,"LINESTRING (423486 4546869, 423475 4546479)"
27987,28025,0.42371497648627404,27987_28025,715,0,3,33,"LINESTRING (423515 4546859, 423493.8376 4547540.573)"
28012,27972,0.40667077345002234,28012_27972,527,0,3,33,"LINESTRING (414069 4556813, 413947 4556170)"
28013,27974,0.4025483557857379,28013_27974,527,0,1,38,"LINESTRING (414076 4556809, 413958 4556172)"
28021,28048,0.156884003476239,28021_28048,527,0,1,38,"LINESTRING (414099 4556873, 414160 4557118)"
28022,28050,0.15673503741446107,28022_28050,527,0,3,33,"LINESTRING (414105 4556872, 414165 4557117)"
28023,27985,0.4130519143854287,28023_27985,715,0,3,33,"LINESTRING (423472.9572 4547533.613, 423486 4546869)"
28025,28040,0.10527766100338813,28025_28040,715,0,3,33,"LINESTRING (423493.8376 4547540.573, 423498.4777 4547709.937)"
28038,28023,0.11245533625885346,28038_28023,715,0,3,33,"LINESTRING (423470.6372 4547714.577, 423472.9572 4547533.613)"
28040,28065,0.18161313916199964,28040_28065,699,0,3,33,"LINESTRING (423498.4777 4547709.937, 423506.4698 4548002.105)"
28048,28110,0.5916868334031765,28048_28110,537,0,1,38,"LINESTRING (414160 4557118, 414413 4558036)"
28050,28111,0.5908209210989535,28050_28111,537,0,3,33,"LINESTRING (414165 4557117, 414420 4558033)"
28061,28038,0.17871450862691565,28061_28038,699,0,3,33,"LINESTRING (423477.6047 4548002.105, 423470.6372 4547714.577)"
28065,28122,0.6727403603049292,28065_28122,699,0,3,33,"LINESTRING (423506.4698 4548002.105, 423519.0397 4549084.7)"
28084,28012,0.4940460346719737,28084_28012,527,0,3,33,"LINESTRING (414271 4557582, 414069 4556813)"
28085,28013,0.49448973559371334,28085_28013,527,0,1,38,"LINESTRING (414277 4557579, 414076 4556809)"
28108,28084,0.2961967236311802,28108_28084,519,0,3,33,"LINESTRING (414396 4558042, 414271 4557582)"
28109,28085,0.29652503358921145,28109_28085,537,0,1,38,"LINESTRING (414404 4558039, 414277 4557579)"
28110,28140,0.20164383039032346,28110_28140,537,0,1,38,"LINESTRING (414413 4558036, 414491 4558351)"
28111,28144,0.20285036329493236,28111_28144,537,0,3,33,"LINESTRING (414420 4558033, 414498 4558350)"
28118,28061,0.6664706390052858,28118_28061,707,0,3,33,"LINESTRING (423497.1916 4549074.504, 423477.6047 4548002.105)"
28122,28151,0.17585589789215933,28122_28151,699,0,3,32,"LINESTRING (423519.0397 4549084.7, 423538.9174 4549367.013)"
28138,28108,0.20028839577127983,28138_28108,519,0,3,33,"LINESTRING (414473 4558355, 414396 4558042)"
28139,28109,0.20089183342646316,28139_28109,537,0,1,38,"LINESTRING (414481 4558353, 414404 4558039)"
28140,28190,0.4249776158532193,28140_28190,534,0,1,38,"LINESTRING (414491 4558351, 414573 4559030)"
28144,28191,0.4249776158532193,28144_28191,534,0,3,33,"LINESTRING (414498 4558350, 414580 4559029)"
28149,28118,0.18108071566338785,28149_28118,707,0,3,32,"LINESTRING (423507.3021 4549365.749, 423497.1916 4549074.504)"
28151,28168,0.18590995673215457,28151_28168,699,0,3,32,"LINESTRING (423538.9174 4549367.013, 423550 4549666)"
28168,28259,0.64344759548656,28168_28259,699,0,3,32,"LINESTRING (423550 4549666, 423583 4550701)"
28169,28149,0.21278962473555113,28169_28149,698,0,3,32,"LINESTRING (423519 4549708, 423507.3021 4549365.749)"
28184,28194,0.44640431098832334,28184_28194,539,0,2,33,"LINESTRING (416666 4556859, 417217 4556398)"
28186,28138,0.4276714944153118,28186_28138,534,0,3,33,"LINESTRING (414558 4559038, 414473 4558355)"
28187,28139,0.42636177551686055,28187_28139,534,0,1,38,"LINESTRING (414565 4559034, 414481 4558353)"
28189,28218,0.4250062335227463,28189_28218,538,0,2,33,"LINESTRING (416704 4556896, 416372 4557494)"
28190,28228,0.1631278000514166,28190_28228,534,0,1,38,"LINESTRING (414573 4559030, 414688 4559266)"
28191,28229,0.16339740169098507,28191_28229,534,0,3,33,"LINESTRING (414580 4559029, 414698 4559264)"
28194,28262,0.761496028146371,28194_28262,551,0,2,33,"LINESTRING (417217 4556398, 418374 4555994)"
28201,28213,0.24032348716977722,28201_28213,538,0,2,33,"LINESTRING (415817 4557905, 416133 4557682)"
28202,28189,0.4423602220003947,28202_28189,539,0,2,33,"LINESTRING (417266 4556459, 416704 4556896)"
28205,28221,0.3339524402771533,28205_28221,538,0,2,33,"LINESTRING (415813 4557954, 415496 4558388)"
28212,28184,0.43055884976049225,28212_28184,538,0,2,33,"LINESTRING (416330 4557465, 416666 4556859)"
28213,28212,0.18211416221508628,28213_28212,539,0,2,33,"LINESTRING (416133 4557682, 416330 4557465)"
28217,28201,0.35667282219277313,28217_28201,538,0,2,33,"LINESTRING (415475 4558366, 415817 4557905)"
28218,28220,0.18105739594371228,28218_28220,538,0,2,33,"LINESTRING (416372 4557494, 416170 4557704)"
28220,28205,0.2708137431591072,28220_28205,538,0,2,33,"LINESTRING (416170 4557704, 415813 4557954)"
28221,28234,0.2859462546819737,28221_28234,538,0,2,33,"LINESTRING (415496 4558388, 415247 4558775)"
28226,28186,0.162843526647302,28226_28186,534,0,3,33,"LINESTRING (414674 4559273, 414558 4559038)"
28227,28187,0.1642329402725348,28227_28187,534,0,1,38,"LINESTRING (414682 4559271, 414565 4559034)"
28228,28313,0.5409130867962529,28228_28313,534,0,1,38,"LINESTRING (414688 4559266, 415296 4559889)"
28229,28312,0.5374098298038006,28229_28312,534,0,3,33,"LINESTRING (414698 4559264, 415301 4559884)"
28231,28217,0.2973007193229778,28231_28217,538,0,2,33,"LINESTRING (415214 4558767, 415475 4558366)"
28234,28254,0.17791888299656963,28234_28254,535,0,2,33,"LINESTRING (415247 4558775, 415192 4559056)"
28247,28231,0.15902893825767134,28247_28231,535,0,2,33,"LINESTRING (415164 4559018, 415214 4558767)"
28254,28291,0.3652540787179352,28254_28291,535,0,2,33,"LINESTRING (415192 4559056, 415223 4559643)"
28258,28169,0.6251621190860076,28258_28169,698,0,3,32,"LINESTRING (423566 4550713, 423519 4549708)"
28259,28309,0.49506603027326307,28259_28309,641,0,3,32,"LINESTRING (423583 4550701, 423660 4551494)"
28262,28281,0.4950048040072993,28262_28281,636,0,2,33,"LINESTRING (418374 4555994, 419060 4555589)"
28265,28202,0.6881270328111256,28265_28202,551,0,2,33,"LINESTRING (418317 4556110, 417266 4556459)"
28275,28369,1.268093176152181,28275_28369,637,0,2,33,"LINESTRING (420124.9318 4554428.754, 422160 4554276)"
28280,28285,1.037425810596371,28280_28285,636,0,2,33,"LINESTRING (420143.3354 4554472.922, 419009.6764 4555698.599)"
28281,28275,0.97858818690216,28281_28275,636,0,2,33,"LINESTRING (419060 4555589, 420124.9318 4554428.754)"
28285,28265,0.5006010225211716,28285_28265,635,0,2,33,"LINESTRING (419009.6764 4555698.599, 418317 4556110)"
28291,28304,0.11792423797328466,28291_28304,530,0,2,31,"LINESTRING (415223 4559643, 415276.3027 4559825.141)"
28304,28321,0.12227532318153958,28304_28321,530,0,2,31,"LINESTRING (415276.3027 4559825.141, 415379 4559993)"
28305,28226,0.508442774366198,28305_28226,534,0,3,33,"LINESTRING (415242 4559862, 414674 4559273)"
28306,28227,0.5058069495075681,28306_28227,534,0,1,38,"LINESTRING (415247 4559857, 414682 4559271)"
28308,28258,0.4919137604003355,28308_28258,692,0,3,32,"LINESTRING (423642 4551501, 423566 4550713)"
28309,28383,0.9683668978311123,28309_28383,641,0,3,32,"LINESTRING (423660 4551494, 423790 4553047)"
28310,28247,0.5737474698080056,28310_28247,535,0,2,33,"LINESTRING (415214 4559940, 415164 4559018)"
28312,28321,0.08328481109185068,28312_28321,530,0,3,33,"LINESTRING (415301 4559884, 415379 4559993)"
28313,28322,0.08516434173081844,28313_28322,530,0,0,38,"LINESTRING (415296 4559889, 415375 4560001)"
28321,28361,0.37641240259157277,28321_28361,530,0,4,33,"LINESTRING (415379 4559993, 415721 4560493)"
28322,28359,0.37295824844993397,28322_28359,530,0,0,38,"LINESTRING (415375 4560001, 415713 4560497)"
28325,28305,0.15807800580270517,28325_28305,422,0,3,33,"LINESTRING (415394 4560066, 415242 4559862)"
28326,28306,0.1579533896521984,28326_28306,530,0,0,38,"LINESTRING (415400 4560060, 415247 4559857)"
28357,28310,0.46275042390631094,28357_28310,422,0,2,31,"LINESTRING (415698 4560506, 415214 4559940)"
28357,28325,0.3323130210070368,28357_28325,530,0,3,33,"LINESTRING (415698 4560506, 415394 4560066)"
28358,28326,0.33439611286445264,28358_28326,530,0,0,38,"LINESTRING (415707 4560502, 415400 4560060)"
28359,28378,0.218949040431931,28359_28378,528,0,0,38,"LINESTRING (415713 4560497, 415937 4560769)"
28361,28379,0.21807438930096817,28361_28379,528,0,4,33,"LINESTRING (415721 4560493, 415944 4560764)"
28369,28407,0.4406728836357065,28369_28407,637,0,2,33,"LINESTRING (422160 4554276, 422865 4554353)"
28372,28280,1.253590523744419,28372_28280,637,0,2,33,"LINESTRING (422156 4554334, 420143.3354 4554472.922)"
28376,28358,0.21855455562230605,28376_28358,528,0,0,38,"LINESTRING (415930 4560774, 415707 4560502)"
28377,28357,0.22149127326337986,28377_28357,528,0,4,33,"LINESTRING (415926 4560780, 415698 4560506)"
28378,28472,0.49442101926378357,28378_28472,529,0,0,38,"LINESTRING (415937 4560769, 416487 4561344)"
28379,28473,0.49444132280978187,28379_28473,529,0,4,33,"LINESTRING (415944 4560764, 416493 4561340)"
28380,28308,0.9198100676729256,28380_28308,642,0,3,32,"LINESTRING (423767 4552976, 423642 4551501)"
28383,28403,0.220022110891252,28383_28403,638,0,3,32,"LINESTRING (423790 4553047, 423782 4553401)"
28400,28380,0.26044488208666555,28400_28380,638,0,3,32,"LINESTRING (423756 4553395, 423767 4552976)"
28403,28420,0.2562806636858695,28403_28420,639,0,3,32,"LINESTRING (423782 4553401, 423617 4553779)"
28406,28372,0.41940220189579486,28406_28372,637,0,2,33,"LINESTRING (422830 4554370, 422156 4554334)"
28407,28421,0.12118202216917501,28407_28421,639,0,1,31,"LINESTRING (422865 4554353, 423060 4554350)"
28407,28448,0.233467524247969,28407_28448,639,0,2,33,"LINESTRING (422865 4554353, 423239 4554389)"
28418,28400,0.2509869014865345,28418_28400,639,0,3,32,"LINESTRING (423601 4553768, 423756 4553395)"
28420,28446,0.2815257401603731,28420_28446,640,0,3,32,"LINESTRING (423617 4553779, 423420 4554187)"
28421,28440,0.15902408241222724,28421_28440,639,0,1,31,"LINESTRING (423060 4554350, 423296 4554251)"
28443,28418,0.282333747867149,28443_28418,639,0,3,32,"LINESTRING (423399 4554175, 423601 4553768)"
28446,28464,0.08102185835707605,28446_28464,576,0,1,31,"LINESTRING (423420 4554187, 423439 4554316)"
28448,28463,0.06999206054819354,28448_28463,575,0,2,33,"LINESTRING (423239 4554389, 423351 4554401)"
28449,28406,0.24311878322730007,28449_28406,637,0,2,33,"LINESTRING (423219 4554412, 422830 4554370)"
28455,28406,0.21452843114068942,28455_28406,575,0,1,31,"LINESTRING (423091 4554596, 422830 4554370)"
28463,28493,0.11946688762074195,28463_28493,576,0,2,33,"LINESTRING (423351 4554401, 423542 4554423)"
28464,28493,0.0922858805519682,28464_28493,576,0,1,31,"LINESTRING (423439 4554316, 423542 4554423)"
28467,28480,0.12238361568454328,28467_28480,576,0,1,31,"LINESTRING (423291 4554524, 423185 4554690)"
28469,28467,0.04050854639294772,28469_28467,576,0,1,31,"LINESTRING (423340 4554481, 423291 4554524)"
28470,28377,0.4930591686468078,28470_28377,529,0,4,33,"LINESTRING (416477 4561351, 415926 4560780)"
28471,28376,0.4943850955628379,28471_28376,529,0,0,38,"LINESTRING (416482 4561347, 415930 4560774)"
28472,28520,0.19288694887385405,28472_28520,422,0,0,38,"LINESTRING (416487 4561344, 416631 4561619)"
28473,28521,0.1942552697886914,28473_28521,422,0,4,33,"LINESTRING (416493 4561340, 416636 4561618)"
28475,28455,0.07058805227994185,28475_28455,575,0,1,31,"LINESTRING (423143 4554697, 423091 4554596)"
28493,28522,0.19479036539167136,28493_28522,576,0,2,33,"LINESTRING (423542 4554423, 423853.5127 4554387.9)"
28494,28449,0.19458461028356216,28494_28449,576,0,2,33,"LINESTRING (423530.3342 4554445.7, 423219 4554412)"
28494,28469,0.12028530433142783,28494_28469,576,0,1,31,"LINESTRING (423530.3342 4554445.7, 423340 4554481)"
28514,28470,0.16518817601151445,28514_28470,422,0,4,33,"LINESTRING (416605 4561584, 416477 4561351)"
28515,28471,0.16598213871085069,28515_28471,422,0,0,38,"LINESTRING (416609 4561582, 416482 4561347)"
28521,28543,0.16655223647028353,28521_28543,423,0,4,33,"LINESTRING (416636 4561618, 416669 4561884)"
28522,90014,0.3622954388973021,28522_90014,576,0,2,33,"LINESTRING (423853.5127 4554387.9, 424427.17 4554283.63)"
28525,28494,0.15295289835278592,28525_28494,576,0,2,33,"LINESTRING (423775.29 4554421.45, 423530.3342 4554445.7)"
28539,28514,0.17513564471179055,28539_28514,422,0,4,33,"LINESTRING (416645 4561863, 416605 4561584)"
28541,28515,0.1862304990946066,28541_28515,422,0,0,38,"LINESTRING (416656 4561878, 416609 4561582)"
