N,X,Y,TAZID,HOT_ZONEID,geometry
67892,437492.1923,4462629.681,2810,0,POINT (437492.1923 4462629.681)
67893,437575.875,4462630.894,2835,0,POINT (437575.875 4462630.894)
67894,436940.2416,4462632.094,2793,0,POINT (436940.2416 4462632.094)
67896,438896.8787,4462635.117,2812,0,POINT (438896.8787 4462635.117)
67897,440053.7942,4462635.117,2813,0,POINT (440053.7942 4462635.117)
67898,439246.5162,4462636.947,2813,0,POINT (439246.5162 4462636.947)
67899,439643.7482,4462638.778,2813,0,POINT (439643.7482 4462638.778)
67900,413879.9063,4462662.876,2361,0,POINT (413879.9063 4462662.876)
67901,412596.9031,4462704.02,2323,0,POINT (412596.9031 4462704.02)
67902,423538.064,4462707.227,2463,0,POINT (423538.064 4462707.227)
67903,422123.6363,4462707.438,2457,0,POINT (422123.6363 4462707.438)
67904,444219.75,4462709.887,2898,0,POINT (444219.75 4462709.887)
67905,444290.2188,4462710.026,2823,0,POINT (444290.2188 4462710.026)
67906,438561.2916,4462722.433,2812,0,POINT (438561.2916 4462722.433)
67907,435292.9051,4462723.302,2789,0,POINT (435292.9051 4462723.302)
67908,444319.2188,4462724.027,3502,0,POINT (444319.2188 4462724.027)
67909,444089.8807,4462736.918,2823,0,POINT (444089.8807 4462736.918)
67910,444268.9271,4462738.89,2823,0,POINT (444268.9271 4462738.89)
67911,436933.2258,4462760.858,2793,0,POINT (436933.2258 4462760.858)
67912,415447.4409,4462763.54924,2362,0,POINT (415447.4409 4462763.54924)
67913,405913.1637,4462780.852,2232,0,POINT (405913.1637 4462780.852)
67914,415718.3679,4462781.915,2369,0,POINT (415718.3679 4462781.915)
67915,416155.32678,4462765.41853,2369,0,POINT (416155.32678 4462765.41853)
67916,423821.5387,4462810.564,2463,0,POINT (423821.5387 4462810.564)
67917,412639.2449,4462811.503,2323,0,POINT (412639.2449 4462811.503)
67918,423643.3784,4462815.56,2466,0,POINT (423643.3784 4462815.56)
67919,423480.8279,4462821.699,2463,0,POINT (423480.8279 4462821.699)
67920,423026.9653,4462838.495,2463,0,POINT (423026.9653 4462838.495)
67921,422883.1513,4462844.126,2465,0,POINT (422883.1513 4462844.126)
67922,438450.9616,4462850.776,2812,0,POINT (438450.9616 4462850.776)
67923,444402.8205,4462914.272,2823,0,POINT (444402.8205 4462914.272)
67924,411751.84366,4462964.18489,2325,0,POINT (411751.84366 4462964.18489)
67925,412355.00355,4462914.92317,2323,0,POINT (412355.00355 4462914.92317)
67926,423161.7421,4462858.099,2463,0,POINT (423161.7421 4462858.099)
67927,435865.8422,4462859.02,2791,0,POINT (435865.8422 4462859.02)
67928,412129.21998,4462926.21235,2323,0,POINT (412129.21998 4462926.21235)
67929,411302.88732,4462970.5109,2322,0,POINT (411302.88732 4462970.5109)
67930,412693.6789,4462858.47728,2323,0,POINT (412693.6789 4462858.47728)
67931,412575.14253,4462903.63399,2323,0,POINT (412575.14253 4462903.63399)
67932,410480.99993,4462993.94742,2344,0,POINT (410480.99993 4462993.94742)
67934,408726.91578,4463018.74313,2235,0,POINT (408726.91578 4463018.74313)
67935,409634.31155,4463010.88118,2345,0,POINT (409634.31155 4463010.88118)
67936,412763.3879,4462896.501,2323,0,POINT (412763.3879 4462896.501)
67937,406349.9712,4462897.758,2232,0,POINT (406349.9712 4462897.758)
67938,407231.60788,4463059.30608,2237,0,POINT (407231.60788 4463059.30608)
67939,423884.8106,4462903.807,2463,0,POINT (423884.8106 4462903.807)
67940,423525.1599,4462908.802,2466,0,POINT (423525.1599 4462908.802)
67941,423039.5008,4462924.519,2465,0,POINT (423039.5008 4462924.519)
67942,422620.7502,4462940.801,2463,0,POINT (422620.7502 4462940.801)
67943,423308.7713,4462946.317,2466,0,POINT (423308.7713 4462946.317)
67944,423401.5,4462962.49,2466,0,POINT (423401.5 4462962.49)
67945,444645.8071,4463085.983,3502,0,POINT (444645.8071 4463085.983)
67946,421914.8743,4462968.391,2457,0,POINT (421914.8743 4462968.391)
67947,440271.7803,4462987.463,2813,0,POINT (440271.7803 4462987.463)
67948,436877.6913,4463003.313,2792,0,POINT (436877.6913 4463003.313)
67949,440882.5737,4463006.791,2821,0,POINT (440882.5737 4463006.791)
67950,438439.5275,4463011.021,2812,0,POINT (438439.5275 4463011.021)
67951,437529.3931,4463012.596,2811,0,POINT (437529.3931 4463012.596)
67952,441690.0938,4463013.976,2822,0,POINT (441690.0938 4463013.976)
67953,439232.6875,4463016.282,2812,0,POINT (439232.6875 4463016.282)
67955,424087.577,4463032.955,2464,0,POINT (424087.577 4463032.955)
67956,423081.8941,4463038.655,2466,0,POINT (423081.8941 4463038.655)
67957,437524.6846,4463055.941,2811,0,POINT (437524.6846 4463055.941)
67958,442501.125,4463059.993,2823,0,POINT (442501.125 4463059.993)
67959,413882.1441,4463066.878,2363,0,POINT (413882.1441 4463066.878)
67960,423879.8154,4463091.958,2466,0,POINT (423879.8154 4463091.958)
67961,412630.5029,4463101.78,2325,0,POINT (412630.5029 4463101.78)
67962,406331.2665,4463065.43085,2232,0,POINT (406331.2665 4463065.43085)
67963,435823.9143,4463118.973,2791,0,POINT (435823.9143 4463118.973)
67964,409649.85756,4463348.58256,2345,0,POINT (409649.85756 4463348.58256)
67965,415461.95569,4463174.80188,2364,0,POINT (415461.95569 4463174.80188)
67966,423974.2089,4463184.112,2466,0,POINT (423974.2089 4463184.112)
67967,435135.8623,4463237.798,2789,0,POINT (435135.8623 4463237.798)
67968,435278.4218,4463244.702,2789,0,POINT (435278.4218 4463244.702)
67969,436885.2689,4463245.733,2793,0,POINT (436885.2689 4463245.733)
67970,435495.1486,4463249.546,2794,0,POINT (435495.1486 4463249.546)
67971,435659.3474,4463278.785,2794,0,POINT (435659.3474 4463278.785)
67973,423865.0158,4463321.051,2464,0,POINT (423865.0158 4463321.051)
67974,413884.6153,4463328.971,2363,0,POINT (413884.6153 4463328.971)
67975,416058.2333,4463329.786,2369,0,POINT (416058.2333 4463329.786)
67976,412574.6748,4463335.243,2325,0,POINT (412574.6748 4463335.243)
67977,414589.9465,4463338.765,2364,0,POINT (414589.9465 4463338.765)
67978,414216.0972,4463341.1,2363,0,POINT (414216.0972 4463341.1)
67979,415605.9251,4463343.196,2369,0,POINT (415605.9251 4463343.196)
67980,414723.9557,4463340.57205,2364,0,POINT (414723.9557 4463340.57205)
67981,415461.95569,4463344.1412,2364,0,POINT (415461.95569 4463344.1412)
67982,423088.4161,4463354.974,2466,0,POINT (423088.4161 4463354.974)
67983,436232.0864,4463366.703,2792,0,POINT (436232.0864 4463366.703)
67984,436537.9929,4463372.924,2792,0,POINT (436537.9929 4463372.924)
67985,436864.2359,4463374.936,2792,0,POINT (436864.2359 4463374.936)
67986,437161.4847,4463406.133,2793,0,POINT (437161.4847 4463406.133)
67987,442156.9688,4463415.488,2822,0,POINT (442156.9688 4463415.488)
67988,440542.385,4463416.564,2820,0,POINT (440542.385 4463416.564)
67989,442499.125,4463416.994,2823,0,POINT (442499.125 4463416.994)
67990,440882.0938,4463417.382,2821,0,POINT (440882.0938 4463417.382)
67991,437397.3076,4463418.084,2793,0,POINT (437397.3076 4463418.084)
67992,441280.0625,4463420.97,2825,0,POINT (441280.0625 4463420.97)
67993,438433.9375,4463423.914,2812,0,POINT (438433.9375 4463423.914)
67994,441694.3877,4463424.296,2826,0,POINT (441694.3877 4463424.296)
67995,438731.9694,4463425.113,2812,0,POINT (438731.9694 4463425.113)
67996,439040.6673,4463425.113,2812,0,POINT (439040.6673 4463425.113)
67997,439242.9688,4463425.93,2817,0,POINT (439242.9688 4463425.93)
67998,439508.9688,4463425.935,2813,0,POINT (439508.9688 4463425.935)
67999,437468.9508,4463426.513,2814,0,POINT (437468.9508 4463426.513)
68000,440130.0,4463429.948,2820,0,POINT (440130 4463429.948)
68001,421430.9258,4463471.317,2457,0,POINT (421430.9258 4463471.317)
68002,423599.7508,4463489.862,2466,0,POINT (423599.7508 4463489.862)
68003,423052.5449,4463498.459,2465,0,POINT (423052.5449 4463498.459)
68004,408452.22863,4463847.01772,2244,0,POINT (408452.22863 4463847.01772)
68005,409629.08943,4463826.24959,2240,0,POINT (409629.08943 4463826.24959)
68006,407240.75427,4463853.94043,2237,0,POINT (407240.75427 4463853.94043)
68007,406853.08248,4463860.86314,2237,0,POINT (406853.08248 4463860.86314)
68008,435494.9333,4463555.612,2794,0,POINT (435494.9333 4463555.612)
68009,406326.95647,4463860.86314,2232,0,POINT (406326.95647 4463860.86314)
68010,435282.7368,4463638.419,2789,0,POINT (435282.7368 4463638.419)
68011,441551.971,4463641.544,2826,0,POINT (441551.971 4463641.544)
68012,436817.43007,4463642.44846,2795,0,POINT (436817.43007 4463642.44846)
68013,423480.8802,4463680.148,2467,0,POINT (423480.8802 4463680.148)
68014,412158.92886,4463783.85736,2325,0,POINT (412158.92886 4463783.85736)
68015,410480.58283,4463819.32688,2347,0,POINT (410480.58283 4463819.32688)
68016,411314.01452,4463791.60887,2325,0,POINT (411314.01452 4463791.60887)
68017,423052.5449,4463703.903,2466,0,POINT (423052.5449 4463703.903)
68018,415569.8292,4463759.176,2371,0,POINT (415569.8292 4463759.176)
68019,416114.435,4463759.252,2371,0,POINT (416114.435 4463759.252)
68020,414588.0769,4463761.202,2366,0,POINT (414588.0769 4463761.202)
68021,415488.56616,4463757.81297,2371,0,POINT (415488.56616 4463757.81297)
68022,413888.7188,4463768.806,2354,0,POINT (413888.7188 4463768.806)
68023,421245.8867,4463770.227,2457,0,POINT (421245.8867 4463770.227)
68024,413484.38118,4463774.50466,2354,0,POINT (413484.38118 4463774.50466)
68025,412577.3093,4463774.198,2354,0,POINT (412577.3093 4463774.198)
68026,413051.2235,4463776.52,2354,0,POINT (413051.2235 4463776.52)
68027,413194.1866,4463776.52,2354,0,POINT (413194.1866 4463776.52)
68028,438427.443,4463783.87,2816,0,POINT (438427.443 4463783.87)
68029,439242.0625,4463816.643,2817,0,POINT (439242.0625 4463816.643)
68030,436230.2422,4463840.666,2795,0,POINT (436230.2422 4463840.666)
68031,411318.23081,4463985.47193,2326,0,POINT (411318.23081 4463985.47193)
68032,440871.6875,4463883.365,2825,0,POINT (440871.6875 4463883.365)
68033,422841.6838,4463888.281,2466,0,POINT (422841.6838 4463888.281)
68034,435331.4578,4463915.154,2789,0,POINT (435331.4578 4463915.154)
68035,439966.0,4463930.947,2824,0,POINT (439966 4463930.947)
68036,436774.0946,4463933.812,2795,0,POINT (436774.0946 4463933.812)
68037,435492.0094,4463951.197,2794,0,POINT (435492.0094 4463951.197)
68038,412578.8249,4463954.782,2355,0,POINT (412578.8249 4463954.782)
68039,421103.5489,4463988.478,2458,0,POINT (421103.5489 4463988.478)
68040,422810.6458,4464000.763,2465,0,POINT (422810.6458 4464000.763)
68041,410477.7023,4464007.952,2347,0,POINT (410477.7023 4464007.952)
68042,442504.125,4464012.997,2830,0,POINT (442504.125 4464012.997)
68043,414068.25418,4470538.33563,2420,0,POINT (414068.25418 4470538.33563)
68044,441551.971,4464022.262,2826,0,POINT (441551.971 4464022.262)
68045,438427.443,4464029.994,2816,0,POINT (438427.443 4464029.994)
68046,416151.3682,4464051.582,2371,0,POINT (416151.3682 4464051.582)
68047,435386.0253,4464053.522,2789,0,POINT (435386.0253 4464053.522)
68048,415488.56616,4463970.69668,2371,0,POINT (415488.56616 4463970.69668)
68049,422669.0872,4464066.363,2465,0,POINT (422669.0872 4464066.363)
68050,422951.83095,4464065.51472,2466,0,POINT (422951.83095 4464065.51472)
68051,420738.85616,4467715.89997,2484,0,POINT (420738.85616 4467715.89997)
68052,421369.2461,4464121.327,2458,0,POINT (421369.2461 4464121.327)
68053,411193.62202,4464241.61223,2348,0,POINT (411193.62202 4464241.61223)
68054,442367.125,4464151.995,2830,0,POINT (442367.125 4464151.995)
68055,412548.903,4464179.873,2355,0,POINT (412548.903 4464179.873)
68056,422964.98251,4464285.80325,2469,0,POINT (422964.98251 4464285.80325)
68057,422648.5368,4464206.228,2466,0,POINT (422648.5368 4464206.228)
68058,413890.6419,4464214.879,2365,0,POINT (413890.6419 4464214.879)
68059,441678.9246,4464228.378,2826,0,POINT (441678.9246 4464228.378)
68060,438422.9375,4464229.917,2818,0,POINT (438422.9375 4464229.917)
68061,442150.125,4464229.991,2830,0,POINT (442150.125 4464229.991)
68062,437362.875,4464231.896,2797,0,POINT (437362.875 4464231.896)
68063,438872.3675,4464232.244,2816,0,POINT (438872.3675 4464232.244)
68064,441130.2188,4464233.091,2825,0,POINT (441130.2188 4464233.091)
68065,436775.492,4464234.402,2795,0,POINT (436775.492 4464234.402)
68066,439240.9688,4464234.934,2817,0,POINT (439240.9688 4464234.934)
68067,440796.7813,4464235.853,2825,0,POINT (440796.7813 4464235.853)
68068,439554.0,4464235.94,2819,0,POINT (439554 4464235.94)
68069,439865.0,4464237.946,2827,0,POINT (439865 4464237.946)
68070,440297.6131,4464238.359,2828,0,POINT (440297.6131 4464238.359)
68071,440053.0,4464238.95,2828,0,POINT (440053 4464238.95)
68072,436483.2044,4464242.419,2797,0,POINT (436483.2044 4464242.419)
68073,436225.1523,4464249.929,2797,0,POINT (436225.1523 4464249.929)
68074,435736.78295,4464265.42186,2797,0,POINT (435736.78295 4464265.42186)
68075,415236.97631,4464285.18399,2372,0,POINT (415236.97631 4464285.18399)
68076,413071.2383,4464293.842,2355,0,POINT (413071.2383 4464293.842)
68077,435290.7729,4464314.576,2789,0,POINT (435290.7729 4464314.576)
68078,421676.52025,4464347.51149,2458,0,POINT (421676.52025 4464347.51149)
68079,423064.8125,4464346.659,2469,0,POINT (423064.8125 4464346.659)
68080,421745.011,4464366.31288,2468,0,POINT (421745.011 4464366.31288)
68081,422199.5407,4464352.617,2468,0,POINT (422199.5407 4464352.617)
68082,408422.94932,4464780.73836,2244,0,POINT (408422.94932 4464780.73836)
68083,408871.67892,4464784.64036,2249,0,POINT (408871.67892 4464784.64036)
68084,407239.86261,4464807.06633,2247,0,POINT (407239.86261 4464807.06633)
68085,436212.5907,4464389.936,2797,0,POINT (436212.5907 4464389.936)
68086,412489.23506,4464329.3541,2355,0,POINT (412489.23506 4464329.3541)
68087,414061.70761,4470874.39276,2420,0,POINT (414061.70761 4470874.39276)
68088,411423.58464,4464913.40624,2349,0,POINT (411423.58464 4464913.40624)
68089,411555.39444,4465017.73046,2351,0,POINT (411555.39444 4465017.73046)
68090,411228.48481,4464784.64036,2348,0,POINT (411228.48481 4464784.64036)
68091,410290.63874,4464766.10008,2347,0,POINT (410290.63874 4464766.10008)
68092,416058.4436,4464459.676,2373,0,POINT (416058.4436 4464459.676)
68093,409566.2343,4464776.83637,2245,0,POINT (409566.2343 4464776.83637)
68094,414578.4384,4464460.605,2366,0,POINT (414578.4384 4464460.605)
68095,415573.5273,4464461.428,2373,0,POINT (415573.5273 4464461.428)
68096,418071.5091,4464461.938,2377,0,POINT (418071.5091 4464461.938)
68097,414249.3831,4464463.896,2365,0,POINT (414249.3831 4464463.896)
68098,413449.7785,4464467.186,2356,0,POINT (413449.7785 4464467.186)
68099,413884.1316,4464467.186,2356,0,POINT (413884.1316 4464467.186)
68100,436184.7095,4464470.094,2797,0,POINT (436184.7095 4464470.094)
68101,415063.65279,4464472.14086,2372,0,POINT (415063.65279 4464472.14086)
68102,406362.69516,4464823.66032,2242,0,POINT (406362.69516 4464823.66032)
68103,418338.0225,4464484.782,3524,0,POINT (418338.0225 4464484.782)
68104,420893.93859,4467869.28488,2485,0,POINT (420893.93859 4467869.28488)
68105,420924.53984,4464347.71062,2458,0,POINT (420924.53984 4464347.71062)
68106,436125.4619,4464529.342,2797,0,POINT (436125.4619 4464529.342)
68107,412321.1187,4464529.707,2326,0,POINT (412321.1187 4464529.707)
68108,413238.4097,4464534.417,2355,0,POINT (413238.4097 4464534.417)
68109,435537.1185,4464574.858,2797,0,POINT (435537.1185 4464574.858)
68110,418505.5452,4464587.58,3524,0,POINT (418505.5452 4464587.58)
68111,413025.51729,4464603.38373,2357,0,POINT (413025.51729 4464603.38373)
68112,412716.79885,4464533.17355,2355,0,POINT (412716.79885 4464533.17355)
68113,412893.34526,4464601.43917,2357,0,POINT (412893.34526 4464601.43917)
68114,439243.4825,4464611.091,2819,0,POINT (439243.4825 4464611.091)
68115,436027.8776,4464619.956,2797,0,POINT (436027.8776 4464619.956)
68116,440832.0313,4464627.996,2828,0,POINT (440832.0313 4464627.996)
68117,438427.9063,4464631.455,2818,0,POINT (438427.9063 4464631.455)
68118,417332.8862,4464633.268,2377,0,POINT (417332.8862 4464633.268)
68119,440052.1563,4464645.62,2828,0,POINT (440052.1563 4464645.62)
68120,441589.0938,4464650.982,2829,0,POINT (441589.0938 4464650.982)
68121,414883.47199,4464823.83993,2372,0,POINT (414883.47199 4464823.83993)
68122,435999.9964,4464686.174,2797,0,POINT (435999.9964 4464686.174)
68123,422694.14747,4464309.21274,2469,0,POINT (422694.14747 4464309.21274)
68124,412906.3717,4465091.57562,2357,0,POINT (412906.3717 4465091.57562)
68125,409429.66442,4464913.40624,2250,0,POINT (409429.66442 4464913.40624)
68126,420562.6654,4464704.911,2473,0,POINT (420562.6654 4464704.911)
68127,420353.9033,4464723.89,2473,0,POINT (420353.9033 4464723.89)
68128,411900.07977,4464832.37816,2352,0,POINT (411900.07977 4464832.37816)
68129,435986.0558,4464738.451,2797,0,POINT (435986.0558 4464738.451)
68130,420705.0032,4464761.846,2473,0,POINT (420705.0032 4464761.846)
68131,439568.0,4464761.942,2827,0,POINT (439568 4464761.942)
68132,435453.06123,4464792.64486,2797,0,POINT (435453.06123 4464792.64486)
68133,411824.91053,4464885.54665,2352,0,POINT (411824.91053 4464885.54665)
68134,418650.2239,4464785.561,2471,0,POINT (418650.2239 4464785.561)
68135,422806.1362,4464801.378,2469,0,POINT (422806.1362 4464801.378)
68136,422557.31219,4464560.54285,2468,0,POINT (422557.31219 4464560.54285)
68137,417104.4461,4464808.405,2377,0,POINT (417104.4461 4464808.405)
68138,415906.2422,4464818.005,2373,0,POINT (415906.2422 4464818.005)
68139,420900.4338,4464839.097,2473,0,POINT (420900.4338 4464839.097)
68140,415536.8731,4464849.276,2373,0,POINT (415536.8731 4464849.276)
68141,420111.9291,4464851.994,2473,0,POINT (420111.9291 4464851.994)
68142,411107.52292,4464964.1322,2351,0,POINT (411107.52292 4464964.1322)
68143,414577.6723,4464853.697,2367,0,POINT (414577.6723 4464853.697)
68144,413890.6419,4464883.83,2358,0,POINT (413890.6419 4464883.83)
68145,419552.80576,4471106.30249,2515,0,POINT (419552.80576 4471106.30249)
68146,411755.0453,4464932.811,2349,0,POINT (411755.0453 4464932.811)
68147,418684.4899,4464937.855,3524,0,POINT (418684.4899 4464937.855)
68148,422297.60441,4464848.1762,2469,0,POINT (422297.60441 4464848.1762)
68149,422637.9143,4464981.405,2469,0,POINT (422637.9143 4464981.405)
68150,441671.0938,4465031.986,2829,0,POINT (441671.0938 4465031.986)
68151,440052.0313,4465037.953,2828,0,POINT (440052.0313 4465037.953)
68152,439239.9688,4465039.937,2819,0,POINT (439239.9688 4465039.937)
68153,439387.4688,4465039.94,2819,0,POINT (439387.4688 4465039.94)
68154,439642.4063,4465040.034,2827,0,POINT (439642.4063 4465040.034)
68155,438775.723,4465040.192,2818,0,POINT (438775.723 4465040.192)
68156,435448.375,4465041.357,2771,0,POINT (435448.375 4465041.357)
68157,437708.625,4465041.513,2776,0,POINT (437708.625 4465041.513)
68158,437255.875,4465042.898,2777,0,POINT (437255.875 4465042.898)
68159,438424.9375,4465042.921,2779,0,POINT (438424.9375 4465042.921)
68160,440841.1563,4465043.919,2784,0,POINT (440841.1563 4465043.919)
68161,435633.6049,4465046.502,2771,0,POINT (435633.6049 4465046.502)
68162,441101.3438,4465047.224,2785,0,POINT (441101.3438 4465047.224)
68163,435824.6462,4465050.224,2771,0,POINT (435824.6462 4465050.224)
68164,436234.0204,4465052.705,2771,0,POINT (436234.0204 4465052.705)
68165,435983.4338,4465053.946,2771,0,POINT (435983.4338 4465053.946)
68166,406364.5039,4465072.806,2246,0,POINT (406364.5039 4465072.806)
68167,419728.2184,4465113.917,2472,0,POINT (419728.2184 4465113.917)
68168,418661.6459,4465124.414,2471,0,POINT (418661.6459 4465124.414)
68169,411681.11641,4465077.2901,2352,0,POINT (411681.11641 4465077.2901)
68170,409219.3563,4465129.926,2250,0,POINT (409219.3563 4465129.926)
68171,415432.3949,4465133.518,2373,0,POINT (415432.3949 4465133.518)
68172,414888.66951,4465146.08638,2372,0,POINT (414888.66951 4465146.08638)
68173,415258.5811,4465141.602,2372,0,POINT (415258.5811 4465141.602)
68174,414539.0725,4465145.644,2367,0,POINT (414539.0725 4465145.644)
68175,413961.2147,4465181.42,2358,0,POINT (413961.2147 4465181.42)
68176,420530.0922,4465181.612,2473,0,POINT (420530.0922 4465181.612)
68177,422423.8933,4465195.867,2469,0,POINT (422423.8933 4465195.867)
68178,413256.7451,4465198.814,2358,0,POINT (413256.7451 4465198.814)
68179,413607.5304,4465198.814,2358,0,POINT (413607.5304 4465198.814)
68180,408432.1153,4465201.211,2249,0,POINT (408432.1153 4465201.211)
68181,420122.87488,4471246.96096,2516,0,POINT (420122.87488 4471246.96096)
68182,407954.8117,4465210.509,2248,0,POINT (407954.8117 4465210.509)
68183,415665.9688,4465216.597,2374,0,POINT (415665.9688 4465216.597)
68184,407259.33309,4465226.95135,2247,0,POINT (407259.33309 4465226.95135)
68185,413045.71362,4465301.33586,2359,0,POINT (413045.71362 4465301.33586)
68186,411648.8949,4465235.903,2352,0,POINT (411648.8949 4465235.903)
68187,416898.8501,4465238.634,2377,0,POINT (416898.8501 4465238.634)
68188,406437.167,4465247.198,2246,0,POINT (406437.167 4465247.198)
68189,420577.50633,4465240.50006,2478,0,POINT (420577.50633 4465240.50006)
68190,421716.7526,4465205.62347,2468,0,POINT (421716.7526 4465205.62347)
68191,418932.0898,4465262.286,2472,0,POINT (418932.0898 4465262.286)
68192,419279.4914,4465262.286,2472,0,POINT (419279.4914 4465262.286)
68193,410834.38317,4465225.56597,2351,0,POINT (410834.38317 4465225.56597)
68194,421251.2054,4465270.941,2478,0,POINT (421251.2054 4465270.941)
68195,409983.5324,4465279.036,2350,0,POINT (409983.5324 4465279.036)
68196,439246.5873,4465281.032,2779,0,POINT (439246.5873 4465281.032)
68197,409169.7664,4465287.994,2250,0,POINT (409169.7664 4465287.994)
68198,408897.0214,4465297.292,2250,0,POINT (408897.0214 4465297.292)
68199,420363.0017,4465359.017,2473,0,POINT (420363.0017 4465359.017)
68200,441719.5,4465372.107,2785,0,POINT (441719.5 4465372.107)
68201,410327.1179,4465392.218,2350,0,POINT (410327.1179 4465392.218)
68202,414537.0428,4465404.911,2368,0,POINT (414537.0428 4465404.911)
68203,420412.51,4465412.651,2478,0,POINT (420412.51 4465412.651)
68204,421438.1862,4465415.628,2478,0,POINT (421438.1862 4465415.628)
68205,422234.5709,4465416.355,2469,0,POINT (422234.5709 4465416.355)
68207,415932.4469,4465468.35,3524,0,POINT (415932.4469 4465468.35)
68208,421573.88177,4465478.3301,2479,0,POINT (421573.88177 4465478.3301)
68209,418417.9765,4465501.34,2471,0,POINT (418417.9765 4465501.34)
68210,441110.3777,4465510.235,2785,0,POINT (441110.3777 4465510.235)
68211,439614.8774,4465513.471,2783,0,POINT (439614.8774 4465513.471)
68212,440485.7226,4465513.668,2784,0,POINT (440485.7226 4465513.668)
68213,439101.952,4465517.147,2782,0,POINT (439101.952 4465517.147)
68214,418945.38291,4467896.08558,2436,0,POINT (418945.38291 4467896.08558)
68215,438424.1563,4465518.27,2778,0,POINT (438424.1563 4465518.27)
68216,421702.56575,4465501.72719,2469,0,POINT (421702.56575 4465501.72719)
68217,440046.1623,4465519.909,2783,0,POINT (440046.1623 4465519.909)
68218,437194.5313,4465521.76,2777,0,POINT (437194.5313 4465521.76)
68219,422074.3286,4465527.833,2469,0,POINT (422074.3286 4465527.833)
68220,414436.6854,4465530.892,2368,0,POINT (414436.6854 4465530.892)
68221,437607.6875,4465533.236,2777,0,POINT (437607.6875 4465533.236)
68222,420241.2939,4465552.925,2473,0,POINT (420241.2939 4465552.925)
68223,411656.9961,4465566.031,2352,0,POINT (411656.9961 4465566.031)
68224,422211.7007,4465575.314,2479,0,POINT (422211.7007 4465575.314)
68225,414831.59474,4465575.7915,2374,0,POINT (414831.59474 4465575.7915)
68226,421424.58454,4465658.22408,2479,0,POINT (421424.58454 4465658.22408)
68227,407277.7621,4465954.22007,2246,0,POINT (407277.7621 4465954.22007)
68228,416708.4834,4465604.138,2377,0,POINT (416708.4834 4465604.138)
68229,406445.1608,4465606.496,2246,0,POINT (406445.1608 4465606.496)
68230,410606.0285,4465622.622,2378,0,POINT (410606.0285 4465622.622)
68231,414201.5625,4465645.804,2360,0,POINT (414201.5625 4465645.804)
68232,412606.9091,4465659.002,2352,0,POINT (412606.9091 4465659.002)
68233,409987.5745,4465667.086,2253,0,POINT (409987.5745 4465667.086)
68234,416057.4292,4465668.863,3524,0,POINT (416057.4292 4465668.863)
68235,420251.25115,4471877.6339,2516,0,POINT (420251.25115 4471877.6339)
68236,435453.01257,4465602.92613,2771,0,POINT (435453.01257 4465602.92613)
68237,421332.06134,4465674.02073,2479,0,POINT (421332.06134 4465674.02073)
68238,421094.55309,4467948.351,2485,0,POINT (421094.55309 4467948.351)
68239,412101.6362,4465703.466,2352,0,POINT (412101.6362 4465703.466)
68240,412453.3061,4465703.466,2352,0,POINT (412453.3061 4465703.466)
68241,411661.0383,4465711.55,2352,0,POINT (411661.0383 4465711.55)
68242,411353.8324,4465715.592,2351,0,POINT (411353.8324 4465715.592)
68243,416510.502,4465718.358,2377,0,POINT (416510.502 4465718.358)
68244,410830.48117,4465709.41353,2351,0,POINT (410830.48117 4465709.41353)
68245,420167.0314,4465726.204,2473,0,POINT (420167.0314 4465726.204)
68246,416251.6032,4465741.202,3524,0,POINT (416251.6032 4465741.202)
68247,420241.9369,4465749.075,2473,0,POINT (420241.9369 4465749.075)
68248,420398.36808,4471966.70063,2516,0,POINT (420398.36808 4471966.70063)
68249,441024.0938,4465794.711,2788,0,POINT (441024.0938 4465794.711)
68250,437619.1875,4465797.202,2778,0,POINT (437619.1875 4465797.202)
68251,437491.1332,4465797.572,2777,0,POINT (437491.1332 4465797.572)
68252,414706.65623,4465764.47416,2375,0,POINT (414706.65623 4465764.47416)
68253,440928.9688,4465813.236,2788,0,POINT (440928.9688 4465813.236)
68254,421385.94831,4467946.71395,2486,0,POINT (421385.94831 4467946.71395)
68255,437295.5601,4465825.511,2777,0,POINT (437295.5601 4465825.511)
68256,437412.396,4465833.131,2777,0,POINT (437412.396 4465833.131)
68257,437153.6065,4465849.64,2777,0,POINT (437153.6065 4465849.64)
68258,421386.36961,4468158.39686,2486,0,POINT (421386.36961 4468158.39686)
68259,441710.0938,4465887.99,2785,0,POINT (441710.0938 4465887.99)
68260,441270.1563,4465912.398,2788,0,POINT (441270.1563 4465912.398)
68261,420167.32235,4472979.37396,2519,0,POINT (420167.32235 4472979.37396)
68262,421796.20309,4470624.30816,2512,0,POINT (421796.20309 4470624.30816)
68263,421779.27013,4467940.36524,2484,0,POINT (421779.27013 4467940.36524)
68264,420131.3562,4465956.154,2475,0,POINT (420131.3562 4465956.154)
68265,418349.4445,4465958.22,2474,0,POINT (418349.4445 4465958.22)
68266,421777.5225,4467646.76293,2484,0,POINT (421777.5225 4467646.76293)
68267,420506.455,4466735.48668,2480,0,POINT (420506.455 4466735.48668)
68268,435283.39449,4465965.5579,2770,0,POINT (435283.39449 4465965.5579)
68269,434665.39977,4465987.25732,2770,0,POINT (434665.39977 4465987.25732)
68270,421331.53243,4465965.87077,2479,0,POINT (421331.53243 4465965.87077)
